pref,Positive,Tested,Percent
北海道,2542,70302.0,3.62
青森県,122,3217.0,3.79
岩手県,26,4915.0,0.53
宮城県,526,12334.0,4.26
秋田県,59,2384.0,2.47
山形県,81,5370.0,1.51
福島県,369,25322.0,1.46
茨城県,728,13174.0,5.53
栃木県,466,34491.0,1.35
群馬県,785,26435.0,2.97
埼玉県,5393,165689.0,3.25
千葉県,4548,113355.0,4.01
東京都,29046,541987.0,5.36
神奈川県,7965,182376.0,4.37
新潟県,180,16905.0,1.06
富山県,422,14003.0,3.01
石川県,795,15422.0,5.15
福井県,256,10562.0,2.42
山梨県,199,11252.0,1.77
長野県,326,21163.0,1.54
岐阜県,644,24988.0,2.58
静岡県,580,39592.0,1.46
愛知県,5685,89287.0,6.37
三重県,549,14763.0,3.72
滋賀県,527,13359.0,3.94
京都府,1928,49179.0,3.92
大阪府,11555,213697.0,5.41
兵庫県,3008,63825.0,4.71
奈良県,613,23285.0,2.63
和歌山県,255,9940.0,2.57
鳥取県,36,5559.0,0.65
島根県,140,6033.0,2.32
岡山県,173,8654.0,2.0
広島県,650,25370.0,2.56
山口県,209,11045.0,1.89
徳島県,159,7230.0,2.2
香川県,99,12515.0,0.79
愛媛県,116,4246.0,2.73
高知県,140,3587.0,3.9
福岡県,5142,151512.0,3.39
佐賀県,252,6617.0,3.81
長崎県,242,20834.0,1.16
熊本県,746,18505.0,4.03
大分県,159,19211.0,0.83
宮崎県,366,8720.0,4.2
鹿児島県,463,21449.0,2.16
沖縄県,2954,47970.0,6.16
