pref,Positive,Tested,Percent
滋賀県,505,12148.0,4.16
京都府,1767,43228.0,4.09
大阪府,10809,190440.0,5.68
兵庫県,2783,58020.0,4.8
奈良県,581,20885.0,2.78
和歌山県,242,9372.0,2.58
鳥取県,36,5493.0,0.66
島根県,140,5820.0,2.41
岡山県,158,8110.0,1.95
広島県,603,21121.0,2.85
山口県,201,10079.0,1.99
徳島県,149,6980.0,2.13
香川県,93,10931.0,0.85
愛媛県,115,4119.0,2.79
高知県,138,3508.0,3.93
福岡県,5054,135726.0,3.72
佐賀県,246,6156.0,4.0
長崎県,238,18928.0,1.26
熊本県,607,16764.0,3.62
大分県,158,17315.0,0.91
宮崎県,344,8601.0,4.0
鹿児島県,428,19261.0,2.22
沖縄県,2588,40691.0,6.36
北海道,2159,59459.0,3.63
青森県,37,2458.0,1.51
岩手県,23,4282.0,0.54
宮城県,425,10803.0,3.93
秋田県,58,2145.0,2.7
山形県,78,5195.0,1.5
福島県,267,21106.0,1.27
茨城県,676,12623.0,5.36
栃木県,437,31518.0,1.39
群馬県,728,22851.0,3.19
埼玉県,4800,145670.0,3.3
千葉県,4047,96680.0,4.19
東京都,26484,470228.0,5.63
神奈川県,7136,156859.0,4.55
新潟県,170,15659.0,1.09
富山県,422,12509.0,3.37
石川県,777,13530.0,5.74
福井県,244,9872.0,2.47
山梨県,193,10748.0,1.8
長野県,313,19157.0,1.63
岐阜県,630,23270.0,2.71
静岡県,551,34985.0,1.57
愛知県,5419,79108.0,6.85
三重県,527,13267.0,3.97
