pref,Positive,Tested,Percent
滋賀県,514,12804.0,4.01
京都府,1809,45380.0,3.99
大阪府,11109,200492.0,5.54
兵庫県,2881,60473.0,4.76
奈良県,595,21963.0,2.71
和歌山県,249,9667.0,2.58
鳥取県,36,5527.0,0.65
島根県,140,5925.0,2.36
岡山県,163,8654.0,1.88
広島県,625,22098.0,2.83
山口県,209,10572.0,1.98
徳島県,149,7085.0,2.1
香川県,93,11478.0,0.81
愛媛県,115,4175.0,2.75
高知県,138,3533.0,3.91
福岡県,5101,143150.0,3.56
佐賀県,248,6280.0,3.95
長崎県,239,19842.0,1.2
熊本県,673,17381.0,3.87
大分県,158,18121.0,0.87
宮崎県,344,8656.0,3.97
鹿児島県,447,20254.0,2.21
沖縄県,2729,44109.0,6.19
北海道,2323,63459.0,3.66
青森県,37,2590.0,1.43
岩手県,24,4599.0,0.52
宮城県,474,11312.0,4.19
秋田県,58,2309.0,2.51
山形県,81,5281.0,1.53
福島県,302,22541.0,1.34
茨城県,706,12878.0,5.48
栃木県,445,33337.0,1.33
群馬県,755,24642.0,3.06
埼玉県,5051,152675.0,3.31
千葉県,4268,104558.0,4.08
東京都,27569,503424.0,5.48
神奈川県,7471,167935.0,4.45
新潟県,177,16216.0,1.09
富山県,422,13250.0,3.18
石川県,780,14335.0,5.44
福井県,249,10179.0,2.45
山梨県,196,10962.0,1.79
長野県,320,20010.0,1.6
岐阜県,633,24135.0,2.62
静岡県,565,37352.0,1.51
愛知県,5504,83697.0,6.58
三重県,535,13981.0,3.83
