pref,Positive,Tested,Percent
滋賀県,506,12183.0,4.15
京都府,1787,44223.0,4.04
大阪府,10840,191163.0,5.67
兵庫県,2797,58357.0,4.79
奈良県,581,21281.0,2.73
和歌山県,242,9377.0,2.58
鳥取県,36,5500.0,0.65
島根県,140,5829.0,2.4
岡山県,161,8654.0,1.86
広島県,604,21380.0,2.83
山口県,201,10143.0,1.98
徳島県,149,7008.0,2.13
香川県,93,11002.0,0.85
愛媛県,115,4131.0,2.78
高知県,138,3511.0,3.93
福岡県,5057,136678.0,3.7
佐賀県,246,6166.0,3.99
長崎県,238,18993.0,1.25
熊本県,626,16830.0,3.72
大分県,158,17325.0,0.91
宮崎県,344,8631.0,3.99
鹿児島県,435,19588.0,2.22
沖縄県,2607,41088.0,6.34
北海道,2181,59856.0,3.64
青森県,37,2504.0,1.48
岩手県,24,4388.0,0.55
宮城県,428,10907.0,3.92
秋田県,58,2163.0,2.68
山形県,78,5203.0,1.5
福島県,269,21225.0,1.27
茨城県,677,12688.0,5.34
栃木県,438,32269.0,1.36
群馬県,728,23096.0,3.15
埼玉県,4820,147205.0,3.27
千葉県,4069,97864.0,4.16
東京都,26550,477472.0,5.56
神奈川県,7147,159977.0,4.47
新潟県,170,15712.0,1.08
富山県,422,12744.0,3.31
石川県,778,13544.0,5.74
福井県,244,9880.0,2.47
山梨県,194,10833.0,1.79
長野県,313,19422.0,1.61
岐阜県,630,23291.0,2.7
静岡県,558,35440.0,1.57
愛知県,5437,79389.0,6.85
三重県,530,13430.0,3.95
