pref,Positive,Tested,Percent
北海道,1824,46886.0,3.89
青森県,35,2104.0,1.66
岩手県,23,3380.0,0.68
宮城県,239,8254.0,2.9
秋田県,50,1816.0,2.75
山形県,78,3129.0,2.49
福島県,178,15761.0,1.13
茨城県,583,11063.0,5.27
栃木県,310,23670.0,1.31
群馬県,482,15572.0,3.1
埼玉県,4122,114460.0,3.6
千葉県,3211,59406.0,5.41
東京都,21772,348595.0,6.25
神奈川県,5431,120662.0,4.5
新潟県,146,13247.0,1.1
富山県,402,9850.0,4.08
石川県,704,9416.0,7.48
福井県,243,8855.0,2.74
山梨県,174,9693.0,1.8
長野県,287,15974.0,1.8
岐阜県,564,18883.0,2.99
静岡県,487,26858.0,1.81
愛知県,4671,57949.0,8.06
三重県,424,10326.0,4.11
滋賀県,462,9930.0,4.65
京都府,1512,32853.0,4.6
大阪府,9043,146194.0,6.19
兵庫県,2339,46925.0,4.98
奈良県,538,15262.0,3.53
和歌山県,233,8772.0,2.66
鳥取県,22,4580.0,0.48
島根県,137,4988.0,2.75
岡山県,146,7049.0,2.07
広島県,459,18176.0,2.53
山口県,184,7271.0,2.53
徳島県,145,6367.0,2.28
香川県,84,8695.0,0.97
愛媛県,114,3855.0,2.96
高知県,132,3201.0,4.12
福岡県,4782,42849.0,11.16
佐賀県,240,5265.0,4.56
長崎県,234,15430.0,1.52
熊本県,543,12344.0,4.4
大分県,157,13460.0,1.17
宮崎県,339,8161.0,4.15
鹿児島県,371,16322.0,2.27
沖縄県,2220,25134.0,8.83
