pref,Positive,Tested,Percent
北海道,2126,58133.0,3.66
青森県,37,2458.0,1.51
岩手県,23,4282.0,0.54
宮城県,413,10472.0,3.94
秋田県,53,2145.0,2.47
山形県,78,5184.0,1.5
福島県,263,20652.0,1.27
茨城県,668,12623.0,5.29
栃木県,433,30880.0,1.4
群馬県,719,22752.0,3.16
埼玉県,4715,144550.0,3.26
千葉県,3968,95756.0,4.14
東京都,26169,464893.0,5.63
神奈川県,7040,156859.0,4.49
新潟県,170,15617.0,1.09
富山県,421,12509.0,3.37
石川県,777,13336.0,5.83
福井県,244,9834.0,2.48
山梨県,193,10748.0,1.8
長野県,311,19157.0,1.62
岐阜県,627,23106.0,2.71
静岡県,551,34985.0,1.57
愛知県,5384,78040.0,6.9
三重県,523,12619.0,4.14
滋賀県,503,12016.0,4.19
京都府,1767,43228.0,4.09
大阪府,10719,188237.0,5.69
兵庫県,2738,57170.0,4.79
奈良県,575,20885.0,2.75
和歌山県,242,9331.0,2.59
鳥取県,36,5488.0,0.66
島根県,140,5808.0,2.41
岡山県,157,8110.0,1.94
広島県,587,21121.0,2.78
山口県,201,9915.0,2.03
徳島県,148,6944.0,2.13
香川県,93,10851.0,0.86
愛媛県,114,4099.0,2.78
高知県,138,3493.0,3.95
福岡県,5043,134321.0,3.75
佐賀県,245,6130.0,4.0
長崎県,238,18768.0,1.27
熊本県,579,16645.0,3.48
大分県,158,17153.0,0.92
宮崎県,344,8601.0,4.0
鹿児島県,422,19261.0,2.19
沖縄県,2541,39901.0,6.37
