pref,Positive,Tested,Percent
北海道,6380,119279.0,5.35
青森県,280,6349.0,4.41
岩手県,112,7411.0,1.51
宮城県,1061,17169.0,6.18
秋田県,74,3155.0,2.35
山形県,107,7144.0,1.5
福島県,466,36945.0,1.26
茨城県,1139,15503.0,7.35
栃木県,550,49184.0,1.12
群馬県,1016,33976.0,2.99
埼玉県,7326,216902.0,3.38
千葉県,6199,153635.0,4.03
東京都,36778,701481.0,5.24
神奈川県,10988,234414.0,4.69
新潟県,286,20632.0,1.39
富山県,441,16124.0,2.74
石川県,831,20483.0,4.06
福井県,298,13346.0,2.23
山梨県,298,12801.0,2.33
長野県,567,27741.0,2.04
岐阜県,890,30992.0,2.87
静岡県,1111,51416.0,2.16
愛知県,8262,122758.0,6.73
三重県,684,18271.0,3.74
滋賀県,720,24685.0,2.92
京都府,2409,60062.0,4.01
大阪府,16744,288368.0,5.81
兵庫県,4355,82174.0,5.3
奈良県,952,29663.0,3.21
和歌山県,372,11946.0,3.11
鳥取県,53,6185.0,0.86
島根県,142,6498.0,2.19
岡山県,458,17220.0,2.66
広島県,726,31670.0,2.29
山口県,326,13795.0,2.36
徳島県,176,7712.0,2.28
香川県,127,15760.0,0.81
愛媛県,164,5091.0,3.22
高知県,144,3700.0,3.89
福岡県,5477,187533.0,2.92
佐賀県,290,8602.0,3.37
長崎県,254,25507.0,1.0
熊本県,951,22677.0,4.19
大分県,208,24521.0,0.85
宮崎県,398,8918.0,4.46
鹿児島県,592,25683.0,2.31
沖縄県,3925,66496.0,5.9
