pref,Positive,Tested,Percent
滋賀県,100,1822.0,5.49
京都府,358,7933.0,4.51
大阪府,1782,30162.0,5.91
兵庫県,699,11005.0,6.35
奈良県,92,2545.0,3.61
和歌山県,63,3669.0,1.72
鳥取県,3,1328.0,0.23
島根県,24,1107.0,2.17
岡山県,25,1689.0,1.48
広島県,167,6907.0,2.42
山口県,37,1679.0,2.2
徳島県,5,734.0,0.68
香川県,28,2169.0,1.29
愛媛県,82,2074.0,3.95
高知県,74,1778.0,4.16
福岡県,703,12276.0,5.73
佐賀県,47,1407.0,3.34
長崎県,17,2736.0,0.62
熊本県,48,3903.0,1.23
大分県,60,3963.0,1.51
宮崎県,17,1368.0,1.24
鹿児島県,10,1859.0,0.54
沖縄県,142,2847.0,4.99
北海道,1078,13329.0,8.09
青森県,27,845.0,3.2
岩手県,0,660.0,0.0
宮城県,88,2900.0,3.03
秋田県,16,933.0,1.71
山形県,69,2650.0,2.6
福島県,81,4280.0,1.89
茨城県,168,4628.0,3.63
栃木県,65,3784.0,1.72
群馬県,149,3609.0,4.13
埼玉県,1004,20623.0,4.87
千葉県,906,14428.0,6.28
東京都,5217,15005.0,34.77
神奈川県,1359,9446.0,14.39
新潟県,83,4157.0,2.0
富山県,227,3144.0,7.22
石川県,298,2688.0,11.09
福井県,122,2596.0,4.7
山梨県,64,3877.0,1.65
長野県,76,2674.0,2.84
岐阜県,150,3557.0,4.22
静岡県,76,3505.0,2.17
愛知県,507,9970.0,5.09
三重県,45,2486.0,1.81
