pref,Positive,Tested,Percent
滋賀県,863,30933.0,2.79
京都府,3076,73836.0,4.17
大阪府,24929,379572.0,6.57
兵庫県,7228,113005.0,6.4
奈良県,1493,38382.0,3.89
和歌山県,554,14965.0,3.7
鳥取県,67,19495.0,0.34
島根県,166,7659.0,2.17
岡山県,702,24136.0,2.91
広島県,1560,43500.0,3.59
山口県,435,22347.0,1.95
徳島県,187,13844.0,1.35
香川県,199,19511.0,1.02
愛媛県,359,9723.0,3.69
高知県,357,4671.0,7.64
福岡県,6622,224401.0,2.95
佐賀県,380,11860.0,3.2
長崎県,290,29884.0,0.97
熊本県,1210,27774.0,4.36
大分県,516,33841.0,1.52
宮崎県,584,10923.0,5.35
鹿児島県,823,30031.0,2.74
沖縄県,4805,79687.0,6.03
北海道,11171,190249.0,5.87
青森県,373,8036.0,4.64
岩手県,302,11092.0,2.72
宮城県,1507,21568.0,6.99
秋田県,94,3746.0,2.51
山形県,253,9068.0,2.79
福島県,611,45348.0,1.35
茨城県,1987,17774.0,11.18
栃木県,870,61800.0,1.41
群馬県,1652,42655.0,3.87
埼玉県,10441,261972.0,3.99
千葉県,8189,190632.0,4.3
東京都,47225,847224.0,5.57
神奈川県,15053,281819.0,5.34
新潟県,400,24496.0,1.63
富山県,474,18804.0,2.52
石川県,910,24951.0,3.65
福井県,332,16638.0,2.0
山梨県,440,14073.0,3.13
長野県,957,35844.0,2.67
岐阜県,1498,50550.0,2.96
静岡県,2087,67934.0,3.07
愛知県,12525,152984.0,8.19
三重県,1055,24205.0,4.36
