pref,Positive,Tested,Percent
滋賀県,515,12916.0,3.99
京都府,1851,46473.0,3.98
大阪府,11180,202192.0,5.53
兵庫県,2905,61103.0,4.75
奈良県,600,22343.0,2.69
和歌山県,249,9755.0,2.55
鳥取県,36,5535.0,0.65
島根県,140,5932.0,2.36
岡山県,163,8654.0,1.88
広島県,642,24559.0,2.61
山口県,209,10670.0,1.96
徳島県,149,7096.0,2.1
香川県,94,11526.0,0.82
愛媛県,115,4189.0,2.75
高知県,139,3540.0,3.93
福岡県,5105,144216.0,3.54
佐賀県,248,6296.0,3.94
長崎県,241,19974.0,1.21
熊本県,690,17694.0,3.9
大分県,158,18143.0,0.87
宮崎県,344,8672.0,3.97
鹿児島県,456,20585.0,2.22
沖縄県,2754,44764.0,6.15
北海道,2378,65059.0,3.66
青森県,39,2613.0,1.49
岩手県,24,4676.0,0.51
宮城県,486,11525.0,4.22
秋田県,59,2336.0,2.53
山形県,81,5294.0,1.53
福島県,317,23132.0,1.37
茨城県,710,12963.0,5.48
栃木県,444,33493.0,1.33
群馬県,761,24875.0,3.06
埼玉県,5100,155260.0,3.28
千葉県,4322,106036.0,4.08
東京都,27793,510031.0,5.45
神奈川県,7537,171238.0,4.4
新潟県,179,16303.0,1.1
富山県,422,13428.0,3.14
石川県,780,14400.0,5.42
福井県,249,10203.0,2.44
山梨県,197,11030.0,1.79
長野県,320,20176.0,1.59
岐阜県,635,24152.0,2.63
静岡県,567,37686.0,1.5
愛知県,5539,84673.0,6.54
三重県,538,14179.0,3.79
