pref,Positive,Tested,Percent
滋賀県,495,11575.0,4.28
京都府,1710,40610.0,4.21
大阪府,10447,179382.0,5.82
兵庫県,2658,54981.0,4.83
奈良県,562,19870.0,2.83
和歌山県,240,9240.0,2.6
鳥取県,36,5420.0,0.66
島根県,140,5597.0,2.5
岡山県,153,8110.0,1.89
広島県,516,20198.0,2.55
山口県,198,9453.0,2.09
徳島県,147,6862.0,2.14
香川県,93,10460.0,0.89
愛媛県,114,4037.0,2.82
高知県,138,3450.0,4.0
福岡県,5023,47114.0,10.66
佐賀県,245,5828.0,4.2
長崎県,236,18015.0,1.31
熊本県,572,16327.0,3.5
大分県,158,16435.0,0.96
宮崎県,344,8534.0,4.03
鹿児島県,400,18249.0,2.19
沖縄県,2427,38138.0,6.36
北海道,2039,55872.0,3.65
青森県,35,2348.0,1.49
岩手県,23,4057.0,0.57
宮城県,389,10103.0,3.85
秋田県,53,2094.0,2.53
山形県,78,5102.0,1.53
福島県,247,19682.0,1.25
茨城県,638,12251.0,5.21
栃木県,427,29540.0,1.45
群馬県,699,20226.0,3.46
埼玉県,4582,139115.0,3.29
千葉県,3805,86132.0,4.42
東京都,25257,436860.0,5.78
神奈川県,6744,146306.0,4.61
新潟県,170,15095.0,1.13
富山県,412,11651.0,3.54
石川県,776,12543.0,6.19
福井県,244,9686.0,2.52
山梨県,180,10478.0,1.72
長野県,305,18446.0,1.65
岐阜県,616,22165.0,2.78
静岡県,526,32717.0,1.61
愛知県,5241,74009.0,7.08
三重県,494,12284.0,4.02
