pref,Positive,Tested,Percent
滋賀県,1127,36772.0,3.06
京都府,4455,90765.0,4.91
大阪府,29379,457909.0,6.42
兵庫県,9432,135518.0,6.96
奈良県,1936,47698.0,4.06
和歌山県,600,16374.0,3.66
鳥取県,101,23698.0,0.43
島根県,208,9344.0,2.23
岡山県,1308,31723.0,4.12
広島県,3059,73605.0,4.16
山口県,561,26760.0,2.1
徳島県,195,15180.0,1.28
香川県,296,23771.0,1.25
愛媛県,445,12351.0,3.6
高知県,642,5808.0,11.05
福岡県,8585,260551.0,3.29
佐賀県,457,14755.0,3.1
長崎県,611,38585.0,1.58
熊本県,1739,34504.0,5.04
大分県,654,41963.0,1.56
宮崎県,715,12454.0,5.74
鹿児島県,966,38299.0,2.52
沖縄県,5260,88575.0,5.94
北海道,13142,233173.0,5.64
青森県,453,9366.0,4.84
岩手県,380,14027.0,2.71
宮城県,2104,24274.0,8.67
秋田県,132,4565.0,2.89
山形県,378,10101.0,3.74
福島県,907,56176.0,1.61
茨城県,2381,18572.0,12.82
栃木県,1349,71133.0,1.9
群馬県,2222,52062.0,4.27
埼玉県,13724,312054.0,4.4
千葉県,10609,224133.0,4.73
東京都,57896,975031.0,5.94
神奈川県,20244,342311.0,5.91
新潟県,520,27854.0,1.87
富山県,548,21742.0,2.52
石川県,1050,29508.0,3.56
福井県,350,19268.0,1.82
山梨県,525,14459.0,3.63
長野県,1140,47294.0,2.41
岐阜県,2142,64835.0,3.3
静岡県,2606,88334.0,2.95
愛知県,15786,199918.0,7.9
三重県,1248,29023.0,4.3
