pref,Positive,Tested,Percent
滋賀県,756,26058.0,2.9
京都府,2521,62771.0,4.02
大阪府,18458,304268.0,6.07
兵庫県,4928,88077.0,5.6
奈良県,1038,31252.0,3.32
和歌山県,408,12760.0,3.2
鳥取県,56,15952.0,0.35
島根県,143,6498.0,2.2
岡山県,530,17220.0,3.08
広島県,770,33227.0,2.32
山口県,363,17013.0,2.13
徳島県,179,7755.0,2.31
香川県,132,16227.0,0.81
愛媛県,265,5827.0,4.55
高知県,149,3739.0,3.99
福岡県,5591,192668.0,2.9
佐賀県,299,9220.0,3.24
長崎県,263,26087.0,1.01
熊本県,977,23156.0,4.22
大分県,238,25794.0,0.92
宮崎県,449,9246.0,4.86
鹿児島県,602,26737.0,2.25
沖縄県,4057,68811.0,5.9
北海道,7585,133167.0,5.7
青森県,282,6445.0,4.38
岩手県,162,8426.0,1.92
宮城県,1128,18212.0,6.19
秋田県,83,3451.0,2.41
山形県,110,7344.0,1.5
福島県,480,38310.0,1.25
茨城県,1347,16138.0,8.35
栃木県,595,52696.0,1.13
群馬県,1087,34753.0,3.13
埼玉県,7842,225315.0,3.48
千葉県,6562,158518.0,4.14
東京都,38598,728630.0,5.3
神奈川県,11640,241723.0,4.82
新潟県,324,21588.0,1.5
富山県,447,16529.0,2.7
石川県,838,20975.0,4.0
福井県,305,14164.0,2.15
山梨県,332,13263.0,2.5
長野県,638,29443.0,2.17
岐阜県,969,32174.0,3.01
静岡県,1334,53923.0,2.47
愛知県,9023,127454.0,7.08
三重県,755,18271.0,4.13
