pref,Positive,Tested,Percent
滋賀県,760,26704.0,2.85
京都府,2552,63452.0,4.02
大阪府,18784,309194.0,6.08
兵庫県,5028,89727.0,5.6
奈良県,1061,31572.0,3.36
和歌山県,414,12863.0,3.22
鳥取県,58,16126.0,0.36
島根県,144,6772.0,2.13
岡山県,544,17220.0,3.16
広島県,771,33800.0,2.28
山口県,367,17013.0,2.16
徳島県,180,7770.0,2.32
香川県,134,16352.0,0.82
愛媛県,282,6025.0,4.68
高知県,149,3747.0,3.98
福岡県,5591,194792.0,2.87
佐賀県,300,9342.0,3.21
⾧崎県,265,26332.0,1.01
熊本県,984,23229.0,4.24
大分県,246,26211.0,0.94
宮崎県,458,9305.0,4.92
鹿児島県,607,27018.0,2.25
沖縄県,4131,69484.0,5.95
北海道,7766,135619.0,5.73
青森県,285,6480.0,4.4
岩手県,162,8650.0,1.87
宮城県,1147,18374.0,6.24
秋田県,84,3476.0,2.42
山形県,111,7374.0,1.51
福島県,486,38699.0,1.26
茨城県,1397,16254.0,8.59
栃木県,599,52797.0,1.13
群馬県,1117,35056.0,3.19
埼玉県,8002,228115.0,3.51
千葉県,6644,159758.0,4.16
東京都,39079,736409.0,5.31
神奈川県,11894,246225.0,4.83
新潟県,325,21833.0,1.49
富山県,450,16763.0,2.68
石川県,843,21257.0,3.97
福井県,309,14286.0,2.16
山梨県,336,13394.0,2.51
⾧野県,654,29788.0,2.2
岐阜県,985,32518.0,3.03
静岡県,1395,54881.0,2.54
愛知県,9200,133582.0,6.89
三重県,782,18271.0,4.28
