pref,Positive,Tested,Percent
北海道,10564,179615.0,5.88
青森県,358,7732.0,4.63
岩手県,230,10500.0,2.19
宮城県,1379,20768.0,6.64
秋田県,90,3746.0,2.4
山形県,211,8725.0,2.42
福島県,565,43381.0,1.3
茨城県,1911,17732.0,10.78
栃木県,822,59955.0,1.37
群馬県,1526,40734.0,3.75
埼玉県,9916,257874.0,3.85
千葉県,7842,187875.0,4.17
東京都,45529,832855.0,5.47
神奈川県,14314,278675.0,5.14
新潟県,374,23908.0,1.56
富山県,462,18434.0,2.51
石川県,888,24224.0,3.67
福井県,331,16405.0,2.02
山梨県,437,14053.0,3.11
長野県,892,35313.0,2.53
岐阜県,1381,47457.0,2.91
静岡県,2059,67074.0,3.07
愛知県,11881,150622.0,7.89
三重県,1011,22079.0,4.58
滋賀県,847,30278.0,2.8
京都府,3022,72905.0,4.15
大阪府,23835,367365.0,6.49
兵庫県,6849,108330.0,6.32
奈良県,1410,37665.0,3.74
和歌山県,538,14550.0,3.7
鳥取県,67,19267.0,0.35
島根県,159,7158.0,2.22
岡山県,702,20802.0,3.37
広島県,1249,39067.0,3.2
山口県,427,22347.0,1.91
徳島県,187,13733.0,1.36
香川県,195,19072.0,1.02
愛媛県,354,8650.0,4.09
高知県,301,4414.0,6.82
福岡県,6343,218811.0,2.9
佐賀県,367,11101.0,3.31
長崎県,278,29063.0,0.96
熊本県,1152,27107.0,4.25
大分県,464,32363.0,1.43
宮崎県,579,10795.0,5.36
鹿児島県,741,29617.0,2.5
沖縄県,4702,78065.0,6.02
