pref,Positive,Tested,Percent
北海道,1109,15427.0,7.19
青森県,27,882.0,3.06
岩手県,0,705.0,0.0
宮城県,88,3064.0,2.87
秋田県,16,942.0,1.7
山形県,69,2444.0,2.82
福島県,81,4984.0,1.63
茨城県,168,4772.0,3.52
栃木県,66,4700.0,1.4
群馬県,151,3904.0,3.87
埼玉県,1007,23212.0,4.34
千葉県,904,15358.0,5.89
東京都,5369,15681.0,34.24
神奈川県,1387,10327.0,13.43
新潟県,83,4334.0,1.92
富山県,227,3482.0,6.52
石川県,299,2783.0,10.74
福井県,122,2821.0,4.32
山梨県,65,4259.0,1.53
長野県,76,2839.0,2.68
岐阜県,151,3874.0,3.9
静岡県,75,3603.0,2.08
愛知県,509,10467.0,4.86
三重県,45,2561.0,1.76
滋賀県,100,1957.0,5.11
京都府,358,8435.0,4.24
大阪府,1784,33273.0,5.36
兵庫県,699,11498.0,6.08
奈良県,92,2898.0,3.17
和歌山県,63,3768.0,1.67
鳥取県,3,1385.0,0.22
島根県,24,1159.0,2.07
岡山県,25,1757.0,1.42
広島県,168,7136.0,2.35
山口県,37,1837.0,2.01
徳島県,5,773.0,0.65
香川県,28,2274.0,1.23
愛媛県,82,2389.0,3.43
高知県,74,1832.0,4.04
福岡県,797,13960.0,5.71
佐賀県,47,1482.0,3.17
長崎県,17,2883.0,0.59
熊本県,48,4015.0,1.2
大分県,60,4202.0,1.43
宮崎県,17,1414.0,1.2
鹿児島県,10,1982.0,0.5
沖縄県,142,2908.0,4.88
