pref,Positive,Tested,Percent
滋賀県,808,28886.0,2.8
京都府,2736,68469.0,4.0
大阪府,21798,343630.0,6.34
兵庫県,6040,101093.0,5.97
奈良県,1264,35104.0,3.6
和歌山県,485,13881.0,3.49
鳥取県,61,17971.0,0.34
島根県,152,7158.0,2.12
岡山県,634,20802.0,3.05
広島県,943,35884.0,2.63
山口県,406,19028.0,2.13
徳島県,184,7871.0,2.34
香川県,155,17876.0,0.87
愛媛県,339,8264.0,4.1
高知県,196,3919.0,5.0
福岡県,5977,208176.0,2.87
佐賀県,333,10295.0,3.23
長崎県,273,27929.0,0.98
熊本県,1063,24757.0,4.29
大分県,360,29579.0,1.22
宮崎県,534,10314.0,5.18
鹿児島県,637,28192.0,2.26
沖縄県,4494,75018.0,5.99
北海道,9457,160918.0,5.88
青森県,321,7043.0,4.56
岩手県,213,9972.0,2.14
宮城県,1251,19428.0,6.44
秋田県,90,3689.0,2.44
山形県,152,7773.0,1.96
福島県,515,41257.0,1.25
茨城県,1777,17334.0,10.25
栃木県,719,56302.0,1.28
群馬県,1341,38912.0,3.45
埼玉県,8992,243953.0,3.69
千葉県,7314,171116.0,4.27
東京都,42793,792109.0,5.4
神奈川県,13314,265968.0,5.01
新潟県,350,23018.0,1.52
富山県,461,17786.0,2.59
石川県,864,23036.0,3.75
福井県,321,15547.0,2.06
山梨県,381,13645.0,2.79
長野県,774,33056.0,2.34
岐阜県,1195,42775.0,2.79
静岡県,1827,61478.0,2.97
愛知県,10723,143080.0,7.49
三重県,927,22079.0,4.2
