pref,Positive,Tested,Percent
北海道,1803,45519.0,3.96
青森県,35,2087.0,1.68
岩手県,22,3281.0,0.67
宮城県,214,8023.0,2.67
秋田県,50,1808.0,2.77
山形県,78,3122.0,2.5
福島県,172,15380.0,1.12
茨城県,559,10980.0,5.09
栃木県,307,23048.0,1.33
群馬県,463,15070.0,3.07
埼玉県,4055,112930.0,3.59
千葉県,3125,57427.0,5.44
東京都,21339,339844.0,6.28
神奈川県,5177,120358.0,4.3
新潟県,145,12999.0,1.12
富山県,400,9802.0,4.08
石川県,677,8928.0,7.58
福井県,238,8457.0,2.81
山梨県,173,9651.0,1.79
長野県,280,15156.0,1.85
岐阜県,563,18548.0,3.04
静岡県,485,26523.0,1.83
愛知県,4586,56018.0,8.19
三重県,383,10081.0,3.8
滋賀県,458,9475.0,4.83
京都府,1493,32485.0,4.6
大阪府,8826,140261.0,6.29
兵庫県,2308,45700.0,5.05
奈良県,526,15262.0,3.45
和歌山県,231,8699.0,2.66
鳥取県,22,4574.0,0.48
島根県,137,4936.0,2.78
岡山県,146,7049.0,2.07
広島県,459,18083.0,2.54
山口県,178,7077.0,2.52
徳島県,141,6107.0,2.31
香川県,82,8521.0,0.96
愛媛県,114,3847.0,2.96
高知県,130,3159.0,4.12
福岡県,4685,41767.0,11.22
佐賀県,239,5212.0,4.59
長崎県,234,15149.0,1.54
熊本県,534,11756.0,4.54
大分県,151,13012.0,1.16
宮崎県,338,8147.0,4.15
鹿児島県,368,16129.0,2.28
沖縄県,2172,25883.0,8.39
(その他)県,149,0.0,inf
