pref,Positive,Tested,Percent
北海道,1727,40741.0,4.24
青森県,33,1949.0,1.69
岩手県,12,2729.0,0.44
宮城県,192,7541.0,2.55
秋田県,48,1709.0,2.81
山形県,77,3084.0,2.5
福島県,139,13536.0,1.03
茨城県,524,10251.0,5.11
栃木県,294,20806.0,1.41
群馬県,408,12998.0,3.14
埼玉県,3681,100824.0,3.65
千葉県,2877,51765.0,5.56
東京都,19846,301182.0,6.59
神奈川県,4601,107183.0,4.29
新潟県,139,12094.0,1.15
富山県,357,7295.0,4.89
石川県,592,7217.0,8.2
福井県,177,6771.0,2.61
山梨県,169,9301.0,1.82
長野県,194,12806.0,1.51
岐阜県,549,17312.0,3.17
静岡県,453,22806.0,1.99
愛知県,4273,48872.0,8.74
三重県,353,9271.0,3.81
滋賀県,423,8342.0,5.07
京都府,1343,28882.0,4.65
大阪府,8139,125959.0,6.46
兵庫県,2159,41591.0,5.19
奈良県,502,12972.0,3.87
和歌山県,228,8409.0,2.71
鳥取県,22,4502.0,0.49
島根県,137,4681.0,2.93
岡山県,142,5880.0,2.41
広島県,452,17150.0,2.64
山口県,135,5962.0,2.26
徳島県,119,5107.0,2.33
香川県,74,7369.0,1.0
愛媛県,114,3726.0,3.06
高知県,118,2804.0,4.21
福岡県,4222,38625.0,10.93
佐賀県,227,4663.0,4.87
長崎県,205,13119.0,1.56
熊本県,482,10563.0,4.56
大分県,143,11368.0,1.26
宮崎県,325,7800.0,4.17
鹿児島県,349,14714.0,2.37
沖縄県,1977,23690.0,8.35
