pref,Positive,Tested,Percent
北海道,12876,227301.0,5.66
青森県,422,9115.0,4.63
岩手県,363,13594.0,2.67
宮城県,1983,23979.0,8.27
秋田県,123,4020.0,3.06
山形県,361,9985.0,3.62
福島県,865,54539.0,1.59
茨城県,2280,18432.0,12.37
栃木県,1207,69676.0,1.73
群馬県,2134,50358.0,4.24
埼玉県,13029,302513.0,4.31
千葉県,10113,219395.0,4.61
東京都,55851,962086.0,5.81
神奈川県,19173,334987.0,5.72
新潟県,503,27142.0,1.85
富山県,538,21295.0,2.53
石川県,1022,28720.0,3.56
福井県,345,18612.0,1.85
山梨県,509,14417.0,3.53
長野県,1105,45163.0,2.45
岐阜県,1978,62489.0,3.17
静岡県,2539,88334.0,2.87
愛知県,15183,191017.0,7.95
三重県,1211,29023.0,4.17
滋賀県,1062,35847.0,2.96
京都府,4105,87310.0,4.7
大阪府,28694,443170.0,6.47
兵庫県,8989,131315.0,6.85
奈良県,1843,46358.0,3.98
和歌山県,594,16235.0,3.66
鳥取県,84,23151.0,0.36
島根県,194,9344.0,2.08
岡山県,1245,31723.0,3.92
広島県,2815,65962.0,4.27
山口県,516,26760.0,1.93
徳島県,195,14889.0,1.31
香川県,273,22824.0,1.2
愛媛県,407,12061.0,3.37
高知県,618,5688.0,10.86
福岡県,7995,255221.0,3.13
佐賀県,443,14538.0,3.05
長崎県,457,37590.0,1.22
熊本県,1669,33475.0,4.99
大分県,617,40580.0,1.52
宮崎県,695,12114.0,5.74
鹿児島県,920,36020.0,2.55
沖縄県,5169,86612.0,5.97
