pref,Positive,Tested,Percent
滋賀県,886,32086.0,2.76
京都府,3378,77767.0,4.34
大阪府,25816,395030.0,6.54
兵庫県,7547,116713.0,6.47
奈良県,1554,40843.0,3.8
和歌山県,568,15447.0,3.68
鳥取県,68,20641.0,0.33
島根県,170,7659.0,2.22
岡山県,858,24136.0,3.55
広島県,1808,51951.0,3.48
山口県,441,22347.0,1.97
徳島県,188,14029.0,1.34
香川県,205,19968.0,1.03
愛媛県,370,9820.0,3.77
高知県,432,5022.0,8.6
福岡県,6890,231582.0,2.98
佐賀県,398,12611.0,3.16
長崎県,338,31230.0,1.08
熊本県,1329,28851.0,4.61
大分県,543,35449.0,1.53
宮崎県,622,11400.0,5.46
鹿児島県,837,32950.0,2.54
沖縄県,4880,81311.0,6.0
北海道,11650,200304.0,5.82
青森県,383,8413.0,4.55
岩手県,318,12356.0,2.57
宮城県,1596,22399.0,7.13
秋田県,94,3873.0,2.43
山形県,290,9361.0,3.1
福島県,658,46923.0,1.4
茨城県,2053,18048.0,11.38
栃木県,938,63079.0,1.49
群馬県,1771,45427.0,3.9
埼玉県,10894,272701.0,3.99
千葉県,8511,193565.0,4.4
東京都,48668,876634.0,5.55
神奈川県,15684,293582.0,5.34
新潟県,418,25175.0,1.66
富山県,477,19490.0,2.45
石川県,930,25853.0,3.6
福井県,337,17138.0,1.97
山梨県,459,14215.0,3.23
長野県,1006,39493.0,2.55
岐阜県,1585,53111.0,2.98
静岡県,2253,71412.0,3.15
愛知県,13035,165720.0,7.87
三重県,1103,24205.0,4.56
