pref,Positive,Tested,Percent
北海道,2091,57010.0,3.67
青森県,36,2435.0,1.48
岩手県,23,4220.0,0.55
宮城県,399,10302.0,3.87
秋田県,53,2140.0,2.48
山形県,78,5164.0,1.51
福島県,253,20207.0,1.25
茨城県,657,12474.0,5.27
栃木県,431,30351.0,1.42
群馬県,701,21170.0,3.31
埼玉県,4652,143932.0,3.23
千葉県,3896,88135.0,4.42
東京都,25738,455929.0,5.65
神奈川県,6898,153017.0,4.51
新潟県,170,15405.0,1.1
富山県,418,12250.0,3.41
石川県,776,13003.0,5.97
福井県,244,9765.0,2.5
山梨県,186,10658.0,1.75
長野県,306,18932.0,1.62
岐阜県,626,22761.0,2.75
静岡県,538,34354.0,1.57
愛知県,5337,76727.0,6.96
三重県,503,12619.0,3.99
滋賀県,502,11903.0,4.22
京都府,1747,42536.0,4.11
大阪府,10593,184635.0,5.74
兵庫県,2704,56262.0,4.81
奈良県,569,20591.0,2.76
和歌山県,242,9284.0,2.61
鳥取県,36,5472.0,0.66
島根県,140,5767.0,2.43
岡山県,157,8110.0,1.94
広島県,563,20858.0,2.7
山口県,202,9786.0,2.06
徳島県,148,6908.0,2.14
香川県,93,10671.0,0.87
愛媛県,114,4075.0,2.8
高知県,138,3475.0,3.97
福岡県,5032,131947.0,3.81
佐賀県,245,6005.0,4.08
長崎県,236,18408.0,1.28
熊本県,574,16403.0,3.5
大分県,158,16873.0,0.94
宮崎県,344,8582.0,4.01
鹿児島県,415,18986.0,2.19
沖縄県,2486,39038.0,6.37
