pref,Positive,Tested,Percent
滋賀県,584,14575.0,4.01
京都府,2090,54018.0,3.87
大阪府,13316,245639.0,5.42
兵庫県,3363,70648.0,4.76
奈良県,694,25498.0,2.72
和歌山県,280,10540.0,2.66
鳥取県,38,5786.0,0.66
島根県,141,6281.0,2.24
岡山県,315,11198.0,2.81
広島県,665,28303.0,2.35
山口県,223,11960.0,1.86
徳島県,164,7525.0,2.18
香川県,103,13845.0,0.74
愛媛県,116,4419.0,2.63
高知県,144,3661.0,3.93
福岡県,5251,168839.0,3.11
佐賀県,266,7429.0,3.58
長崎県,245,23180.0,1.06
熊本県,824,19986.0,4.12
大分県,159,21490.0,0.74
宮崎県,371,8803.0,4.21
鹿児島県,505,23128.0,2.18
沖縄県,3435,60235.0,5.7
北海道,3447,87181.0,3.95
青森県,264,5536.0,4.77
岩手県,29,5546.0,0.52
宮城県,804,14655.0,5.49
秋田県,67,2613.0,2.56
山形県,86,6560.0,1.31
福島県,401,30204.0,1.33
茨城県,789,14094.0,5.6
栃木県,494,44211.0,1.12
群馬県,913,30057.0,3.04
埼玉県,6018,191061.0,3.15
千葉県,5207,132362.0,3.93
東京都,31893,619099.0,5.15
神奈川県,9021,206810.0,4.36
新潟県,185,18101.0,1.02
富山県,424,14742.0,2.88
石川県,815,18104.0,4.5
福井県,257,11175.0,2.3
山梨県,221,11897.0,1.86
長野県,350,23957.0,1.46
岐阜県,710,27497.0,2.58
静岡県,690,44359.0,1.56
愛知県,6457,103369.0,6.25
三重県,575,15683.0,3.67
