pref,Positive,Tested,Percent
滋賀県,100,1874.0,5.34
京都府,358,8135.0,4.4
大阪府,1783,31646.0,5.63
兵庫県,699,11206.0,6.24
奈良県,92,2545.0,3.61
和歌山県,63,3713.0,1.7
鳥取県,3,1353.0,0.22
島根県,24,1132.0,2.12
岡山県,25,1716.0,1.46
広島県,167,7011.0,2.38
山口県,37,1771.0,2.09
徳島県,5,745.0,0.67
香川県,28,2202.0,1.27
愛媛県,82,2262.0,3.63
高知県,74,1801.0,4.11
福岡県,774,12967.0,5.97
佐賀県,47,1428.0,3.29
長崎県,17,2798.0,0.61
熊本県,48,3939.0,1.22
大分県,60,4050.0,1.48
宮崎県,17,1391.0,1.22
鹿児島県,10,1880.0,0.53
沖縄県,142,2872.0,4.94
北海道,1096,14593.0,7.51
青森県,27,857.0,3.15
岩手県,0,695.0,0.0
宮城県,88,2952.0,2.98
秋田県,16,935.0,1.71
山形県,69,2665.0,2.59
福島県,81,4588.0,1.77
茨城県,168,4691.0,3.58
栃木県,66,3973.0,1.66
群馬県,149,3713.0,4.01
埼玉県,1003,21810.0,4.6
千葉県,906,14881.0,6.09
東京都,5283,15282.0,34.57
神奈川県,1373,9974.0,13.77
新潟県,83,4216.0,1.97
富山県,227,3407.0,6.66
石川県,298,2733.0,10.9
福井県,122,2675.0,4.56
山梨県,64,4088.0,1.57
長野県,76,2733.0,2.78
岐阜県,151,3652.0,4.13
静岡県,76,3539.0,2.15
愛知県,508,10211.0,4.98
三重県,45,2508.0,1.79
