pref,Positive,Tested,Percent
北海道,1121,16024.0,7.0
青森県,27,888.0,3.04
岩手県,0,742.0,0.0
宮城県,88,3108.0,2.83
秋田県,16,951.0,1.68
山形県,69,2454.0,2.81
福島県,81,5033.0,1.61
茨城県,168,4866.0,3.45
栃木県,66,4886.0,1.35
群馬県,151,3973.0,3.8
埼玉県,1007,23877.0,4.22
千葉県,907,15658.0,5.79
東京都,5396,16026.0,33.67
神奈川県,1397,10601.0,13.18
新潟県,83,4392.0,1.89
富山県,227,3531.0,6.43
石川県,299,2798.0,10.69
福井県,122,2839.0,4.3
山梨県,67,4434.0,1.51
長野県,76,2889.0,2.63
岐阜県,152,3891.0,3.91
静岡県,75,3619.0,2.07
愛知県,511,10701.0,4.78
三重県,45,2579.0,1.74
滋賀県,100,1970.0,5.08
京都府,359,8608.0,4.17
大阪府,1784,33273.0,5.36
兵庫県,699,11588.0,6.03
奈良県,92,2898.0,3.17
和歌山県,63,3790.0,1.66
鳥取県,3,1395.0,0.22
島根県,24,1167.0,2.06
岡山県,25,1774.0,1.41
広島県,168,7264.0,2.31
山口県,37,1858.0,1.99
徳島県,5,782.0,0.64
香川県,28,2288.0,1.22
愛媛県,82,2462.0,3.33
高知県,74,1848.0,4.0
福岡県,802,14317.0,5.6
佐賀県,47,1487.0,3.16
長崎県,17,2925.0,0.58
熊本県,48,4033.0,1.19
大分県,60,4231.0,1.42
宮崎県,17,1434.0,1.19
鹿児島県,10,2009.0,0.5
沖縄県,142,2908.0,4.88
(その他)県,149,0.0,inf
