pref,Positive,Tested,Percent
滋賀県,646,14966.0,4.32
京都府,2205,55763.0,3.95
大阪府,14607,263438.0,5.54
兵庫県,3666,74889.0,4.9
奈良県,788,27089.0,2.91
和歌山県,304,10900.0,2.79
鳥取県,51,6067.0,0.84
島根県,141,6354.0,2.22
岡山県,354,14762.0,2.4
広島県,681,29577.0,2.3
山口県,234,12510.0,1.87
徳島県,170,7635.0,2.23
香川県,110,14703.0,0.75
愛媛県,121,4488.0,2.7
高知県,144,3685.0,3.91
福岡県,5344,176998.0,3.02
佐賀県,276,7955.0,3.47
⾧崎県,249,24224.0,1.03
熊本県,877,21235.0,4.13
大分県,163,22617.0,0.72
宮崎県,373,8829.0,4.22
鹿児島県,542,24469.0,2.22
沖縄県,3620,63899.0,5.67
北海道,4584,98322.0,4.66
青森県,275,6086.0,4.52
岩手県,41,5869.0,0.7
宮城県,925,15741.0,5.88
秋田県,70,2681.0,2.61
山形県,94,6905.0,1.36
福島県,421,34473.0,1.22
茨城県,880,14595.0,6.03
栃木県,507,47167.0,1.07
群馬県,942,32541.0,2.89
埼玉県,6554,206696.0,3.17
千葉県,5573,140787.0,3.96
東京都,33770,653601.0,5.17
神奈川県,9750,218948.0,4.45
新潟県,222,19118.0,1.16
富山県,425,15642.0,2.72
石川県,827,19297.0,4.29
福井県,269,12028.0,2.24
山梨県,267,12383.0,2.16
⾧野県,406,25291.0,1.61
岐阜県,785,28777.0,2.73
静岡県,806,47434.0,1.7
愛知県,7156,112032.0,6.39
三重県,606,16342.0,3.71
