pref,Positive,Tested,Percent
滋賀県,99,1649.0,6.0
京都府,358,7228.0,4.95
大阪府,1774,26485.0,6.7
兵庫県,699,10312.0,6.78
奈良県,91,2754.0,3.3
和歌山県,63,3573.0,1.76
鳥取県,3,1269.0,0.24
島根県,24,1052.0,2.28
岡山県,25,1589.0,1.57
広島県,166,6599.0,2.52
山口県,37,1640.0,2.26
徳島県,5,684.0,0.73
香川県,28,2023.0,1.38
愛媛県,74,1781.0,4.15
高知県,74,1703.0,4.35
福岡県,658,11578.0,5.68
佐賀県,47,1354.0,3.47
⾧崎県,17,2587.0,0.66
熊本県,48,3778.0,1.27
大分県,60,3761.0,1.6
宮崎県,17,1324.0,1.28
鹿児島県,10,1653.0,0.6
沖縄県,142,2773.0,5.12
北海道,1018,11072.0,9.19
青森県,27,808.0,3.34
岩手県,0,561.0,0.0
宮城県,88,2616.0,3.36
秋田県,16,914.0,1.75
山形県,69,2588.0,2.67
福島県,81,3455.0,2.34
茨城県,168,4385.0,3.83
栃木県,62,3024.0,2.05
群馬県,148,3368.0,4.39
埼玉県,996,17335.0,5.75
千葉県,901,13155.0,6.85
東京都,5075,14512.0,34.97
神奈川県,1302,8483.0,15.35
新潟県,83,3874.0,2.14
富山県,227,3025.0,7.5
石川県,290,2543.0,11.4
福井県,122,2373.0,5.14
山梨県,60,3483.0,1.72
⾧野県,76,2492.0,3.05
岐阜県,150,3115.0,4.82
静岡県,73,3332.0,2.19
愛知県,506,9368.0,5.4
三重県,45,2367.0,1.9
