pref,Positive,Tested,Percent
滋賀県,924,33175.0,2.79
京都府,3559,79776.0,4.46
大阪府,27037,412580.0,6.55
兵庫県,8100,122507.0,6.61
奈良県,1654,41712.0,3.97
和歌山県,578,15724.0,3.68
鳥取県,69,21076.0,0.33
島根県,181,8556.0,2.12
岡山県,1082,27231.0,3.97
広島県,2203,56843.0,3.88
山口県,464,24734.0,1.88
徳島県,191,14274.0,1.34
香川県,208,20585.0,1.01
愛媛県,375,10863.0,3.45
高知県,501,5271.0,9.5
福岡県,7366,239470.0,3.08
佐賀県,409,13371.0,3.06
⾧崎県,352,33005.0,1.07
熊本県,1414,29926.0,4.72
大分県,574,37251.0,1.54
宮崎県,666,11569.0,5.76
鹿児島県,875,33826.0,2.59
沖縄県,4968,83657.0,5.94
北海道,12197,212225.0,5.75
青森県,390,8660.0,4.5
岩手県,335,12971.0,2.58
宮城県,1753,23759.0,7.38
秋田県,95,3878.0,2.45
山形県,302,9487.0,3.18
福島県,732,49610.0,1.48
茨城県,2133,18137.0,11.76
栃木県,1022,66091.0,1.55
群馬県,1933,46260.0,4.18
埼玉県,11675,281001.0,4.15
千葉県,9055,204487.0,4.43
東京都,51446,901556.0,5.71
神奈川県,16852,311376.0,5.41
新潟県,440,25739.0,1.71
富山県,492,19756.0,2.49
石川県,960,26887.0,3.57
福井県,337,17490.0,1.93
山梨県,467,14278.0,3.27
⾧野県,1046,40462.0,2.59
岐阜県,1731,56477.0,3.06
静岡県,2354,74303.0,3.17
愛知県,13967,170726.0,8.18
三重県,1144,26913.0,4.25
