pref,Positive,Tested,Percent
北海道,1057,12497.0,8.46
青森県,27,834.0,3.24
岩手県,0,629.0,0.0
宮城県,88,2850.0,3.09
秋田県,16,928.0,1.72
山形県,69,2629.0,2.62
福島県,81,4027.0,2.01
茨城県,168,4540.0,3.7
栃木県,65,3549.0,1.83
群馬県,149,3513.0,4.24
埼玉県,1000,19092.0,5.24
千葉県,904,14057.0,6.43
東京都,5170,14876.0,34.75
神奈川県,1336,9073.0,14.73
新潟県,83,4085.0,2.03
富山県,227,3103.0,7.32
石川県,296,2636.0,11.23
福井県,122,2510.0,4.86
山梨県,60,3752.0,1.6
⾧野県,76,2610.0,2.91
岐阜県,150,3422.0,4.38
静岡県,75,3454.0,2.17
愛知県,507,9762.0,5.19
三重県,45,2462.0,1.83
滋賀県,100,1743.0,5.74
京都府,358,7703.0,4.65
大阪府,1781,29307.0,6.08
兵庫県,699,10722.0,6.52
奈良県,91,2754.0,3.3
和歌山県,63,3633.0,1.73
鳥取県,3,1309.0,0.23
島根県,24,1088.0,2.21
岡山県,25,1655.0,1.51
広島県,167,6794.0,2.46
山口県,37,1667.0,2.22
徳島県,5,711.0,0.7
香川県,28,2112.0,1.33
愛媛県,81,1959.0,4.13
高知県,74,1753.0,4.22
福岡県,672,11886.0,5.65
佐賀県,47,1386.0,3.39
⾧崎県,17,2684.0,0.63
熊本県,48,3863.0,1.24
大分県,60,3877.0,1.55
宮崎県,17,1358.0,1.25
鹿児島県,10,1739.0,0.58
沖縄県,142,2829.0,5.02
