pref,Positive,Tested,Percent
滋賀県,366,7493.0,4.88
京都府,1202,26172.0,4.59
大阪府,7420,113695.0,6.53
兵庫県,1998,38036.0,5.25
奈良県,462,12714.0,3.63
和歌山県,219,7698.0,2.84
鳥取県,22,4408.0,0.5
島根県,134,4446.0,3.01
岡山県,131,3897.0,3.36
広島県,438,16568.0,2.64
山口県,100,5410.0,1.85
徳島県,97,4506.0,2.15
香川県,68,6867.0,0.99
愛媛県,111,3562.0,3.12
高知県,105,2674.0,3.93
福岡県,3830,36255.0,10.56
佐賀県,207,4196.0,4.93
長崎県,191,11720.0,1.63
熊本県,442,9550.0,4.63
大分県,134,10385.0,1.29
宮崎県,297,7251.0,4.1
鹿児島県,340,13958.0,2.44
沖縄県,1804,18292.0,9.86
北海道,1646,37326.0,4.41
青森県,33,1848.0,1.79
岩手県,9,2385.0,0.38
宮城県,187,7264.0,2.57
秋田県,45,1633.0,2.76
山形県,77,3028.0,2.54
福島県,120,12506.0,0.96
茨城県,479,9659.0,4.96
栃木県,284,19413.0,1.46
群馬県,351,11480.0,3.06
埼玉県,3415,95425.0,3.58
千葉県,2642,47577.0,5.55
東京都,18607,276630.0,6.73
神奈川県,4187,98153.0,4.27
新潟県,137,11444.0,1.2
富山県,333,6889.0,4.83
石川県,524,5916.0,8.86
福井県,156,6120.0,2.55
山梨県,159,8933.0,1.78
長野県,154,11605.0,1.33
岐阜県,532,16139.0,3.3
静岡県,431,20920.0,2.06
愛知県,3900,42122.0,9.26
三重県,303,7944.0,3.81
