pref,Positive,Tested,Percent
北海道,1627,36329.0,4.48
青森県,33,1731.0,1.91
岩手県,9,2218.0,0.41
宮城県,184,7146.0,2.57
秋田県,43,1554.0,2.77
山形県,76,3005.0,2.53
福島県,106,11990.0,0.88
茨城県,456,9383.0,4.86
栃木県,277,18653.0,1.49
群馬県,307,10523.0,2.92
埼玉県,3256,89463.0,3.64
千葉県,2495,45444.0,5.49
東京都,17875,260990.0,6.85
神奈川県,3904,91480.0,4.27
新潟県,130,8383.0,1.55
富山県,308,6694.0,4.6
石川県,475,4097.0,11.59
福井県,155,5899.0,2.63
山梨県,140,8681.0,1.61
長野県,149,10909.0,1.37
岐阜県,516,15311.0,3.37
静岡県,418,19352.0,2.16
愛知県,3744,39879.0,9.39
三重県,284,7642.0,3.72
滋賀県,346,7216.0,4.79
京都府,1119,24839.0,4.51
大阪府,6916,105926.0,6.53
兵庫県,1900,36336.0,5.23
奈良県,403,11572.0,3.48
和歌山県,198,7395.0,2.68
鳥取県,21,4316.0,0.49
島根県,132,4211.0,3.13
岡山県,126,3836.0,3.28
広島県,437,16148.0,2.71
山口県,83,5050.0,1.64
徳島県,91,3936.0,2.31
香川県,65,6505.0,1.0
愛媛県,110,3431.0,3.21
高知県,103,2609.0,3.95
福岡県,3633,35054.0,10.36
佐賀県,198,3983.0,4.97
長崎県,185,10783.0,1.72
熊本県,412,9237.0,4.46
大分県,113,9222.0,1.23
宮崎県,267,6956.0,3.84
鹿児島県,328,13337.0,2.46
沖縄県,1656,18502.0,8.95
