pref,Positive,Tested,Percent
滋賀県,99,1623.0,6.1
京都府,358,7109.0,5.04
大阪府,1771,25983.0,6.82
兵庫県,699,10192.0,6.86
奈良県,90,2383.0,3.78
和歌山県,63,3554.0,1.77
鳥取県,3,1260.0,0.24
島根県,24,1044.0,2.3
岡山県,25,1570.0,1.59
広島県,166,6513.0,2.55
山口県,37,1628.0,2.27
徳島県,5,675.0,0.74
香川県,28,2013.0,1.39
愛媛県,74,1768.0,4.19
高知県,74,1689.0,4.38
福岡県,658,11519.0,5.71
佐賀県,47,1339.0,3.51
⾧崎県,17,2577.0,0.66
熊本県,48,3755.0,1.28
大分県,60,3728.0,1.61
宮崎県,17,1314.0,1.29
鹿児島県,10,1623.0,0.62
沖縄県,142,2752.0,5.16
北海道,1015,10885.0,9.32
青森県,27,804.0,3.36
岩手県,0,554.0,0.0
宮城県,88,2588.0,3.4
秋田県,16,913.0,1.75
山形県,69,2576.0,2.68
福島県,81,3338.0,2.43
茨城県,168,4346.0,3.87
栃木県,61,2952.0,2.07
群馬県,148,3349.0,4.42
埼玉県,991,16890.0,5.87
千葉県,900,13050.0,6.9
東京都,5070,14464.0,35.05
神奈川県,1284,8317.0,15.44
新潟県,83,3843.0,2.16
富山県,227,3000.0,7.57
石川県,290,2513.0,11.54
福井県,122,2347.0,5.2
山梨県,58,3395.0,1.71
⾧野県,76,2450.0,3.1
岐阜県,150,3083.0,4.87
静岡県,73,3315.0,2.2
愛知県,506,9176.0,5.51
三重県,45,2362.0,1.91
