pref,Positive,Tested,Percent
北海道,1163,17390.0,6.69
青森県,27,910.0,2.97
岩手県,0,776.0,0.0
宮城県,88,3291.0,2.67
秋田県,16,962.0,1.66
山形県,69,2479.0,2.78
福島県,81,5563.0,1.46
茨城県,168,5005.0,3.36
栃木県,66,5501.0,1.2
群馬県,151,4349.0,3.47
埼玉県,1021,26670.0,3.83
千葉県,919,16476.0,5.58
東京都,5544,16351.0,33.91
神奈川県,1402,11129.0,12.6
新潟県,83,4553.0,1.82
富山県,227,3642.0,6.23
石川県,299,2838.0,10.54
福井県,122,3028.0,4.03
山梨県,69,4728.0,1.46
長野県,76,3015.0,2.52
岐阜県,153,4237.0,3.61
静岡県,77,3671.0,2.1
愛知県,513,11171.0,4.59
三重県,45,2632.0,1.71
滋賀県,100,2089.0,4.79
京都府,360,8953.0,4.02
大阪府,1786,35176.0,5.08
兵庫県,699,11932.0,5.86
奈良県,92,3240.0,2.84
和歌山県,63,3853.0,1.64
鳥取県,3,1422.0,0.21
島根県,24,1200.0,2.0
岡山県,25,1827.0,1.37
広島県,168,7393.0,2.27
山口県,37,1929.0,1.92
徳島県,5,819.0,0.61
香川県,28,2380.0,1.18
愛媛県,82,2510.0,3.27
高知県,74,1893.0,3.91
福岡県,822,14926.0,5.51
佐賀県,47,1552.0,3.03
長崎県,17,3019.0,0.56
熊本県,48,4092.0,1.17
大分県,60,4409.0,1.36
宮崎県,17,1470.0,1.16
鹿児島県,11,2289.0,0.48
沖縄県,142,2957.0,4.8
