pref,Positive,Tested,Percent
滋賀県,814,29103.0,2.8
京都府,2736,68469.0,4.0
大阪府,22197,347916.0,6.38
兵庫県,6169,102264.0,6.03
奈良県,1291,35104.0,3.68
和歌山県,490,13948.0,3.51
鳥取県,61,18010.0,0.34
島根県,153,7158.0,2.14
岡山県,645,20802.0,3.1
広島県,1023,35884.0,2.85
山口県,409,19028.0,2.15
徳島県,185,7906.0,2.34
香川県,159,18005.0,0.88
愛媛県,341,8364.0,4.08
高知県,215,3998.0,5.38
福岡県,5977,210049.0,2.85
佐賀県,336,10424.0,3.22
長崎県,273,28117.0,0.97
熊本県,1079,24904.0,4.33
大分県,378,30004.0,1.26
宮崎県,545,10314.0,5.28
鹿児島県,637,28192.0,2.26
沖縄県,4535,75471.0,6.01
北海道,9669,164174.0,5.89
青森県,324,7172.0,4.52
岩手県,220,10109.0,2.18
宮城県,1272,19587.0,6.49
秋田県,90,3689.0,2.44
山形県,158,7934.0,1.99
福島県,528,41506.0,1.27
茨城県,1808,17334.0,10.43
栃木県,732,56515.0,1.3
群馬県,1371,39174.0,3.5
埼玉県,9159,244778.0,3.74
千葉県,7388,171596.0,4.31
東京都,43377,797901.0,5.44
神奈川県,13505,265968.0,5.08
新潟県,354,23160.0,1.53
富山県,461,17786.0,2.59
石川県,867,23222.0,3.73
福井県,321,15611.0,2.06
山梨県,381,13645.0,2.79
長野県,786,33056.0,2.38
岐阜県,1227,43695.0,2.81
静岡県,1827,61478.0,2.97
愛知県,10938,143080.0,7.64
三重県,940,22079.0,4.26
