pref,Positive,Tested,Percent
滋賀県,450,9007.0,5.0
京都府,1448,31282.0,4.63
大阪府,8544,133981.0,6.38
兵庫県,2268,44289.0,5.12
奈良県,518,12972.0,3.99
和歌山県,230,8607.0,2.67
鳥取県,22,4553.0,0.48
島根県,137,4869.0,2.81
岡山県,145,5880.0,2.47
広島県,458,17681.0,2.59
山口県,168,6790.0,2.47
徳島県,130,5898.0,2.2
香川県,77,7992.0,0.96
愛媛県,114,3809.0,2.99
高知県,125,3046.0,4.1
福岡県,4568,40670.0,11.23
佐賀県,237,5076.0,4.67
長崎県,231,14507.0,1.59
熊本県,520,11373.0,4.57
大分県,145,12148.0,1.19
宮崎県,336,8054.0,4.17
鹿児島県,362,15653.0,2.31
沖縄県,2139,25614.0,8.35
北海道,1773,43920.0,4.04
青森県,35,2013.0,1.74
岩手県,19,3103.0,0.61
宮城県,204,7765.0,2.63
秋田県,49,1778.0,2.76
山形県,78,3101.0,2.52
福島県,161,14665.0,1.1
茨城県,545,10796.0,5.05
栃木県,303,22163.0,1.37
群馬県,440,14286.0,3.08
埼玉県,3929,105524.0,3.72
千葉県,3050,55547.0,5.49
東京都,20817,322909.0,6.45
神奈川県,4962,114608.0,4.33
新潟県,143,12483.0,1.15
富山県,387,7699.0,5.03
石川県,626,8106.0,7.72
福井県,228,7804.0,2.92
山梨県,173,9536.0,1.81
長野県,256,14181.0,1.81
岐阜県,555,17910.0,3.1
静岡県,480,25473.0,1.88
愛知県,4493,53096.0,8.46
三重県,368,9868.0,3.73
