,Country,Infected,Deaths
0,中国,85153,4634
1,香港,4902,99
2,マカオ,46,0
3,日本,73221,1406
4,韓国,21743,346
5,台湾,495,7
6,シンガポール,57166,27
7,ネパール,49219,312
8,タイ,3454,58
9,ベトナム,1059,35
10,マレーシア,9583,128
11,豪州,26524,788
12,米国,6361265,190859
13,カナダ,136135,9204
14,フランス,336261,30764
15,ドイツ,256433,9342
16,カンボジア,274,0
17,スリランカ,3147,12
18,アラブ首長国連邦,75981,393
19,フィンランド,8430,337
20,フィリピン,245143,3986
21,インド,4465863,75062
22,イタリア,281583,35577
23,英国,357613,41683
24,ロシア,1037526,18080
25,スウェーデン,85880,5842
26,スペイン,543379,29628
27,ベルギー,89691,9917
28,エジプト,100403,5577
29,イラン,393425,22669
30,イスラエル,141097,1054
31,レバノン,21877,212
32,クウェート,92082,552
33,バーレーン,57450,203
34,オマーン,87939,751
35,アフガニスタン,38544,1420
36,イラク,273821,7732
37,アルジェリア,47216,1581
38,オーストリア,30583,747
39,スイス,44729,1734
40,クロアチア,12626,206
41,ブラジル,4197889,128539
42,ジョージア,1773,19
43,パキスタン,300030,6365
44,北マケドニア,15293,634
45,ギリシア,12080,293
46,ノルウェー,11746,264
47,ルーマニア,98304,4018
48,デンマーク,19036,628
49,エストニア,2585,64
50,オランダ,81085,6281
51,サンマリノ,722,42
52,リトアニア,3163,86
53,ナイジェリア,55632,1070
54,アイスランド,2153,10
55,アゼルバイジャン,37732,555
56,ベラルーシ,73402,726
57,ニュージーランド,1792,24
58,メキシコ,647321,69049
59,カタール,120846,205
60,ルクセンブルク,7023,124
61,モナコ,161,1
62,エクアドル,112166,10701
63,アイルランド,30164,1781
64,チェコ,31036,444
65,アルメニア,45152,905
66,ドミニカ共和国,100937,1914
67,インドネシア,203342,8336
68,アンドラ,1301,53
69,ポルトガル,61541,1849
70,ラトビア,1443,35
71,セネガル,14102,293
72,サウジアラビア,323012,4165
73,ヨルダン,2659,19
74,アルゼンチン,512293,10658
75,チリ,427027,11702
76,ウクライナ,146511,3034
77,モロッコ,77878,1453
78,チュニジア,5417,96
79,ハンガリー,9715,628
80,リヒテンシュタイン,108,1
81,ポーランド,71947,2147
82,スロベニア,3312,135
83,パレスチナ,27919,192
84,ボスニア・ヘルツェゴビナ,22258,675
85,南アフリカ,642431,15168
86,ブータン,234,0
87,カメルーン,19848,415
88,トーゴ,1528,36
89,セルビア,32078,728
90,スロバキア,4888,37
91,バチカン,12,0
92,コロンビア,686851,22053
93,ペルー,696190,30123
94,コスタリカ,51224,543
95,マルタ,2162,14
96,パラグアイ,25026,474
97,バングラデシュ,331078,4593
98,モルドバ,41144,1096
99,ブルガリア,17435,702
100,モルディブ,8834,31
101,ブルネイ,145,3
102,キプロス,1514,22
103,アルバニア,10704,322
104,ブルキナファソ,1476,56
105,モンゴル,310,0
106,パナマ,99042,2116
107,ボリビア,123345,7146
108,ホンジュラス,65597,2044
109,コンゴ民主共和国,10324,260
110,ジャマイカ,3437,38
111,トルコ,284943,6837
112,コートジボワール,18815,119
113,ガイアナ,1703,48
114,キューバ,4459,104
115,トリニダード・トバゴ,2588,39
116,スーダン,13437,833
117,ギニア,9885,63
118,エチオピア,61700,966
119,ケニア,35460,607
120,グアテマラ,79622,2897
121,ベネズエラ,56751,452
122,ガボン,8621,53
123,ガーナ,45313,283
124,アンティグア・バーブーダ,95,3
125,カザフスタン,106584,1634
126,ウルグアイ,1741,45
127,ナミビア,9108,93
128,セーシェル,137,0
129,セントルシア,27,0
130,ルワンダ,4460,21
131,エスワティニ,4936,97
132,スリナム,4447,92
133,モーリタニア,7191,161
134,コソボ,12683,488
135,コンゴ共和国,4891,114
136,セントビンセント及びクレナディーン諸島,62,0
137,中央アフリカ,4736,62
138,ウズベキスタン,44930,366
139,赤道ギニア,4990,83
140,リベリア,1313,82
141,タンザニア,509,21
142,ソマリア,3371,97
143,ベナン,2242,40
144,バハマ,2721,63
145,モンテネグロ,6094,114
146,バルバドス,180,7
147,キルギス,44613,1061
148,ザンビア,13112,300
149,ジブチ,5391,61
150,ガンビア,3293,99
151,モーリシャス,361,10
152,フィジー,32,2
153,エルサルバドル,26602,770
154,チャド,1048,79
155,ニカラグア,4818,144
156,マダガスカル,15520,206
157,ハイチ,8384,214
158,アンゴラ,3092,126
159,ニジェール,1178,69
160,パプアニューギニア,504,5
161,ジンバブエ,7429,222
162,カーボベルデ,4473,43
163,エリトリア,341,0
164,東ティモール,27,0
165,ウガンダ,4101,46
166,シリア,3351,143
167,モザンビーク,4764,28
168,グレナダ,24,0
169,ベリーズ,1365,18
170,ミャンマー,2009,14
171,ドミニカ国,22,0
172,ラオス,22,0
173,ギニアビサウ,2245,38
174,マリ,2898,128
175,セントクリストファー・ネービス,17,0
176,リビア,20462,324
177,シエラレオネ,2067,72
178,ブルンジ,466,1
179,ボツワナ,2126,9
180,マラウイ,5653,176
181,西サハラ,10,1
182,南スーダン共和国,2555,49
183,サントメ・プリンシペ,898,15
184,イエメン共和国,1999,576
185,タジキスタン共和国,8899,71
186,コモロ連合,456,7
187,レソト王国,1164,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,27816083,903354
