,Country,Infected,Deaths
0,中国,83462,4634
1,香港,1193,7
2,マカオ,46,0
3,日本,18197,969
4,韓国,12602,282
5,台湾,447,7
6,シンガポール,42736,26
7,ネパール,11162,26
8,タイ,3158,58
9,ベトナム,352,0
10,マレーシア,8600,121
11,豪州,7595,104
12,米国,2422299,124410
13,カナダ,104463,8567
14,フランス,161429,29731
15,ドイツ,193371,8940
16,カンボジア,130,0
17,スリランカ,2010,11
18,アラブ首長国連邦,46563,308
19,フィンランド,7172,327
20,フィリピン,33069,1212
21,インド,490401,15301
22,イタリア,239706,34678
23,英国,309455,43314
24,ロシア,613148,8594
25,スウェーデン,63890,5230
26,スペイン,247486,28330
27,ベルギー,61007,9726
28,エジプト,61130,2533
29,イラン,215096,10130
30,イスラエル,22400,309
31,レバノン,1662,33
32,クウェート,42788,339
33,バーレーン,24081,71
34,オマーン,34902,144
35,アフガニスタン,30175,675
36,イラク,39139,1437
37,アルジェリア,12445,878
38,オーストリア,17477,698
39,スイス,31293,1681
40,クロアチア,2483,107
41,ブラジル,1228114,54971
42,ジョージア,917,14
43,パキスタン,195745,3962
44,北マケドニア,5595,265
45,ギリシア,3321,191
46,ノルウェー,8788,249
47,ルーマニア,25286,1565
48,デンマーク,12836,603
49,エストニア,1984,69
50,オランダ,50122,6119
51,サンマリノ,698,42
52,リトアニア,1806,78
53,ナイジェリア,22614,549
54,アイスランド,1830,10
55,アゼルバイジャン,14852,180
56,ベラルーシ,60382,367
57,ニュージーランド,1520,22
58,メキシコ,202951,25060
59,カタール,91838,106
60,ルクセンブルク,4151,110
61,モナコ,102,4
62,エクアドル,53156,4343
63,アイルランド,25405,1727
64,チェコ,10870,345
65,アルメニア,22488,397
66,ドミニカ共和国,29141,698
67,インドネシア,50187,2620
68,アンドラ,855,52
69,ポルトガル,40415,1549
70,ラトビア,1111,30
71,セネガル,6233,94
72,サウジアラビア,170639,1428
73,ヨルダン,1086,9
74,アルゼンチン,52457,1150
75,チリ,259064,4903
76,ウクライナ,40854,1078
77,モロッコ,11338,217
78,チュニジア,1162,50
79,ハンガリー,4123,577
80,リヒテンシュタイン,82,1
81,ポーランド,33119,1412
82,スロベニア,1547,109
83,パレスチナ,1382,3
84,ボスニア・ヘルツェゴビナ,3796,175
85,南アフリカ,118375,2292
86,ブータン,70,0
87,カメルーン,12592,313
88,トーゴ,588,14
89,セルビア,13372,264
90,スロバキア,1630,28
91,バチカン,12,0
92,コロンビア,77313,2611
93,ペルー,268602,8761
94,コスタリカ,2684,12
95,マルタ,668,9
96,パラグアイ,1569,13
97,バングラデシュ,126606,1621
98,モルドバ,15453,502
99,ブルガリア,4408,211
100,モルディブ,2277,8
101,ブルネイ,141,3
102,キプロス,992,19
103,アルバニア,2192,49
104,ブルキナファソ,934,53
105,モンゴル,219,0
106,パナマ,29037,564
107,ボリビア,28503,913
108,ホンジュラス,15366,426
109,コンゴ民主共和国,6411,142
110,ジャマイカ,684,10
111,トルコ,193115,5046
112,コートジボワール,8334,60
113,ガイアナ,215,12
114,キューバ,2321,85
115,トリニダード・トバゴ,123,8
116,スーダン,8984,556
117,ギニア,5174,29
118,エチオピア,5175,81
119,ケニア,5384,132
120,グアテマラ,15619,623
121,ベネズエラ,4563,39
122,ガボン,5087,40
123,ガーナ,15473,95
124,アンティグア・バーブーダ,65,3
125,カザフスタン,19750,140
126,ウルグアイ,907,26
127,ナミビア,102,0
128,セーシェル,11,0
129,セントルシア,19,0
130,ルワンダ,850,2
131,エスワティニ,706,8
132,スリナム,373,10
133,モーリタニア,3739,119
134,コソボ,2169,37
135,コンゴ共和国,1087,37
136,セントビンセント及びクレナディーン諸島,29,0
137,中央アフリカ,3244,40
138,ウズベキスタン,7177,20
139,赤道ギニア,2001,32
140,リベリア,681,34
141,タンザニア,509,21
142,ソマリア,2878,90
143,ベナン,1017,14
144,バハマ,104,11
145,モンテネグロ,414,9
146,バルバドス,97,7
147,キルギス,4204,43
148,ザンビア,1497,18
149,ジブチ,4635,52
150,ガンビア,43,2
151,モーリシャス,341,10
152,フィジー,18,0
153,エルサルバドル,5336,126
154,チャド,863,74
155,ニカラグア,2170,74
156,マダガスカル,1829,16
157,ハイチ,5543,96
158,アンゴラ,212,10
159,ニジェール,1056,67
160,パプアニューギニア,10,0
161,ジンバブエ,551,6
162,カーボベルデ,1003,8
163,エリトリア,144,0
164,東ティモール,24,0
165,ウガンダ,821,0
166,シリア,242,7
167,モザンビーク,788,5
168,グレナダ,23,0
169,ベリーズ,23,2
170,ミャンマー,293,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1556,19
174,マリ,2039,113
175,セントクリストファー・ネービス,15,0
176,リビア,698,18
177,シエラレオネ,1354,56
178,ブルンジ,144,1
179,ボツワナ,92,1
180,マラウイ,960,12
181,西サハラ,10,1
182,南スーダン共和国,1942,36
183,サントメ・プリンシペ,711,13
184,イエメン共和国,1076,288
185,タジキスタン共和国,5691,52
186,コモロ連合,272,7
187,レソト王国,17,0
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,9573380,489009
