,Country,Infected,Deaths
0,中国,85194,4634
1,香港,4958,100
2,マカオ,46,0
3,日本,75657,1442
4,韓国,22285,363
5,台湾,498,7
6,シンガポール,57406,27
7,ネパール,54159,345
8,タイ,3475,58
9,ベトナム,1063,35
10,マレーシア,9915,128
11,豪州,26692,816
12,米国,6519573,194071
13,カナダ,138640,9220
14,フランス,374828,30912
15,ドイツ,261737,9354
16,カンボジア,275,0
17,スリランカ,3234,12
18,アラブ首長国連邦,79489,399
19,フィンランド,8580,337
20,フィリピン,261216,4371
21,インド,4754356,78586
22,イタリア,287753,35610
23,英国,370930,41717
24,ロシア,1059024,18517
25,スウェーデン,86505,5846
26,スペイン,566326,29747
27,ベルギー,93455,9925
28,エジプト,101009,5648
29,イラン,402029,23157
30,イスラエル,155604,1119
31,レバノン,24310,241
32,クウェート,94764,560
33,バーレーン,60307,212
34,オマーン,89746,780
35,アフガニスタン,38716,1420
36,イラク,290309,8014
37,アルジェリア,48254,1612
38,オーストリア,33159,756
39,スイス,46595,1742
40,クロアチア,13533,224
41,ブラジル,4330455,131625
42,ジョージア,2227,19
43,パキスタン,302020,6383
44,北マケドニア,15791,648
45,ギリシア,13240,305
46,ノルウェー,12154,265
47,ルーマニア,103495,4163
48,デンマーク,20327,631
49,エストニア,2676,64
50,オランダ,85876,6292
51,サンマリノ,722,42
52,リトアニア,3335,87
53,ナイジェリア,56256,1082
54,アイスランド,2165,10
55,アゼルバイジャン,38327,562
56,ベラルーシ,74173,750
57,ニュージーランド,1798,24
58,メキシコ,668381,70821
59,カタール,121740,205
60,ルクセンブルク,7159,124
61,モナコ,171,1
62,エクアドル,118594,10903
63,アイルランド,30985,1784
64,チェコ,36188,456
65,アルメニア,45862,916
66,ドミニカ共和国,103660,1968
67,インドネシア,218382,8723
68,アンドラ,1344,53
69,ポルトガル,63983,1867
70,ラトビア,1474,35
71,セネガル,14280,297
72,サウジアラビア,325651,4268
73,ヨルダン,3314,24
74,アルゼンチン,555537,11352
75,チリ,434748,11949
76,ウクライナ,158122,3239
77,モロッコ,86686,1578
78,チュニジア,6635,107
79,ハンガリー,12309,637
80,リヒテンシュタイン,111,1
81,ポーランド,74152,2188
82,スロベニア,3702,135
83,パレスチナ,30574,221
84,ボスニア・ヘルツェゴビナ,23465,696
85,南アフリカ,649793,15447
86,ブータン,245,0
87,カメルーン,20167,415
88,トーゴ,1572,37
89,セルビア,32408,733
90,スロバキア,5532,38
91,バチカン,12,0
92,コロンビア,716319,22924
93,ペルー,722832,30526
94,コスタリカ,55454,590
95,マルタ,2352,15
96,パラグアイ,27817,525
97,バングラデシュ,337520,4733
98,モルドバ,42978,1123
99,ブルガリア,17918,720
100,モルディブ,9173,32
101,ブルネイ,145,3
102,キプロス,1526,22
103,アルバニア,11353,334
104,ブルキナファソ,1707,56
105,モンゴル,311,0
106,パナマ,101745,2166
107,ボリビア,126791,7344
108,ホンジュラス,67789,2079
109,コンゴ民主共和国,10390,264
110,ジャマイカ,3771,42
111,トルコ,291162,7056
112,コートジボワール,19013,120
113,ガイアナ,1853,56
114,キューバ,4684,108
115,トリニダード・トバゴ,3042,53
116,スーダン,13516,835
117,ギニア,10045,63
118,エチオピア,64301,1013
119,ケニア,36157,622
120,グアテマラ,81909,2957
121,ベネズエラ,60540,485
122,ガボン,8643,53
123,ガーナ,45434,286
124,アンティグア・バーブーダ,95,3
125,カザフスタン,106855,1634
126,ウルグアイ,1808,45
127,ナミビア,9719,101
128,セーシェル,139,0
129,セントルシア,27,0
130,ルワンダ,4591,22
131,エスワティニ,5075,98
132,スリナム,4582,93
133,モーリタニア,7276,161
134,コソボ,12683,488
135,コンゴ共和国,4928,88
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4749,62
138,ウズベキスタン,47287,390
139,赤道ギニア,4996,83
140,リベリア,1319,82
141,タンザニア,509,21
142,ソマリア,3389,98
143,ベナン,2267,40
144,バハマ,2928,67
145,モンテネグロ,6712,120
146,バルバドス,181,7
147,キルギス,44881,1063
148,ザンビア,13539,312
149,ジブチ,5395,61
150,ガンビア,3405,103
151,モーリシャス,361,10
152,フィジー,32,2
153,エルサルバドル,26928,785
154,チャド,1084,80
155,ニカラグア,4818,144
156,マダガスカル,15757,211
157,ハイチ,8493,219
158,アンゴラ,3388,134
159,ニジェール,1180,69
160,パプアニューギニア,510,6
161,ジンバブエ,7526,224
162,カーボベルデ,4813,44
163,エリトリア,361,0
164,東ティモール,27,0
165,ウガンダ,4799,55
166,シリア,3540,155
167,モザンビーク,5269,35
168,グレナダ,24,0
169,ベリーズ,1480,19
170,ミャンマー,3015,24
171,ドミニカ国,24,0
172,ラオス,23,0
173,ギニアビサウ,2275,39
174,マリ,2924,128
175,セントクリストファー・ネービス,17,0
176,リビア,22781,362
177,シエラレオネ,2109,72
178,ブルンジ,472,1
179,ボツワナ,2252,10
180,マラウイ,5690,177
181,西サハラ,10,1
182,南スーダン共和国,2578,49
183,サントメ・プリンシペ,906,15
184,イエメン共和国,2011,583
185,タジキスタン共和国,9049,72
186,コモロ連合,456,7
187,レソト王国,1245,33
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,28874116,922461
