,Country,Infected,Deaths
0,中国,81740,3331
1,香港,915,4
2,マカオ,44,0
3,日本,3906,80
4,韓国,10331,192
5,台湾,373,5
6,シンガポール,1375,6
7,ネパール,9,0
8,タイ,2220,23
9,ベトナム,245,0
10,マレーシア,3793,61
11,豪州,5795,39
12,米国,364723,10781
13,カナダ,16653,323
14,フランス,74390,8911
15,ドイツ,102453,1735
16,カンボジア,114,0
17,スリランカ,178,5
18,アラブ首長国連邦,2076,10
19,フィンランド,2176,28
20,フィリピン,3660,163
21,インド,4281,111
22,イタリア,132547,16523
23,英国,51608,5373
24,ロシア,6317,47
25,スウェーデン,7206,477
26,スペイン,135032,13055
27,ベルギー,20814,1632
28,エジプト,1322,78
29,イラン,60500,3739
30,イスラエル,8904,46
31,レバノン,541,18
32,クウェート,665,1
33,バーレーン,756,4
34,オマーン,331,2
35,アフガニスタン,367,7
36,イラク,1031,61
37,アルジェリア,1423,173
38,オーストリア,12206,220
39,スイス,21575,583
40,クロアチア,1222,15
41,ブラジル,12056,553
42,ジョージア,188,2
43,パキスタン,3766,50
44,北マケドニア,570,18
45,ギリシア,1755,73
46,ノルウェー,5763,58
47,ルーマニア,4057,148
48,デンマーク,4875,179
49,エストニア,1108,15
50,オランダ,18803,1867
51,サンマリノ,266,32
52,リトアニア,843,13
53,ナイジェリア,238,4
54,アイスランド,1562,4
55,アゼルバイジャン,641,5
56,ベラルーシ,700,8
57,ニュージーランド,1106,1
58,メキシコ,2143,79
59,カタール,1832,4
60,ルクセンブルク,2843,36
61,モナコ,77,0
62,エクアドル,3747,191
63,アイルランド,5364,158
64,チェコ,4735,67
65,アルメニア,833,7
66,ドミニカ共和国,1828,68
67,インドネシア,2491,198
68,アンドラ,525,17
69,ポルトガル,11730,311
70,ラトビア,542,1
71,セネガル,226,2
72,サウジアラビア,2605,34
73,ヨルダン,349,5
74,アルゼンチン,1554,44
75,チリ,4815,34
76,ウクライナ,1319,38
77,モロッコ,1120,71
78,チュニジア,596,22
79,ハンガリー,744,38
80,リヒテンシュタイン,77,1
81,ポーランド,4413,94
82,スロベニア,1021,28
83,パレスチナ,253,1
84,ボスニア・ヘルツェゴビナ,674,21
85,南アフリカ,1686,11
86,ジブラルタル（英領）,103,1
87,ブータン,5,0
88,カメルーン,658,9
89,トーゴ,52,3
90,セルビア,2200,51
91,スロバキア,534,0
92,バチカン,7,0
93,コロンビア,1579,46
94,ペルー,2561,92
95,コスタリカ,467,2
96,マルタ,241,0
97,パラグアイ,113,3
98,バングラデシュ,123,8
99,モルドバ,965,15
100,ブルガリア,549,20
101,モルディブ,19,0
102,ブルネイ,135,1
103,キプロス,465,14
104,アルバニア,377,21
105,ブルキナファソ,364,15
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,15,0
108,パナマ,1988,46
109,ボリビア,183,10
110,ホンジュラス,298,22
111,コンゴ民主共和国,161,18
112,ジャマイカ,58,3
113,トルコ,30217,649
114,コートジボワール,323,2
115,ガイアナ,31,4
116,ガーンジー（英領）,154,3
117,ジャージー（英領）,155,3
118,ケイマン諸島（英領）,35,1
119,キューバ,350,8
120,トリニダード・トバゴ,105,6
121,スーダン,12,2
122,ギニア,121,0
123,エチオピア,44,1
124,ケニア,158,4
125,グアテマラ,70,2
126,ベネズエラ,159,3
127,ガボン,24,1
128,ガーナ,214,5
129,アンティグア・バーブーダ,15,0
130,カザフスタン,662,5
131,ウルグアイ,406,5
132,アルバ,64,0
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,14,0
136,ルワンダ,105,0
137,エスワティニ,10,0
138,キュラソー,11,1
139,スリナム,10,0
140,モーリタニア,6,1
141,コソボ,145,1
142,コンゴ共和国,45,5
143,セントビンセント及びクレナディーン諸島,7,0
144,中央アフリカ,8,0
145,ウズベキスタン,457,2
146,赤道ギニア,16,0
147,リベリア,14,3
148,タンザニア,24,1
149,ソマリア,7,0
150,ベナン,23,0
151,バハマ,29,4
152,モンテネグロ,233,2
153,バルバドス,56,0
154,キルギス,216,4
155,ザンビア,39,1
156,ジブチ,90,0
157,ガンビア,4,1
158,モーリシャス,244,7
159,フィジー,14,0
160,エルサルバドル,69,3
161,チャド,9,0
162,ニカラグア,6,1
163,モントセラト（英領）,6,0
164,マダガスカル,82,0
165,ハイチ,24,0
166,アンゴラ,16,2
167,ニジェール,253,8
168,パプアニューギニア,2,0
169,ジンバブエ,10,1
170,カーボベルデ,7,1
171,エリトリア,31,0
172,東ティモール,1,0
173,マン島（英王室属領）,127,1
174,ウガンダ,52,0
175,ニューカレドニア,18,0
176,シリア,19,2
177,モザンビーク,10,0
178,グレナダ,12,0
179,ベリーズ,7,0
180,バミューダ（英領）,37,0
181,ミャンマー,22,1
182,ドミニカ国,14,0
183,ラオス,12,0
184,タークス・カイコス諸島（英領）,5,1
185,ギニアビサウ,18,0
186,マリ,47,4
187,セントクリストファー・ネービス,10,0
188,リビア,19,1
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,3,0
191,シエラレオネ,6,0
192,ブルンジ,3,0
193,ボツワナ,4,1
194,マラウイ,5,0
195,ボネール、シント・ユースタティウス及びサバ,2,0
196,フォークランド諸島（英領）,2,0
197,西サハラ,4,0
198,南スーダン共和国,1,0
199,サントメ・プリンシペ,4,0
200,その他,712,11
201,計,1315344,73648
