,Country,Infected,Deaths
0,中国,86346,4634
1,香港,5459,108
2,マカオ,46,0
3,日本,118136,1885
4,韓国,28769,494
5,台湾,602,7
6,シンガポール,58119,28
7,ネパール,209776,1221
8,タイ,3875,60
9,ベトナム,1281,35
10,マレーシア,47417,309
11,豪州,27749,907
12,米国,11036935,246214
13,カナダ,299422,11001
14,フランス,1966335,44299
15,ドイツ,802946,12573
16,カンボジア,302,0
17,スリランカ,17287,58
18,アラブ首長国連邦,150345,530
19,フィンランド,19315,369
20,フィリピン,407838,7832
21,インド,8845127,130070
22,イタリア,1178529,45229
23,英国,1372884,52026
24,ロシア,1910149,32885
25,スウェーデン,177355,6164
26,スペイン,1458591,40769
27,ベルギー,535939,14421
28,エジプト,110767,6453
29,イラン,762068,41493
30,イスラエル,323741,2732
31,レバノン,105430,817
32,クウェート,136840,838
33,バーレーン,84703,334
34,オマーン,120389,1338
35,アフガニスタン,43240,1617
36,イラク,519152,11670
37,アルジェリア,67679,2154
38,オーストリア,203956,1829
39,スイス,256186,2956
40,クロアチア,84206,1049
41,ブラジル,5863093,165798
42,ジョージア,79678,703
43,パキスタン,359032,7160
44,北マケドニア,47050,1305
45,ギリシア,74205,1106
46,ノルウェー,28434,294
47,ルーマニア,360281,8926
48,デンマーク,62652,760
49,エストニア,7637,81
50,オランダ,454961,8559
51,サンマリノ,1253,42
52,リトアニア,34758,277
53,ナイジェリア,65148,1163
54,アイスランド,5189,25
55,アゼルバイジャン,75688,967
56,ベラルーシ,114185,1046
57,ニュージーランド,2001,25
58,メキシコ,1006522,98542
59,カタール,135785,234
60,ルクセンブルク,25931,219
61,モナコ,548,2
62,エクアドル,180295,13008
63,アイルランド,67903,1979
64,チェコ,460116,6208
65,アルメニア,117337,1763
66,ドミニカ共和国,133724,2285
67,インドネシア,467113,15211
68,アンドラ,5872,76
69,ポルトガル,217301,3381
70,ラトビア,10547,123
71,セネガル,15793,328
72,サウジアラビア,353255,5657
73,ヨルダン,143678,1772
74,アルゼンチン,1310491,35436
75,チリ,531273,14819
76,ウクライナ,551533,9904
77,モロッコ,293177,4779
78,チュニジア,80404,2345
79,ハンガリー,140961,3097
80,リヒテンシュタイン,985,5
81,ポーランド,712972,10348
82,スロベニア,55042,797
83,パレスチナ,63031,565
84,ボスニア・ヘルツェゴビナ,71956,1889
85,南アフリカ,751024,20241
86,ブータン,375,0
87,カメルーン,22692,433
88,トーゴ,2675,61
89,セルビア,84568,1009
90,スロバキア,86767,510
91,バチカン,27,0
92,コロンビア,1198746,34031
93,ペルー,934899,35177
94,コスタリカ,123223,1546
95,マルタ,8034,97
96,パラグアイ,71574,1587
97,バングラデシュ,432333,6194
98,モルドバ,89279,2019
99,ブルガリア,98251,2130
100,モルディブ,12204,43
101,ブルネイ,148,3
102,キプロス,7178,39
103,アルバニア,27830,623
104,ブルキナファソ,2641,68
105,モンゴル,431,0
106,パナマ,146653,2873
107,ボリビア,143246,8849
108,ホンジュラス,103102,2823
109,コンゴ民主共和国,11760,319
110,ジャマイカ,9884,231
111,トルコ,414278,11507
112,コートジボワール,20976,128
113,ガイアナ,4823,139
114,キューバ,7590,131
115,トリニダード・トバゴ,6080,112
116,スーダン,14626,1116
117,ギニア,12611,75
118,エチオピア,102720,1569
119,ケニア,70245,1269
120,グアテマラ,114885,3932
121,ベネズエラ,97352,851
122,ガボン,9062,58
123,ガーナ,50123,322
124,アンティグア・バーブーダ,134,4
125,カザフスタン,121051,1899
126,ウルグアイ,4030,65
127,ナミビア,13508,138
128,セーシェル,160,0
129,セントルシア,162,2
130,ルワンダ,5455,45
131,エスワティニ,6095,119
132,スリナム,5274,114
133,モーリタニア,7952,165
134,コソボ,29117,822
135,コンゴ共和国,5515,92
136,セントビンセント及びクレナディーン諸島,78,0
137,中央アフリカ,4900,63
138,ウズベキスタン,70243,598
139,赤道ギニア,5104,85
140,リベリア,1507,82
141,タンザニア,509,21
142,ソマリア,4301,107
143,ベナン,2844,43
144,バハマ,7186,156
145,モンテネグロ,27177,391
146,バルバドス,250,7
147,キルギス,66983,1203
148,ザンビア,17123,353
149,ジブチ,5649,61
150,ガンビア,3702,122
151,モーリシャス,478,10
152,フィジー,35,2
153,エルサルバドル,36358,1044
154,チャド,1597,101
155,ニカラグア,5661,158
156,マダガスカル,17310,250
157,ハイチ,9168,232
158,アンゴラ,13451,322
159,ニジェール,1307,70
160,パプアニューギニア,602,7
161,ジンバブエ,8829,257
162,カーボベルデ,9822,103
163,エリトリア,493,0
164,東ティモール,30,0
165,ウガンダ,16020,145
166,シリア,6684,345
167,モザンビーク,14448,113
168,グレナダ,32,0
169,ベリーズ,4861,90
170,ミャンマー,68994,1577
171,ドミニカ国,68,0
172,ラオス,24,0
173,ギニアビサウ,2419,43
174,マリ,3900,141
175,セントクリストファー・ネービス,19,0
176,リビア,73602,1017
177,シエラレオネ,2391,74
178,ブルンジ,628,1
179,ボツワナ,8225,27
180,マラウイ,5965,185
181,西サハラ,10,1
182,南スーダン共和国,3003,59
183,サントメ・プリンシペ,965,16
184,イエメン共和国,2072,605
185,タジキスタン共和国,11610,85
186,コモロ連合,579,7
187,レソト王国,2041,44
188,ソロモン諸島,16,0
189,マーシャル諸島共和国,1,0
190,バヌアツ共和国,1,0
191,ダイヤモンド・プリンセス,712,13
192,その他,9,2
193,計,54419385,1318435
