,Country,Infected,Deaths
0,中国,84712,4634
1,香港,4149,56
2,マカオ,46,0
3,日本,48928,1052
4,韓国,14660,305
5,台湾,477,7
6,シンガポール,55292,27
7,ネパール,23310,79
8,タイ,3351,58
9,ベトナム,847,15
10,マレーシア,9094,125
11,豪州,21713,331
12,米国,5094400,163463
13,カナダ,122053,9034
14,フランス,198006,30324
15,ドイツ,218508,9203
16,カンボジア,251,0
17,スリランカ,2871,11
18,アラブ首長国連邦,62704,357
19,フィンランド,7601,333
20,フィリピン,136638,2294
21,インド,2268675,45257
22,イタリア,250825,35209
23,英国,313392,46611
24,ロシア,890799,14973
25,スウェーデン,82972,5766
26,スペイン,322980,28576
27,ベルギー,74620,9879
28,エジプト,95666,5035
29,イラン,328844,18616
30,イスラエル,84722,613
31,レバノン,6812,80
32,クウェート,72400,482
33,バーレーン,44397,163
34,オマーン,81787,521
35,アフガニスタン,37162,1328
36,イラク,153599,5464
37,アルジェリア,35712,1312
38,オーストリア,22106,723
39,スイス,36514,1711
40,クロアチア,5649,158
41,ブラジル,3057470,101752
42,ジョージア,1250,17
43,パキスタン,284660,6097
44,北マケドニア,11942,528
45,ギリシア,5749,213
46,ノルウェー,9684,256
47,ルーマニア,62547,2729
48,デンマーク,15135,620
49,エストニア,2158,63
50,オランダ,60058,6178
51,サンマリノ,699,42
52,リトアニア,2265,81
53,ナイジェリア,46867,950
54,アイスランド,1962,10
55,アゼルバイジャン,33647,492
56,ベラルーシ,68947,589
57,ニュージーランド,1570,22
58,メキシコ,485836,53003
59,カタール,113262,188
60,ルクセンブルク,7216,121
61,モナコ,133,4
62,エクアドル,94701,5932
63,アイルランド,26768,1772
64,チェコ,18494,390
65,アルメニア,40433,796
66,ドミニカ共和国,80499,1328
67,インドネシア,127083,5765
68,アンドラ,963,52
69,ポルトガル,52825,1759
70,ラトビア,1290,32
71,セネガル,11312,236
72,サウジアラビア,289947,3199
73,ヨルダン,1268,11
74,アルゼンチン,253868,4764
75,チリ,375044,10139
76,ウクライナ,83812,1950
77,モロッコ,34063,516
78,チュニジア,1717,51
79,ハンガリー,4731,605
80,リヒテンシュタイン,89,1
81,ポーランド,52410,1809
82,スロベニア,2255,128
83,パレスチナ,14510,100
84,ボスニア・ヘルツェゴビナ,14498,425
85,南アフリカ,563598,10621
86,ブータン,110,0
87,カメルーン,18042,395
88,トーゴ,1067,25
89,セルビア,28262,646
90,スロバキア,2599,31
91,バチカン,12,0
92,コロンビア,397623,13154
93,ペルー,483133,21276
94,コスタリカ,23872,244
95,マルタ,1112,9
96,パラグアイ,7234,82
97,バングラデシュ,260507,3438
98,モルドバ,27841,850
99,ブルガリア,13512,459
100,モルディブ,5157,19
101,ブルネイ,142,3
102,キプロス,1252,19
103,アルバニア,6536,200
104,ブルキナファソ,1204,54
105,モンゴル,293,0
106,パナマ,75394,1664
107,ボリビア,91635,3712
108,ホンジュラス,47872,1506
109,コンゴ民主共和国,9489,224
110,ジャマイカ,1031,14
111,トルコ,241997,5858
112,コートジボワール,16798,105
113,ガイアナ,568,22
114,キューバ,3046,88
115,トリニダード・トバゴ,281,8
116,スーダン,11956,781
117,ギニア,7930,50
118,エチオピア,23591,420
119,ケニア,26928,423
120,グアテマラ,56987,2222
121,ベネズエラ,26800,229
122,ガボン,8006,51
123,ガーナ,41212,215
124,アンティグア・バーブーダ,92,3
125,カザフスタン,100164,1058
126,ウルグアイ,1364,37
127,ナミビア,3101,19
128,セーシェル,126,0
129,セントルシア,25,0
130,ルワンダ,2152,7
131,エスワティニ,3309,61
132,スリナム,2489,30
133,モーリタニア,6555,157
134,コソボ,10419,341
135,コンゴ共和国,3664,58
136,セントビンセント及びクレナディーン諸島,57,0
137,中央アフリカ,4641,60
138,ウズベキスタン,31304,200
139,赤道ギニア,4821,83
140,リベリア,1240,79
141,タンザニア,509,21
142,ソマリア,3227,93
143,ベナン,1936,38
144,バハマ,945,15
145,モンテネグロ,3696,68
146,バルバドス,142,7
147,キルギス,40085,1474
148,ザンビア,8210,241
149,ジブチ,5347,59
150,ガンビア,1235,23
151,モーリシャス,344,10
152,フィジー,27,1
153,エルサルバドル,20872,563
154,チャド,945,76
155,ニカラグア,3902,123
156,マダガスカル,13202,151
157,ハイチ,7634,183
158,アンゴラ,1679,78
159,ニジェール,1158,69
160,パプアニューギニア,214,3
161,ジンバブエ,4748,104
162,カーボベルデ,2883,32
163,エリトリア,285,0
164,東ティモール,25,0
165,ウガンダ,1297,9
166,シリア,1255,52
167,モザンビーク,2411,16
168,グレナダ,24,0
169,ベリーズ,177,2
170,ミャンマー,360,6
171,ドミニカ国,18,0
172,ラオス,20,0
173,ギニアビサウ,2052,29
174,マリ,2573,125
175,セントクリストファー・ネービス,17,0
176,リビア,5929,125
177,シエラレオネ,1917,69
178,ブルンジ,408,1
179,ボツワナ,1066,2
180,マラウイ,4674,146
181,西サハラ,10,1
182,南スーダン共和国,2470,47
183,サントメ・プリンシペ,878,15
184,イエメン共和国,1832,518
185,タジキスタン共和国,7827,62
186,コモロ連合,399,7
187,レソト王国,781,24
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,20047399,735913
