,Country,Infected,Deaths
0,中国,85322,4634
1,香港,5057,104
2,マカオ,46,0
3,日本,80497,1532
4,韓国,23455,395
5,台湾,509,7
6,シンガポール,57654,27
7,ネパール,69301,453
8,タイ,3519,59
9,ベトナム,1069,35
10,マレーシア,10576,133
11,豪州,27000,869
12,米国,6977658,202798
13,カナダ,151087,9297
14,フランス,482499,31464
15,ドイツ,281346,9436
16,カンボジア,275,0
17,スリランカ,3333,13
18,アラブ首長国連邦,88532,407
19,フィンランド,9379,343
20,フィリピン,296755,5127
21,インド,5732518,91149
22,イタリア,304323,35781
23,英国,418889,41991
24,ロシア,1123976,19867
25,スウェーデン,90289,5878
26,スペイン,704209,31118
27,ベルギー,108768,9965
28,エジプト,102513,5835
29,イラン,436319,25015
30,イスラエル,212115,1378
31,レバノン,32819,329
32,クウェート,101851,592
33,バーレーン,67701,231
34,オマーン,95907,885
35,アフガニスタン,39170,1451
36,イラク,337106,8799
37,アルジェリア,50579,1703
38,オーストリア,40816,783
39,スイス,50984,1772
40,クロアチア,15572,261
41,ブラジル,4657702,139808
42,ジョージア,4399,26
43,パキスタン,309015,6444
44,北マケドニア,17200,712
45,ギリシア,16627,366
46,ノルウェー,13406,270
47,ルーマニア,118054,4591
48,デンマーク,25385,645
49,エストニア,3076,64
50,オランダ,107899,6361
51,サンマリノ,727,42
52,リトアニア,4070,89
53,ナイジェリア,57849,1102
54,アイスランド,2512,10
55,アゼルバイジャン,39686,581
56,ベラルーシ,76651,802
57,ニュージーランド,1829,25
58,メキシコ,715457,75439
59,カタール,124425,212
60,ルクセンブルク,8158,124
61,モナコ,205,1
62,エクアドル,131146,11213
63,アイルランド,33994,1797
64,チェコ,58374,567
65,アルメニア,48251,945
66,ドミニカ共和国,110122,2076
67,インドネシア,262022,10105
68,アンドラ,1753,53
69,ポルトガル,71156,1931
70,ラトビア,1594,36
71,セネガル,14816,304
72,サウジアラビア,331857,4599
73,ヨルダン,6591,36
74,アルゼンチン,678266,14766
75,チリ,451634,12469
76,ウクライナ,192966,3838
77,モロッコ,110099,1956
78,チュニジア,13305,180
79,ハンガリー,21200,709
80,リヒテンシュタイン,116,1
81,ポーランド,82809,2369
82,スロベニア,4816,145
83,パレスチナ,37591,274
84,ボスニア・ヘルツェゴビナ,26316,802
85,南アフリカ,667049,16283
86,ブータン,263,0
87,カメルーン,20712,418
88,トーゴ,1707,44
89,セルビア,33163,745
90,スロバキア,7629,41
91,バチカン,12,0
92,コロンビア,790823,24746
93,ペルー,782695,31870
94,コスタリカ,69459,795
95,マルタ,2898,27
96,パラグアイ,36404,743
97,バングラデシュ,355384,5072
98,モルドバ,48953,1252
99,ブルガリア,19573,785
100,モルディブ,9939,34
101,ブルネイ,146,3
102,キプロス,1663,22
103,アルバニア,12921,370
104,ブルキナファソ,1950,56
105,モンゴル,313,0
106,パナマ,108726,2297
107,ボリビア,132618,7765
108,ホンジュラス,73193,2249
109,コンゴ民主共和国,10555,271
110,ジャマイカ,5588,77
111,トルコ,309790,7785
112,コートジボワール,19501,120
113,ガイアナ,2579,71
114,キューバ,5310,118
115,トリニダード・トバゴ,4235,67
116,スーダン,13592,836
117,ギニア,10434,65
118,エチオピア,71687,1148
119,ケニア,37489,669
120,グアテマラ,87933,3170
121,ベネズエラ,70406,581
122,ガボン,8716,54
123,ガーナ,46222,299
124,アンティグア・バーブーダ,97,3
125,カザフスタン,107590,1699
126,ウルグアイ,1959,47
127,ナミビア,10740,119
128,セーシェル,143,0
129,セントルシア,27,0
130,ルワンダ,4789,27
131,エスワティニ,5375,108
132,スリナム,4789,102
133,モーリタニア,7433,161
134,コソボ,12683,488
135,コンゴ共和国,5005,89
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4804,62
138,ウズベキスタン,53834,446
139,赤道ギニア,5018,83
140,リベリア,1338,82
141,タンザニア,509,21
142,ソマリア,3465,98
143,ベナン,2325,40
144,バハマ,3699,86
145,モンテネグロ,9717,154
146,バルバドス,189,7
147,キルギス,45757,1063
148,ザンビア,14491,332
149,ジブチ,5407,61
150,ガンビア,3552,110
151,モーリシャス,367,10
152,フィジー,32,2
153,エルサルバドル,28201,823
154,チャド,1171,82
155,ニカラグア,5073,149
156,マダガスカル,16191,227
157,ハイチ,8668,227
158,アンゴラ,4475,162
159,ニジェール,1194,69
160,パプアニューギニア,531,7
161,ジンバブエ,7752,227
162,カーボベルデ,5479,55
163,エリトリア,369,0
164,東ティモール,27,0
165,ウガンダ,7064,70
166,シリア,3966,183
167,モザンビーク,7399,51
168,グレナダ,24,0
169,ベリーズ,1706,22
170,ミャンマー,8515,155
171,ドミニカ国,24,0
172,ラオス,23,0
173,ギニアビサウ,2324,39
174,マリ,3041,130
175,セントクリストファー・ネービス,19,0
176,リビア,30632,474
177,シエラレオネ,2188,72
178,ブルンジ,477,1
179,ボツワナ,2921,16
180,マラウイ,5747,179
181,西サハラ,10,1
182,南スーダン共和国,2669,49
183,サントメ・プリンシペ,910,15
184,イエメン共和国,2029,586
185,タジキスタン共和国,9520,74
186,コモロ連合,474,7
187,レソト王国,1554,35
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,32086935,981451
