,Country,Infected,Deaths
0,中国,83553,4634
1,香港,1258,7
2,マカオ,46,0
3,日本,19522,977
4,韓国,13091,283
5,台湾,449,7
6,シンガポール,44664,26
7,ネパール,15491,34
8,タイ,3185,58
9,ベトナム,355,0
10,マレーシア,8658,121
11,豪州,8443,104
12,米国,2839436,129676
13,カナダ,107185,8732
14,フランス,167043,29893
15,ドイツ,197198,9020
16,カンボジア,141,0
17,スリランカ,2074,11
18,アラブ首長国連邦,50857,321
19,フィンランド,7248,329
20,フィリピン,41830,1290
21,インド,673165,19268
22,イタリア,241419,34854
23,英国,286412,44283
24,ロシア,673564,10011
25,スウェーデン,71419,5420
26,スペイン,250545,28385
27,ベルギー,61838,9771
28,エジプト,74035,3280
29,イラン,237878,11408
30,イスラエル,29170,330
31,レバノン,1855,35
32,クウェート,49303,365
33,バーレーン,28857,96
34,オマーン,45106,203
35,アフガニスタン,32672,826
36,イラク,58354,2368
37,アルジェリア,15500,946
38,オーストリア,18165,705
39,スイス,32017,1685
40,クロアチア,3094,113
41,ブラジル,1577004,64265
42,ジョージア,948,15
43,パキスタン,225283,4619
44,北マケドニア,6932,334
45,ギリシア,3511,192
46,ノルウェー,8926,251
47,ルーマニア,28582,1731
48,デンマーク,13032,606
49,エストニア,1993,69
50,オランダ,50548,6132
51,サンマリノ,698,42
52,リトアニア,1831,79
53,ナイジェリア,28167,634
54,アイスランド,1860,10
55,アゼルバイジャン,19801,241
56,ベラルーシ,63270,418
57,ニュージーランド,1533,22
58,メキシコ,252165,30366
59,カタール,99183,123
60,ルクセンブルク,4476,110
61,モナコ,106,4
62,エクアドル,61535,4769
63,アイルランド,25509,1741
64,チェコ,12440,351
65,アルメニア,27900,477
66,ドミニカ共和国,36184,786
67,インドネシア,62142,3089
68,アンドラ,855,52
69,ポルトガル,43569,1605
70,ラトビア,1123,30
71,セネガル,7272,129
72,サウジアラビア,205929,1858
73,ヨルダン,1150,10
74,アルゼンチン,75376,1481
75,チリ,291847,6192
76,ウクライナ,48628,1243
77,モロッコ,13822,232
78,チュニジア,1186,50
79,ハンガリー,4174,589
80,リヒテンシュタイン,83,1
81,ポーランド,35719,1512
82,スロベニア,1679,111
83,パレスチナ,3835,13
84,ボスニア・ヘルツェゴビナ,4962,191
85,南アフリカ,187977,3026
86,ブータン,78,0
87,カメルーン,12592,313
88,トーゴ,676,15
89,セルビア,15829,306
90,スロバキア,1749,28
91,バチカン,12,0
92,コロンビア,109793,4001
93,ペルー,299080,10412
94,コスタリカ,4621,18
95,マルタ,672,9
96,パラグアイ,2385,20
97,バングラデシュ,159679,1997
98,モルドバ,17672,580
99,ブルガリア,5677,241
100,モルディブ,2435,10
101,ブルネイ,141,3
102,キプロス,1002,19
103,アルバニア,2819,74
104,ブルキナファソ,987,53
105,モンゴル,220,0
106,パナマ,36983,720
107,ボリビア,38071,1378
108,ホンジュラス,22921,629
109,コンゴ民主共和国,7379,182
110,ジャマイカ,728,10
111,トルコ,204610,5206
112,コートジボワール,10462,72
113,ガイアナ,272,14
114,キューバ,2369,86
115,トリニダード・トバゴ,130,8
116,スーダン,9767,608
117,ギニア,5570,34
118,エチオピア,5846,103
119,ケニア,7577,159
120,グアテマラ,22501,920
121,ベネズエラ,6750,62
122,ガボン,5620,44
123,ガーナ,19388,117
124,アンティグア・バーブーダ,68,3
125,カザフスタン,47171,188
126,ウルグアイ,955,28
127,ナミビア,375,0
128,セーシェル,81,0
129,セントルシア,22,0
130,ルワンダ,1092,3
131,エスワティニ,954,13
132,スリナム,565,14
133,モーリタニア,4827,129
134,コソボ,3064,55
135,コンゴ共和国,1557,44
136,セントビンセント及びクレナディーン諸島,29,0
137,中央アフリカ,3969,48
138,ウズベキスタン,9708,31
139,赤道ギニア,3071,51
140,リベリア,869,37
141,タンザニア,509,21
142,ソマリア,2961,92
143,ベナン,1199,21
144,バハマ,104,11
145,モンテネグロ,720,14
146,バルバドス,97,7
147,キルギス,7094,78
148,ザンビア,1632,30
149,ジブチ,4736,55
150,ガンビア,57,2
151,モーリシャス,341,10
152,フィジー,18,0
153,エルサルバドル,7507,210
154,チャド,871,74
155,ニカラグア,2519,83
156,マダガスカル,2728,29
157,ハイチ,6294,113
158,アンゴラ,346,19
159,ニジェール,1082,68
160,パプアニューギニア,11,0
161,ジンバブエ,698,8
162,カーボベルデ,1421,16
163,エリトリア,215,0
164,東ティモール,24,0
165,ウガンダ,927,0
166,シリア,338,10
167,モザンビーク,969,7
168,グレナダ,23,0
169,ベリーズ,30,2
170,ミャンマー,313,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1765,25
174,マリ,2303,118
175,セントクリストファー・ネービス,16,0
176,リビア,989,27
177,シエラレオネ,1533,62
178,ブルンジ,191,1
179,ボツワナ,277,1
180,マラウイ,1613,17
181,西サハラ,10,1
182,南スーダン共和国,2021,38
183,サントメ・プリンシペ,719,13
184,イエメン共和国,1248,337
185,タジキスタン共和国,6159,52
186,コモロ連合,309,7
187,レソト王国,35,0
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,11230010,530471
