,Country,Infected,Deaths
0,中国,85214,4634
1,香港,4976,102
2,マカオ,46,0
3,日本,76448,1461
4,韓国,22504,367
5,台湾,499,7
6,シンガポール,57488,27
7,ネパール,56788,371
8,タイ,3490,58
9,ベトナム,1063,35
10,マレーシア,9969,128
11,豪州,26778,824
12,米国,6605733,195915
13,カナダ,140900,9239
14,フランス,388315,30952
15,ドイツ,265014,9367
16,カンボジア,275,0
17,スリランカ,3271,13
18,アラブ首長国連邦,80940,401
19,フィンランド,8725,339
20,フィリピン,269407,4663
21,インド,5020359,82066
22,イタリア,289990,35633
23,英国,376670,41753
24,ロシア,1069873,18723
25,スウェーデン,87345,5851
26,スペイン,603167,30004
27,ベルギー,94795,9930
28,エジプト,101340,5679
29,イラン,407353,23453
30,イスラエル,164402,1147
31,レバノン,25449,252
32,クウェート,96301,568
33,バーレーン,61643,213
34,オマーン,90660,797
35,アフガニスタン,38815,1426
36,イラク,298702,8166
37,アルジェリア,48734,1632
38,オーストリア,34305,757
39,スイス,47325,1746
40,クロアチア,13749,230
41,ブラジル,4382263,133119
42,ジョージア,2562,19
43,パキスタン,303089,6393
44,北マケドニア,15925,661
45,ギリシア,13730,313
46,ノルウェー,12393,265
47,ルーマニア,105298,4236
48,デンマーク,21013,633
49,エストニア,2722,64
50,オランダ,88673,6300
51,サンマリノ,723,42
52,リトアニア,3397,87
53,ナイジェリア,56478,1088
54,アイスランド,2174,10
55,アゼルバイジャン,38517,566
56,ベラルーシ,74552,761
57,ニュージーランド,1802,25
58,メキシコ,676487,71678
59,カタール,122214,208
60,ルクセンブルク,7284,124
61,モナコ,178,1
62,エクアドル,119553,10963
63,アイルランド,31549,1787
64,チェコ,38896,476
65,アルメニア,46119,920
66,ドミニカ共和国,104803,1998
67,インドネシア,225030,8965
68,アンドラ,1438,53
69,ポルトガル,65021,1875
70,ラトビア,1482,35
71,セネガル,14529,298
72,サウジアラビア,326930,4338
73,ヨルダン,3677,26
74,アルゼンチン,577338,11852
75,チリ,437983,12040
76,ウクライナ,163678,3326
77,モロッコ,90324,1648
78,チュニジア,7623,123
79,ハンガリー,13879,646
80,リヒテンシュタイン,111,1
81,ポーランド,75134,2227
82,スロベニア,3831,135
83,パレスチナ,32250,229
84,ボスニア・ヘルツェゴビナ,23929,725
85,南アフリカ,651521,15641
86,ブータン,246,0
87,カメルーン,20271,415
88,トーゴ,1595,40
89,セルビア,32511,735
90,スロバキア,5768,38
91,バチカン,12,0
92,コロンビア,728590,23288
93,ペルー,733860,30812
94,コスタリカ,58137,633
95,マルタ,2454,16
96,パラグアイ,29298,552
97,バングラデシュ,341056,4802
98,モルドバ,43734,1143
99,ブルガリア,18216,736
100,モルディブ,9328,33
101,ブルネイ,145,3
102,キプロス,1540,22
103,アルバニア,11672,340
104,ブルキナファソ,1733,56
105,モンゴル,311,0
106,パナマ,102832,2187
107,ボリビア,128286,7447
108,ホンジュラス,68620,2087
109,コンゴ民主共和国,10401,267
110,ジャマイカ,4042,46
111,トルコ,294620,7186
112,コートジボワール,19100,120
113,ガイアナ,1958,58
114,キューバ,4803,108
115,トリニダード・トバゴ,3223,56
116,スーダン,13535,836
117,ギニア,10111,63
118,エチオピア,65486,1035
119,ケニア,36301,634
120,グアテマラ,82684,2984
121,ベネズエラ,62655,502
122,ガボン,8654,53
123,ガーナ,45655,294
124,アンティグア・バーブーダ,95,3
125,カザフスタン,106984,1671
126,ウルグアイ,1827,45
127,ナミビア,9901,106
128,セーシェル,140,0
129,セントルシア,27,0
130,ルワンダ,4624,22
131,エスワティニ,5128,101
132,スリナム,4625,95
133,モーリタニア,7319,161
134,コソボ,12683,488
135,コンゴ共和国,4934,88
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4772,62
138,ウズベキスタン,48429,402
139,赤道ギニア,5000,83
140,リベリア,1327,82
141,タンザニア,509,21
142,ソマリア,3390,98
143,ベナン,2267,40
144,バハマ,3032,69
145,モンテネグロ,7061,123
146,バルバドス,184,7
147,キルギス,44999,1063
148,ザンビア,13819,324
149,ジブチ,5396,61
150,ガンビア,3428,105
151,モーリシャス,365,10
152,フィジー,32,2
153,エルサルバドル,27088,792
154,チャド,1087,81
155,ニカラグア,4961,147
156,マダガスカル,15803,214
157,ハイチ,8530,220
158,アンゴラ,3569,139
159,ニジェール,1182,69
160,パプアニューギニア,511,6
161,ジンバブエ,7576,224
162,カーボベルデ,4904,46
163,エリトリア,364,0
164,東ティモール,27,0
165,ウガンダ,5123,58
166,シリア,3614,160
167,モザンビーク,5713,37
168,グレナダ,24,0
169,ベリーズ,1528,19
170,ミャンマー,3636,39
171,ドミニカ国,24,0
172,ラオス,23,0
173,ギニアビサウ,2275,39
174,マリ,2940,128
175,セントクリストファー・ネービス,17,0
176,リビア,24144,383
177,シエラレオネ,2126,72
178,ブルンジ,472,1
179,ボツワナ,2463,11
180,マラウイ,5701,178
181,西サハラ,10,1
182,南スーダン共和国,2592,49
183,サントメ・プリンシペ,907,15
184,イエメン共和国,2016,583
185,タジキスタン共和国,9129,73
186,コモロ連合,467,7
187,レソト王国,1327,33
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,29525320,934647
