,Country,Infected,Deaths
0,中国,82367,3342
1,香港,1018,4
2,マカオ,45,0
3,日本,9167,148
4,韓国,10635,230
5,台湾,395,6
6,シンガポール,4427,10
7,ネパール,16,0
8,タイ,2672,46
9,ベトナム,268,0
10,マレーシア,5182,83
11,豪州,6462,63
12,米国,667225,32868
13,カナダ,30081,1193
14,フランス,108847,17920
15,ドイツ,137698,4052
16,カンボジア,122,0
17,スリランカ,238,7
18,アラブ首長国連邦,5825,33
19,フィンランド,3369,72
20,フィリピン,5660,362
21,インド,12759,420
22,イタリア,168941,22170
23,英国,103093,13729
24,ロシア,27893,232
25,スウェーデン,12540,1333
26,スペイン,182816,19130
27,ベルギー,34809,4857
28,エジプト,2673,183
29,イラン,77995,4869
30,イスラエル,12758,126
31,レバノン,663,21
32,クウェート,1524,3
33,バーレーン,1700,7
34,オマーン,1019,4
35,アフガニスタン,840,29
36,イラク,1434,79
37,アルジェリア,2268,336
38,オーストリア,14451,410
39,スイス,26653,1016
40,クロアチア,1791,34
41,ブラジル,30425,1924
42,ジョージア,348,3
43,パキスタン,6919,124
44,北マケドニア,1081,45
45,ギリシア,2207,102
46,ノルウェー,6848,130
47,ルーマニア,7707,372
48,デンマーク,7074,309
49,エストニア,1434,35
50,オランダ,29214,3315
51,サンマリノ,426,36
52,リトアニア,1128,29
53,ナイジェリア,442,11
54,アイスランド,1739,8
55,アゼルバイジャン,1283,13
56,ベラルーシ,4204,36
57,ニュージーランド,1401,9
58,メキシコ,5847,406
59,カタール,4103,7
60,ルクセンブルク,3444,69
61,モナコ,93,0
62,エクアドル,8225,388
63,アイルランド,13271,486
64,チェコ,6359,166
65,アルメニア,1159,18
66,ドミニカ共和国,3755,189
67,インドネシア,5516,469
68,アンドラ,673,33
69,ポルトガル,18841,629
70,ラトビア,675,5
71,セネガル,335,2
72,サウジアラビア,6380,79
73,ヨルダン,402,7
74,アルゼンチン,2571,108
75,チリ,8807,94
76,ウクライナ,4161,115
77,モロッコ,2283,127
78,チュニジア,822,35
79,ハンガリー,1652,142
80,リヒテンシュタイン,79,1
81,ポーランド,7918,286
82,スロベニア,1268,61
83,パレスチナ,374,2
84,ボスニア・ヘルツェゴビナ,1167,41
85,南アフリカ,2605,34
86,ジブラルタル（英領）,129,0
87,ブータン,5,0
88,カメルーン,996,17
89,トーゴ,81,3
90,セルビア,5318,99
91,スロバキア,977,6
92,バチカン,8,0
93,コロンビア,3233,127
94,ペルー,12491,274
95,コスタリカ,642,3
96,マルタ,412,3
97,パラグアイ,174,8
98,バングラデシュ,1572,50
99,モルドバ,2154,46
100,ブルガリア,800,36
101,モルディブ,25,0
102,ブルネイ,136,1
103,キプロス,735,17
104,アルバニア,518,25
105,ブルキナファソ,546,28
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,31,0
108,パナマ,3751,95
109,ボリビア,441,28
110,ホンジュラス,426,31
111,コンゴ民主共和国,267,22
112,ジャマイカ,143,5
113,トルコ,74193,1643
114,コートジボワール,654,6
115,ガイアナ,55,6
116,ガーンジー（英領）,223,7
117,ジャージー（英領）,217,6
118,ケイマン諸島（英領）,54,1
119,キューバ,862,24
120,トリニダード・トバゴ,114,8
121,スーダン,32,5
122,ギニア,438,1
123,エチオピア,92,3
124,ケニア,234,10
125,グアテマラ,196,5
126,ベネズエラ,197,9
127,ガボン,80,1
128,ガーナ,641,8
129,アンティグア・バーブーダ,23,2
130,カザフスタン,1402,16
131,ウルグアイ,512,8
132,アルバ,93,1
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,15,0
136,ルワンダ,138,0
137,エスワティニ,16,0
138,キュラソー,14,1
139,スリナム,10,1
140,モーリタニア,7,1
141,コソボ,387,9
142,コンゴ共和国,117,5
143,セントビンセント及びクレナディーン諸島,12,0
144,中央アフリカ,12,0
145,ウズベキスタン,1349,4
146,赤道ギニア,51,0
147,リベリア,59,6
148,タンザニア,94,4
149,ソマリア,80,5
150,ベナン,35,1
151,バハマ,53,8
152,モンテネグロ,303,4
153,バルバドス,75,5
154,キルギス,466,5
155,ザンビア,48,2
156,ジブチ,591,2
157,ガンビア,9,1
158,モーリシャス,324,9
159,フィジー,17,0
160,エルサルバドル,164,6
161,チャド,27,0
162,ニカラグア,9,1
163,モントセラト（英領）,11,0
164,マダガスカル,111,0
165,ハイチ,41,3
166,アンゴラ,19,2
167,ニジェール,584,14
168,パプアニューギニア,7,0
169,ジンバブエ,23,3
170,カーボベルデ,56,1
171,エリトリア,35,0
172,東ティモール,18,0
173,マン島（英王室属領）,254,2
174,ウガンダ,55,0
175,ニューカレドニア,18,0
176,シリア,33,2
177,モザンビーク,31,0
178,グレナダ,14,0
179,ベリーズ,18,2
180,バミューダ（英領）,57,5
181,ミャンマー,85,4
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,10,1
185,ギニアビサウ,43,0
186,マリ,171,13
187,セントクリストファー・ネービス,14,0
188,リビア,48,1
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,3,0
191,シエラレオネ,15,0
192,ブルンジ,5,0
193,ボツワナ,13,1
194,マラウイ,16,2
195,ボネール、シント・ユースタティウス及びサバ,4,0
196,フォークランド諸島（英領）,11,0
197,西サハラ,6,0
198,南スーダン共和国,4,0
199,サントメ・プリンシペ,4,0
200,イエメン共和国,1,0
201,その他,712,13
202,計,2110425,142770
