,Country,Infected,Deaths
0,中国,85414,4634
1,香港,5088,105
2,マカオ,46,0
3,日本,83563,1571
4,韓国,23889,415
5,台湾,514,7
6,シンガポール,57765,27
7,ネパール,77817,498
8,タイ,3569,59
9,ベトナム,1094,35
10,マレーシア,11224,136
11,豪州,27096,888
12,米国,7233042,206932
13,カナダ,161107,9346
14,フランス,552383,31900
15,ドイツ,292913,9495
16,カンボジア,277,0
17,スリランカ,3380,13
18,アラブ首長国連邦,94190,419
19,フィンランド,9992,344
20,フィリピン,311694,5504
21,インド,6225763,97497
22,イタリア,314861,35894
23,英国,455846,42233
24,ロシア,1170799,20630
25,スウェーデン,92863,5893
26,スペイン,769188,31791
27,ベルギー,118452,10016
28,エジプト,103198,5930
29,イラン,457219,26169
30,イスラエル,245494,1569
31,レバノン,39634,367
32,クウェート,105182,610
33,バーレーン,70864,251
34,オマーン,98585,935
35,アフガニスタン,39268,1458
36,イラク,362981,9181
37,アルジェリア,51530,1736
38,オーストリア,44813,799
39,スイス,52751,1781
40,クロアチア,16593,280
41,ブラジル,4810935,143952
42,ジョージア,6192,39
43,パキスタン,312806,6484
44,北マケドニア,17977,739
45,ギリシア,18475,391
46,ノルウェー,14027,274
47,ルーマニア,127572,4825
48,デンマーク,28479,650
49,エストニア,3371,64
50,オランダ,125988,6457
51,サンマリノ,732,42
52,リトアニア,4693,92
53,ナイジェリア,58848,1112
54,アイスランド,2728,10
55,アゼルバイジャン,40229,591
56,ベラルーシ,78631,833
57,ニュージーランド,1848,25
58,メキシコ,743216,77646
59,カタール,125760,214
60,ルクセンブルク,8509,124
61,モナコ,218,2
62,エクアドル,137047,11355
63,アイルランド,36155,1804
64,チェコ,68919,655
65,アルメニア,50359,959
66,ドミニカ共和国,112209,2105
67,インドネシア,287008,10740
68,アンドラ,2050,53
69,ポルトガル,75542,1971
70,ラトビア,1824,37
71,セネガル,14982,311
72,サウジアラビア,334605,4768
73,ヨルダン,11825,61
74,アルゼンチン,751001,16937
75,チリ,462991,12741
76,ウクライナ,214446,4221
77,モロッコ,123653,2194
78,チュニジア,18413,265
79,ハンガリー,26461,765
80,リヒテンシュタイン,118,1
81,ポーランド,91514,2513
82,スロベニア,5690,150
83,パレスチナ,39899,311
84,ボスニア・ヘルツェゴビナ,27469,856
85,南アフリカ,674339,16734
86,ブータン,282,0
87,カメルーン,20838,418
88,トーゴ,1784,48
89,セルビア,33551,749
90,スロバキア,10141,48
91,バチカン,12,0
92,コロンビア,829679,25998
93,ペルー,811768,32396
94,コスタリカ,75760,904
95,マルタ,3058,35
96,パラグアイ,40758,857
97,バングラデシュ,363479,5251
98,モルドバ,53042,1320
99,ブルガリア,20833,825
100,モルディブ,10291,34
101,ブルネイ,146,3
102,キプロス,1755,22
103,アルバニア,13649,387
104,ブルキナファソ,2056,58
105,モンゴル,313,0
106,パナマ,112595,2372
107,ボリビア,135311,7965
108,ホンジュラス,76900,2353
109,コンゴ民主共和国,10659,272
110,ジャマイカ,6482,107
111,トルコ,318663,8195
112,コートジボワール,19724,120
113,ガイアナ,2894,80
114,キューバ,5597,122
115,トリニダード・トバゴ,4531,76
116,スーダン,13640,836
117,ギニア,10652,66
118,エチオピア,75368,1198
119,ケニア,38529,711
120,グアテマラ,91746,3246
121,ベネズエラ,75122,628
122,ガボン,8766,54
123,ガーナ,46626,301
124,アンティグア・バーブーダ,101,3
125,カザフスタン,107979,1725
126,ウルグアイ,2046,48
127,ナミビア,11265,121
128,セーシェル,144,0
129,セントルシア,27,0
130,ルワンダ,4840,29
131,エスワティニ,5482,109
132,スリナム,4877,104
133,モーリタニア,7502,161
134,コソボ,12683,488
135,コンゴ共和国,5089,89
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4829,62
138,ウズベキスタン,56717,470
139,赤道ギニア,5030,83
140,リベリア,1343,82
141,タンザニア,509,21
142,ソマリア,3588,99
143,ベナン,2357,41
144,バハマ,4123,96
145,モンテネグロ,10772,169
146,バルバドス,190,7
147,キルギス,46669,1064
148,ザンビア,14759,332
149,ジブチ,5416,61
150,ガンビア,3579,112
151,モーリシャス,381,10
152,フィジー,32,2
153,エルサルバドル,29077,843
154,チャド,1200,85
155,ニカラグア,5170,151
156,マダガスカル,16408,230
157,ハイチ,8766,229
158,アンゴラ,4972,183
159,ニジェール,1197,69
160,パプアニューギニア,534,7
161,ジンバブエ,7838,228
162,カーボベルデ,6024,60
163,エリトリア,375,0
164,東ティモール,28,0
165,ウガンダ,8129,75
166,シリア,4200,200
167,モザンビーク,8728,61
168,グレナダ,24,0
169,ベリーズ,1992,27
170,ミャンマー,13373,310
171,ドミニカ国,30,0
172,ラオス,23,0
173,ギニアビサウ,2324,39
174,マリ,3118,131
175,セントクリストファー・ネービス,19,0
176,リビア,34525,551
177,シエラレオネ,2231,72
178,ブルンジ,508,1
179,ボツワナ,3172,16
180,マラウイ,5773,179
181,西サハラ,10,1
182,南スーダン共和国,2704,49
183,サントメ・プリンシペ,911,15
184,イエメン共和国,2034,587
185,タジキスタン共和国,9769,76
186,コモロ連合,479,7
187,レソト王国,1595,36
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,33829068,1012597
