,Country,Infected,Deaths
0,中国,81171,3277
1,香港,356,4
2,マカオ,25,0
3,日本,1128,42
4,韓国,9037,120
5,台湾,195,2
6,シンガポール,509,2
7,ネパール,2,0
8,タイ,721,1
9,ベトナム,123,0
10,マレーシア,1518,14
11,豪州,1709,7
12,米国,43963,610
13,カナダ,2034,20
14,フランス,19856,860
15,ドイツ,22672,86
16,カンボジア,87,0
17,スリランカ,97,0
18,アラブ首長国連邦,198,2
19,フィンランド,700,1
20,フィリピン,462,25
21,インド,499,10
22,イタリア,63927,6077
23,英国,6650,335
24,ロシア,438,0
25,スウェーデン,2016,25
26,スペイン,33089,2182
27,ベルギー,3743,88
28,エジプト,366,19
29,イラン,23049,1812
30,イスラエル,1442,1
31,レバノン,267,4
32,クウェート,189,0
33,バーレーン,377,2
34,オマーン,66,0
35,アフガニスタン,40,1
36,イラク,266,23
37,アルジェリア,230,17
38,オーストリア,3924,21
39,スイス,8009,66
40,クロアチア,315,1
41,ブラジル,1891,34
42,ジョージア,61,0
43,パキスタン,873,6
44,北マケドニア,136,2
45,ギリシア,695,17
46,ノルウェー,2371,8
47,ルーマニア,576,7
48,デンマーク,1572,24
49,エストニア,352,0
50,オランダ,4749,213
51,サンマリノ,187,20
52,リトアニア,160,1
53,ナイジェリア,36,0
54,アイスランド,588,1
55,アゼルバイジャン,72,1
56,ベラルーシ,81,0
57,ニュージーランド,102,0
58,メキシコ,316,3
59,カタール,501,0
60,ルクセンブルク,875,8
61,モナコ,23,0
62,エクアドル,981,18
63,アイルランド,1125,6
64,チェコ,1236,1
65,アルメニア,235,0
66,ドミニカ共和国,245,3
67,インドネシア,579,49
68,アンドラ,133,1
69,ポルトガル,2060,23
70,ラトビア,139,0
71,セネガル,79,0
72,サウジアラビア,562,0
73,ヨルダン,127,0
74,アルゼンチン,226,4
75,チリ,746,2
76,ウクライナ,73,3
77,モロッコ,143,4
78,チュニジア,89,3
79,ハンガリー,167,7
80,リヒテンシュタイン,51,0
81,ポーランド,749,8
82,スロベニア,442,3
83,パレスチナ,59,0
84,ボスニア・ヘルツェゴビナ,132,1
85,南アフリカ,402,0
86,ジブラルタル（英領）,15,0
87,ブータン,2,0
88,カメルーン,56,0
89,トーゴ,18,0
90,セルビア,249,3
91,スロバキア,186,1
92,バチカン,1,0
93,コロンビア,277,3
94,ペルー,395,5
95,コスタリカ,158,2
96,マルタ,107,0
97,パラグアイ,22,1
98,バングラデシュ,33,3
99,モルドバ,109,1
100,ブルガリア,201,3
101,モルディブ,13,0
102,ブルネイ,91,0
103,キプロス,116,1
104,アルバニア,104,4
105,ブルキナファソ,99,4
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,10,0
108,パナマ,313,3
109,ボリビア,27,0
110,ホンジュラス,27,0
111,コンゴ民主共和国,36,1
112,ジャマイカ,19,1
113,トルコ,1529,37
114,コートジボワール,25,0
115,ガイアナ,20,1
116,ガーンジー（英領）,17,0
117,ジャージー（英領）,15,0
118,ケイマン諸島（英領）,3,1
119,キューバ,40,1
120,トリニダード・トバゴ,51,0
121,スーダン,2,1
122,ギニア,4,0
123,エチオピア,11,0
124,ケニア,16,0
125,グアテマラ,20,1
126,ベネズエラ,77,0
127,ガボン,5,1
128,ガーナ,24,2
129,アンティグア・バーブーダ,3,0
130,カザフスタン,62,0
131,ウルグアイ,158,0
132,アルバ,8,0
133,ナミビア,4,0
134,セーシェル,7,0
135,セントルシア,3,0
136,ルワンダ,19,0
137,エスワティニ,4,0
138,キュラソー,3,1
139,スリナム,5,0
140,モーリタニア,2,0
141,コソボ,2,0
142,コンゴ共和国,4,0
143,セントビンセント及びクレナディーン諸島,1,0
144,中央アフリカ,3,0
145,ウズベキスタン,46,0
146,赤道ギニア,9,0
147,プエルトリコ,23,1
148,リベリア,3,0
149,タンザニア,12,0
150,グリーンランド,2,0
151,ソマリア,1,0
152,ベナン,2,0
153,バハマ,4,0
154,モンテネグロ,27,0
155,バルバドス（英領）,17,1
156,キルギス,16,0
157,ザンビア,3,0
158,ジブチ,3,0
159,ガンビア,1,0
160,モーリシャス,36,2
161,フィジー,3,0
162,エルサルバドル,3,0
163,チャド,1,0
164,ニカラグア,2,0
165,モントセラト（英領）,1,1
166,マダガスカル,3,0
167,ハイチ,6,0
168,アンゴラ,3,0
169,ニジェール,2,0
170,パプアニューギニア,1,0
171,ジンバブエ,3,0
172,カーボベルデ,3,0
173,エリトリア,1,0
174,東ティモール,1,0
175,マン島（英王室属領）,2,0
176,ウガンダ,1,0
177,ニューカレドニア,5,0
178,シリア,1,0
179,モザンビーク,1,0
180,グレナダ,1,0
181,ベリーズ,1,0
182,バミューダ（英領）,2,0
183,ミャンマー,2,0
184,その他,712,10
185,計,368351,16344
