,Country,Infected,Deaths
0,中国,86381,4634
1,香港,5480,108
2,マカオ,46,0
3,日本,122966,1922
4,韓国,29654,498
5,台湾,607,7
6,シンガポール,58135,28
7,ネパール,212917,1259
8,タイ,3888,60
9,ベトナム,1300,35
10,マレーシア,50390,322
11,豪州,27785,907
12,米国,11527483,250520
13,カナダ,314385,11238
14,フランス,2048906,46329
15,ドイツ,867484,13390
16,カンボジア,304,0
17,スリランカ,18402,69
18,アラブ首長国連邦,154101,542
19,フィンランド,19935,374
20,フィリピン,412097,7957
21,インド,8958483,131578
22,イタリア,1272352,47217
23,英国,1434004,53368
24,ロシア,1975629,34068
25,スウェーデン,196446,6321
26,スペイン,1525341,42039
27,ベルギー,545787,15025
28,エジプト,111613,6495
29,イラン,801894,42941
30,イスラエル,326331,2739
31,レバノン,110037,852
32,クウェート,138337,857
33,バーレーン,85182,337
34,オマーン,121129,1360
35,アフガニスタン,43851,1645
36,イラク,526852,11795
37,アルジェリア,70629,2206
38,オーストリア,221688,2054
39,スイス,273487,3293
40,クロアチア,90715,1151
41,ブラジル,5945849,167455
42,ジョージア,89395,815
43,パキスタン,365927,7248
44,北マケドニア,50015,1397
45,ギリシア,82034,1288
46,ノルウェー,30770,300
47,ルーマニア,383743,9429
48,デンマーク,66324,770
49,エストニア,8304,85
50,オランダ,468900,8772
51,サンマリノ,1358,43
52,リトアニア,38810,323
53,ナイジェリア,65693,1163
54,アイスランド,5226,25
55,アゼルバイジャン,81397,1030
56,ベラルーシ,118008,1067
57,ニュージーランド,2010,25
58,メキシコ,1015071,99528
59,カタール,136441,235
60,ルクセンブルク,28573,248
61,モナコ,565,3
62,エクアドル,182250,13052
63,アイルランド,69058,2006
64,チェコ,475284,6740
65,アルメニア,120459,1839
66,ドミニカ共和国,135157,2293
67,インドネシア,478720,15503
68,アンドラ,6018,76
69,ポルトガル,236015,3632
70,ラトビア,11356,137
71,セネガル,15823,329
72,サウジアラビア,354208,5710
73,ヨルダン,163926,1969
74,アルゼンチン,1339337,36347
75,チリ,534558,14897
76,ウクライナ,586522,10431
77,モロッコ,306995,5013
78,チュニジア,83772,2541
79,ハンガリー,156949,3380
80,リヒテンシュタイン,1051,8
81,ポーランド,772823,11451
82,スロベニア,58964,919
83,パレスチナ,66186,589
84,ボスニア・ヘルツェゴビナ,75577,2089
85,南アフリカ,757144,20556
86,ブータン,378,0
87,カメルーン,22896,433
88,トーゴ,2752,63
89,セルビア,97988,1081
90,スロバキア,89913,579
91,バチカン,27,0
92,コロンビア,1218003,34563
93,ペルー,939931,35317
94,コスタリカ,127012,1588
95,マルタ,8420,103
96,パラグアイ,73639,1624
97,バングラデシュ,438795,6275
98,モルドバ,92519,2072
99,ブルガリア,110536,2530
100,モルディブ,12384,45
101,ブルネイ,148,3
102,キプロス,7711,41
103,アルバニア,29837,646
104,ブルキナファソ,2670,68
105,モンゴル,505,0
106,パナマ,149833,2907
107,ボリビア,143569,8875
108,ホンジュラス,103488,2839
109,コンゴ民主共和国,11918,323
110,ジャマイカ,10019,233
111,トルコ,425628,11820
112,コートジボワール,21045,129
113,ガイアナ,4914,142
114,キューバ,7704,131
115,トリニダード・トバゴ,6180,113
116,スーダン,15047,1175
117,ギニア,12713,75
118,エチオピア,103928,1601
119,ケニア,72686,1313
120,グアテマラ,116381,4008
121,ベネズエラ,98350,860
122,ガボン,9084,58
123,ガーナ,50457,323
124,アンティグア・バーブーダ,139,4
125,カザフスタン,123097,1945
126,ウルグアイ,4296,68
127,ナミビア,13610,140
128,セーシェル,160,0
129,セントルシア,183,2
130,ルワンダ,5543,46
131,エスワティニ,6144,119
132,スリナム,5282,116
133,モーリタニア,8010,167
134,コソボ,31215,860
135,コンゴ共和国,5515,92
136,セントビンセント及びクレナディーン諸島,83,0
137,中央アフリカ,4900,63
138,ウズベキスタン,70858,601
139,赤道ギニア,5121,85
140,リベリア,1528,82
141,タンザニア,509,21
142,ソマリア,4382,108
143,ベナン,2916,43
144,バハマ,7323,163
145,モンテネグロ,29031,414
146,バルバドス,252,7
147,キルギス,67894,1212
148,ザンビア,17280,356
149,ジブチ,5658,61
150,ガンビア,3705,122
151,モーリシャス,494,10
152,フィジー,35,2
153,エルサルバドル,36965,1056
154,チャド,1616,101
155,ニカラグア,5725,159
156,マダガスカル,17310,250
157,ハイチ,9191,232
158,アンゴラ,13922,332
159,ニジェール,1331,70
160,パプアニューギニア,604,7
161,ジンバブエ,8981,261
162,カーボベルデ,10000,104
163,エリトリア,518,0
164,東ティモール,30,0
165,ウガンダ,16905,157
166,シリア,6919,358
167,モザンビーク,14629,119
168,グレナダ,36,0
169,ベリーズ,4958,100
170,ミャンマー,73322,1650
171,ドミニカ国,68,0
172,ラオス,25,0
173,ギニアビサウ,2421,43
174,マリ,4033,141
175,セントクリストファー・ネービス,19,0
176,リビア,75465,1053
177,シエラレオネ,2397,74
178,ブルンジ,641,1
179,ボツワナ,9103,30
180,マラウイ,5999,185
181,西サハラ,10,1
182,南スーダン共和国,3016,59
183,サントメ・プリンシペ,967,16
184,イエメン共和国,2083,607
185,タジキスタン共和国,11731,86
186,コモロ連合,591,7
187,レソト王国,2058,44
188,ソロモン諸島,16,0
189,マーシャル諸島共和国,4,0
190,バヌアツ共和国,1,0
191,ダイヤモンド・プリンセス,712,13
192,その他,9,2
193,計,56173500,1348479
