,Country,Infected,Deaths
0,中国,82160,3341
1,香港,1005,4
2,マカオ,45,0
3,日本,7255,102
4,韓国,10537,217
5,台湾,388,6
6,シンガポール,2532,8
7,ネパール,12,0
8,タイ,2551,38
9,ベトナム,260,0
10,マレーシア,4683,73
11,豪州,6315,57
12,米国,554226,22020
13,カナダ,24365,717
14,フランス,95403,14393
15,ドイツ,127574,2996
16,カンボジア,122,0
17,スリランカ,210,7
18,アラブ首長国連邦,4123,20
19,フィンランド,2974,49
20,フィリピン,4648,297
21,インド,8447,273
22,イタリア,156363,19899
23,英国,84279,10621
24,ロシア,15733,130
25,スウェーデン,10483,899
26,スペイン,166019,16972
27,ベルギー,29647,3600
28,エジプト,2065,146
29,イラン,71686,4474
30,イスラエル,11145,96
31,レバノン,630,20
32,クウェート,1234,1
33,バーレーン,1136,6
34,オマーン,599,3
35,アフガニスタン,607,18
36,イラク,1352,72
37,アルジェリア,1914,275
38,オーストリア,13894,350
39,スイス,25221,857
40,クロアチア,1600,21
41,ブラジル,22169,1223
42,ジョージア,257,3
43,パキスタン,5230,86
44,北マケドニア,828,34
45,ギリシア,2114,93
46,ノルウェー,6485,98
47,ルーマニア,6300,282
48,デンマーク,6369,260
49,エストニア,1309,24
50,オランダ,25587,2737
51,サンマリノ,356,35
52,リトアニア,1053,23
53,ナイジェリア,323,10
54,アイスランド,1701,8
55,アゼルバイジャン,1098,11
56,ベラルーシ,2578,23
57,ニュージーランド,1330,4
58,メキシコ,4219,233
59,カタール,2979,6
60,ルクセンブルク,3281,62
61,モナコ,92,0
62,エクアドル,7466,315
63,アイルランド,9655,334
64,チェコ,5952,129
65,アルメニア,1013,13
66,ドミニカ共和国,2967,126
67,インドネシア,4241,373
68,アンドラ,638,28
69,ポルトガル,16585,504
70,ラトビア,651,3
71,セネガル,280,2
72,サウジアラビア,4462,52
73,ヨルダン,389,7
74,アルゼンチン,2142,82
75,チリ,7213,73
76,ウクライナ,2777,83
77,モロッコ,1661,111
78,チュニジア,707,28
79,ハンガリー,1410,99
80,リヒテンシュタイン,79,1
81,ポーランド,6674,208
82,スロベニア,1205,50
83,パレスチナ,290,2
84,ボスニア・ヘルツェゴビナ,1004,37
85,南アフリカ,2173,25
86,ジブラルタル（英領）,113,1
87,ブータン,5,0
88,カメルーン,820,10
89,トーゴ,76,3
90,セルビア,3630,74
91,スロバキア,742,2
92,バチカン,8,0
93,コロンビア,2709,100
94,ペルー,7519,193
95,コスタリカ,595,3
96,マルタ,378,3
97,パラグアイ,134,6
98,バングラデシュ,621,34
99,モルドバ,1662,30
100,ブルガリア,675,28
101,モルディブ,20,0
102,ブルネイ,136,1
103,キプロス,633,15
104,アルバニア,446,23
105,ブルキナファソ,497,19
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,16,0
108,パナマ,3234,74
109,ボリビア,300,20
110,ホンジュラス,393,24
111,コンゴ民主共和国,234,20
112,ジャマイカ,69,4
113,トルコ,56956,1198
114,コートジボワール,574,4
115,ガイアナ,45,6
116,ガーンジー（英領）,200,6
117,ジャージー（英領）,198,4
118,ケイマン諸島（英領）,45,1
119,キューバ,669,16
120,トリニダード・トバゴ,113,8
121,スーダン,19,2
122,ギニア,250,0
123,エチオピア,71,3
124,ケニア,197,7
125,グアテマラ,155,3
126,ベネズエラ,175,9
127,ガボン,49,1
128,ガーナ,566,8
129,アンティグア・バーブーダ,21,2
130,カザフスタン,951,10
131,ウルグアイ,512,7
132,アルバ,92,0
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,15,0
136,ルワンダ,126,0
137,エスワティニ,14,0
138,キュラソー,14,1
139,スリナム,10,1
140,モーリタニア,7,1
141,コソボ,283,7
142,コンゴ共和国,60,5
143,セントビンセント及びクレナディーン諸島,12,0
144,中央アフリカ,8,0
145,ウズベキスタン,865,3
146,赤道ギニア,21,0
147,リベリア,50,5
148,タンザニア,32,3
149,ソマリア,25,1
150,ベナン,35,2
151,バハマ,46,8
152,モンテネグロ,272,2
153,バルバドス,71,4
154,キルギス,377,5
155,ザンビア,43,2
156,ジブチ,214,2
157,ガンビア,9,1
158,モーリシャス,324,9
159,フィジー,16,0
160,エルサルバドル,125,6
161,チャド,18,0
162,ニカラグア,9,1
163,モントセラト（英領）,9,0
164,マダガスカル,106,0
165,ハイチ,33,2
166,アンゴラ,19,2
167,ニジェール,529,11
168,パプアニューギニア,2,0
169,ジンバブエ,14,3
170,カーボベルデ,8,1
171,エリトリア,34,0
172,東ティモール,2,0
173,マン島（英王室属領）,204,1
174,ウガンダ,54,0
175,ニューカレドニア,18,0
176,シリア,25,2
177,モザンビーク,21,0
178,グレナダ,14,0
179,ベリーズ,14,2
180,バミューダ（英領）,48,4
181,ミャンマー,41,3
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,8,1
185,ギニアビサウ,38,0
186,マリ,105,7
187,セントクリストファー・ネービス,12,0
188,リビア,25,1
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,3,0
191,シエラレオネ,10,0
192,ブルンジ,5,0
193,ボツワナ,13,1
194,マラウイ,13,2
195,ボネール、シント・ユースタティウス及びサバ,2,0
196,フォークランド諸島（英領）,5,0
197,西サハラ,6,0
198,南スーダン共和国,4,0
199,サントメ・プリンシペ,4,0
200,イエメン共和国,1,0
201,その他,712,12
202,計,1805585,113124
