,Country,Infected,Deaths
0,中国,82965,4634
1,香港,1056,4
2,マカオ,45,0
3,日本,16385,771
4,韓国,11110,263
5,台湾,440,7
6,シンガポール,28794,22
7,ネパール,402,2
8,タイ,3033,56
9,ベトナム,324,0
10,マレーシア,6978,113
11,豪州,7060,99
12,米国,1527723,91872
13,カナダ,79101,5912
14,フランス,143427,28022
15,ドイツ,177778,8081
16,カンボジア,122,0
17,スリランカ,1023,9
18,アラブ首長国連邦,25063,227
19,フィンランド,6399,300
20,フィリピン,12942,837
21,インド,101139,3163
22,イタリア,226699,32169
23,英国,248818,35341
24,ロシア,299504,2833
25,スウェーデン,30799,3743
26,スペイン,232037,27778
27,ベルギー,55791,9108
28,エジプト,13484,645
29,イラン,124603,7119
30,イスラエル,16659,272
31,レバノン,954,26
32,クウェート,16764,121
33,バーレーン,7532,12
34,オマーン,5671,26
35,アフガニスタン,7653,177
36,イラク,3611,127
37,アルジェリア,7377,555
38,オーストリア,16321,629
39,スイス,30536,1613
40,クロアチア,2232,95
41,ブラジル,271628,17971
42,ジョージア,707,12
43,パキスタン,43966,939
44,北マケドニア,1839,104
45,ギリシア,2840,165
46,ノルウェー,8267,233
47,ルーマニア,17191,1107
48,デンマーク,11242,548
49,エストニア,1791,64
50,オランダ,44249,5715
51,サンマリノ,655,41
52,リトアニア,1562,59
53,ナイジェリア,6401,191
54,アイスランド,1802,10
55,アゼルバイジャン,3518,40
56,ベラルーシ,31508,171
57,ニュージーランド,1503,21
58,メキシコ,51633,5332
59,カタール,35606,15
60,ルクセンブルク,3958,107
61,モナコ,97,1
62,エクアドル,34151,2839
63,アイルランド,24251,1547
64,チェコ,8647,297
65,アルメニア,5041,64
66,ドミニカ共和国,13223,434
67,インドネシア,18496,1191
68,アンドラ,761,51
69,ポルトガル,29432,1231
70,ラトビア,1012,19
71,セネガル,2617,26
72,サウジアラビア,59854,329
73,ヨルダン,649,9
74,アルゼンチン,8809,373
75,チリ,49579,509
76,ウクライナ,18876,548
77,モロッコ,7023,193
78,チュニジア,1043,46
79,ハンガリー,3556,467
80,リヒテンシュタイン,82,1
81,ポーランド,19268,936
82,スロベニア,1467,104
83,パレスチナ,391,4
84,ボスニア・ヘルツェゴビナ,2321,132
85,南アフリカ,17200,286
86,ジブラルタル（英領）,147,0
87,ブータン,21,0
88,カメルーン,3529,140
89,トーゴ,338,12
90,セルビア,10733,231
91,スロバキア,1495,28
92,バチカン,12,0
93,コロンビア,16935,574
94,ペルー,99483,2914
95,コスタリカ,882,10
96,マルタ,569,6
97,パラグアイ,829,11
98,バングラデシュ,25121,349
99,モルドバ,6340,219
100,ブルガリア,2259,112
101,モルディブ,1143,4
102,ブルネイ,141,1
103,キプロス,918,17
104,アルバニア,949,31
105,ブルキナファソ,796,51
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,140,0
108,パナマ,9867,275
109,ボリビア,4263,169
110,ホンジュラス,2798,142
111,コンゴ民主共和国,1629,60
112,ジャマイカ,520,9
113,トルコ,151615,4199
114,コートジボワール,2153,28
115,ガイアナ,125,10
116,ガーンジー（英領）,252,13
117,ジャージー（英領）,302,27
118,ケイマン諸島（英領）,94,1
119,キューバ,1887,79
120,トリニダード・トバゴ,116,8
121,スーダン,2728,105
122,ギニア,2863,16
123,エチオピア,365,5
124,ケニア,963,50
125,グアテマラ,2001,35
126,ベネズエラ,618,10
127,ガボン,1502,11
128,ガーナ,6096,29
129,アンティグア・バーブーダ,25,3
130,カザフスタン,6751,35
131,ウルグアイ,738,20
132,アルバ,101,3
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,18,0
136,ルワンダ,308,0
137,エスワティニ,208,2
138,キュラソー,16,1
139,スリナム,11,1
140,モーリタニア,131,4
141,コソボ,989,29
142,コンゴ共和国,420,15
143,セントビンセント及びクレナディーン諸島,17,0
144,中央アフリカ,366,0
145,ウズベキスタン,2855,13
146,赤道ギニア,825,7
147,リベリア,233,22
148,タンザニア,509,21
149,ソマリア,1502,57
150,ベナン,130,2
151,バハマ,96,11
152,モンテネグロ,324,9
153,バルバドス,88,7
154,キルギス,1243,14
155,ザンビア,772,7
156,ジブチ,1618,7
157,ガンビア,24,1
158,モーリシャス,332,10
159,フィジー,18,0
160,エルサルバドル,1498,30
161,チャド,545,54
162,ニカラグア,254,8
163,モントセラト（英領）,11,1
164,マダガスカル,326,1
165,ハイチ,533,20
166,アンゴラ,52,2
167,ニジェール,914,55
168,パプアニューギニア,8,0
169,ジンバブエ,46,4
170,カーボベルデ,335,3
171,エリトリア,39,0
172,東ティモール,24,0
173,マン島（英王室属領）,335,24
174,ウガンダ,260,0
175,ニューカレドニア,18,0
176,シリア,58,3
177,モザンビーク,146,0
178,グレナダ,22,0
179,ベリーズ,18,2
180,バミューダ（英領）,123,9
181,ミャンマー,193,6
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,12,1
185,ギニアビサウ,1038,6
186,マリ,901,52
187,セントクリストファー・ネービス,15,0
188,リビア,68,3
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,8,1
191,シエラレオネ,534,33
192,ブルンジ,42,1
193,ボツワナ,25,1
194,マラウイ,70,3
195,ボネール、シント・ユースタティウス及びサバ,6,0
196,フォークランド諸島（英領）,13,0
197,西サハラ,6,0
198,南スーダン共和国,290,4
199,サントメ・プリンシペ,251,7
200,イエメン共和国,167,21
201,タジキスタン共和国,1936,44
202,コモロ連合,11,1
203,レソト王国,1,0
204,その他,712,13
205,計,4848201,321970
