,Country,Infected,Deaths
0,中国,82918,4633
1,香港,1048,4
2,マカオ,45,0
3,日本,15798,621
4,韓国,10909,256
5,台湾,440,6
6,シンガポール,23336,20
7,ネパール,110,0
8,タイ,3009,56
9,ベトナム,288,0
10,マレーシア,6656,108
11,豪州,6929,97
12,米国,1329203,79525
13,カナダ,68848,4871
14,フランス,139063,26380
15,ドイツ,171879,7569
16,カンボジア,122,0
17,スリランカ,856,9
18,アラブ首長国連邦,18198,185
19,フィンランド,5962,265
20,フィリピン,10794,719
21,インド,62939,2109
22,イタリア,219070,30560
23,英国,219183,31855
24,ロシア,209377,1911
25,スウェーデン,26322,3225
26,スペイン,224390,26621
27,ベルギー,53081,8656
28,エジプト,9400,514
29,イラン,107603,6640
30,イスラエル,16477,245
31,レバノン,845,26
32,クウェート,8688,49
33,バーレーン,4941,8
34,オマーン,3399,17
35,アフガニスタン,4402,119
36,イラク,2767,107
37,アルジェリア,5723,494
38,オーストリア,15871,615
39,スイス,30223,1537
40,クロアチア,2187,87
41,ブラジル,155939,10627
42,ジョージア,635,10
43,パキスタン,29465,639
44,北マケドニア,1642,91
45,ギリシア,2716,151
46,ノルウェー,8105,213
47,ルーマニア,15362,926
48,デンマーク,10627,526
49,エストニア,1739,60
50,オランダ,42627,5440
51,サンマリノ,628,41
52,リトアニア,1479,50
53,ナイジェリア,4399,128
54,アイスランド,1801,10
55,アゼルバイジャン,2519,31
56,ベラルーシ,22973,131
57,ニュージーランド,1494,21
58,メキシコ,35022,3465
59,カタール,22520,13
60,ルクセンブルク,3886,101
61,モナコ,96,1
62,エクアドル,29559,2127
63,アイルランド,22996,1446
64,チェコ,8123,276
65,アルメニア,3313,45
66,ドミニカ共和国,10347,385
67,インドネシア,14032,959
68,アンドラ,755,48
69,ポルトガル,27581,1126
70,ラトビア,939,18
71,セネガル,1709,17
72,サウジアラビア,39048,246
73,ヨルダン,540,9
74,アルゼンチン,6034,297
75,チリ,28866,304
76,ウクライナ,15232,391
77,モロッコ,6063,186
78,チュニジア,1032,45
79,ハンガリー,3263,413
80,リヒテンシュタイン,82,1
81,ポーランド,15996,785
82,スロベニア,1457,101
83,パレスチナ,375,4
84,ボスニア・ヘルツェゴビナ,2117,97
85,南アフリカ,10015,186
86,ジブラルタル（英領）,146,0
87,ブータン,7,0
88,カメルーン,2579,110
89,トーゴ,174,10
90,セルビア,10032,213
91,スロバキア,1457,26
92,バチカン,12,0
93,コロンビア,11063,428
94,ペルー,67307,1889
95,コスタリカ,792,6
96,マルタ,496,5
97,パラグアイ,713,10
98,バングラデシュ,14657,214
99,モルドバ,4927,165
100,ブルガリア,1965,90
101,モルディブ,835,3
102,ブルネイ,141,1
103,キプロス,898,21
104,アルバニア,868,31
105,ブルキナファソ,751,48
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,42,0
108,パナマ,8282,231
109,ボリビア,2437,106
110,ホンジュラス,1830,107
111,コンゴ民主共和国,991,41
112,ジャマイカ,502,9
113,トルコ,138657,3786
114,コートジボワール,1700,21
115,ガイアナ,104,10
116,ガーンジー（英領）,252,13
117,ジャージー（英領）,293,25
118,ケイマン諸島（英領）,81,1
119,キューバ,1766,74
120,トリニダード・トバゴ,116,8
121,スーダン,1365,64
122,ギニア,2146,11
123,エチオピア,239,5
124,ケニア,672,30
125,グアテマラ,967,24
126,ベネズエラ,414,10
127,ガボン,661,8
128,ガーナ,4263,22
129,アンティグア・バーブーダ,25,3
130,カザフスタン,5090,31
131,ウルグアイ,707,17
132,アルバ,101,3
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,18,0
136,ルワンダ,284,0
137,エスワティニ,172,2
138,キュラソー,16,1
139,スリナム,10,1
140,モーリタニア,8,1
141,コソボ,870,28
142,コンゴ共和国,274,10
143,セントビンセント及びクレナディーン諸島,17,0
144,中央アフリカ,143,0
145,ウズベキスタン,2418,10
146,赤道ギニア,439,4
147,リベリア,199,20
148,タンザニア,509,21
149,ソマリア,1054,48
150,ベナン,319,2
151,バハマ,92,11
152,モンテネグロ,324,8
153,バルバドス,84,7
154,キルギス,1002,12
155,ザンビア,267,4
156,ジブチ,1210,3
157,ガンビア,20,1
158,モーリシャス,332,10
159,フィジー,18,0
160,エルサルバドル,889,16
161,チャド,322,31
162,ニカラグア,16,5
163,モントセラト（英領）,11,1
164,マダガスカル,193,0
165,ハイチ,182,12
166,アンゴラ,43,2
167,ニジェール,821,45
168,パプアニューギニア,8,0
169,ジンバブエ,36,4
170,カーボベルデ,246,2
171,エリトリア,39,0
172,東ティモール,24,0
173,マン島（英王室属領）,329,23
174,ウガンダ,121,0
175,ニューカレドニア,18,0
176,シリア,47,3
177,モザンビーク,91,0
178,グレナダ,21,0
179,ベリーズ,18,2
180,バミューダ（英領）,118,7
181,ミャンマー,180,6
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,12,1
185,ギニアビサウ,726,3
186,マリ,704,37
187,セントクリストファー・ネービス,15,0
188,リビア,64,3
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,7,1
191,シエラレオネ,307,18
192,ブルンジ,15,1
193,ボツワナ,23,1
194,マラウイ,56,3
195,ボネール、シント・ユースタティウス及びサバ,6,0
196,フォークランド諸島（英領）,13,0
197,西サハラ,6,0
198,南スーダン共和国,120,0
199,サントメ・プリンシペ,208,4
200,イエメン共和国,51,8
201,タジキスタン共和国,612,19
202,コモロ連合,11,1
203,その他,712,13
204,計,4049576,281312
