,Country,Infected,Deaths
0,中国,83352,4634
1,香港,1128,4
2,マカオ,45,0
3,日本,17799,952
4,韓国,12373,280
5,台湾,446,7
6,シンガポール,41615,26
7,ネパール,8274,22
8,タイ,3146,58
9,ベトナム,349,0
10,マレーシア,8535,121
11,豪州,7410,102
12,米国,2219976,119099
13,カナダ,100220,8300
14,フランス,159452,29617
15,ドイツ,190299,8887
16,カンボジア,129,0
17,スリランカ,1950,11
18,アラブ首長国連邦,44145,298
19,フィンランド,7133,326
20,フィリピン,28459,1130
21,インド,380532,12573
22,イタリア,238011,34561
23,英国,301815,42461
24,ロシア,568292,7831
25,スウェーデン,56043,5053
26,スペイン,245575,28315
27,ベルギー,60476,9695
28,エジプト,52211,1938
29,イラン,200262,9392
30,イスラエル,20339,303
31,レバノン,1510,32
32,クウェート,38678,308
33,バーレーン,20916,55
34,オマーン,27670,119
35,アフガニスタン,27878,548
36,イラク,27352,856
37,アルジェリア,11504,811
38,オーストリア,17271,688
39,スイス,31153,1677
40,クロアチア,2280,107
41,ブラジル,1032913,48954
42,ジョージア,896,14
43,パキスタン,165062,3229
44,北マケドニア,4820,216
45,ギリシア,3237,188
46,ノルウェー,8726,244
47,ルーマニア,23400,1473
48,デンマーク,12591,600
49,エストニア,1979,69
50,オランダ,49319,6078
51,サンマリノ,696,42
52,リトアニア,1792,76
53,ナイジェリア,19147,475
54,アイスランド,1819,10
55,アゼルバイジャン,11767,139
56,ベラルーシ,57333,331
57,ニュージーランド,1509,22
58,メキシコ,170485,20394
59,カタール,85462,93
60,ルクセンブルク,4099,110
61,モナコ,99,1
62,エクアドル,49731,4156
63,アイルランド,25368,1714
64,チェコ,10406,334
65,アルメニア,19157,319
66,ドミニカ共和国,25068,635
67,インドネシア,43803,2339
68,アンドラ,855,52
69,ポルトガル,38464,1524
70,ラトビア,1110,30
71,セネガル,5639,76
72,サウジアラビア,150292,1184
73,ヨルダン,1008,9
74,アルゼンチン,39570,929
75,チリ,231393,4093
76,ウクライナ,35755,985
77,モロッコ,9613,213
78,チュニジア,1146,50
79,ハンガリー,4081,568
80,リヒテンシュタイン,82,1
81,ポーランド,31316,1316
82,スロベニア,1513,109
83,パレスチナ,675,5
84,ボスニア・ヘルツェゴビナ,3273,167
85,南アフリカ,87715,1737
86,ジブラルタル（英領）,176,0
87,ブータン,67,0
88,カメルーン,10638,276
89,トーゴ,555,13
90,セルビア,12709,258
91,スロバキア,1576,28
92,バチカン,12,0
93,コロンビア,60387,1864
94,ペルー,244388,7461
95,コスタリカ,2058,12
96,マルタ,663,9
97,パラグアイ,1336,13
98,バングラデシュ,105535,1388
99,モルドバ,13556,449
100,ブルガリア,3755,190
101,モルディブ,2150,8
102,ブルネイ,141,3
103,キプロス,985,19
104,アルバニア,1838,42
105,ブルキナファソ,900,53
106,モンゴル,204,0
107,パナマ,24274,470
108,ボリビア,21499,679
109,ホンジュラス,10739,336
110,コンゴ民主共和国,5477,116
111,ジャマイカ,638,10
112,トルコ,185245,4905
113,コートジボワール,6874,49
114,ガイアナ,183,12
115,ガーンジー（英領）,252,13
116,ジャージー（英領）,318,30
117,ケイマン諸島（英領）,193,1
118,キューバ,2305,85
119,トリニダード・トバゴ,123,8
120,スーダン,8316,487
121,ギニア,4904,26
122,エチオピア,4070,65
123,ケニア,4374,117
124,グアテマラ,12509,432
125,ベネズエラ,3591,28
126,ガボン,4428,32
127,ガーナ,13203,66
128,アンティグア・バーブーダ,26,3
129,カザフスタン,16351,105
130,ウルグアイ,853,24
131,アルバ,101,3
132,ナミビア,45,0
133,セーシェル,11,0
134,セントルシア,19,0
135,ルワンダ,661,2
136,エスワティニ,623,4
137,キュラソー,23,1
138,スリナム,293,7
139,モーリタニア,2621,95
140,コソボ,1486,33
141,コンゴ共和国,883,27
142,セントビンセント及びクレナディーン諸島,29,0
143,中央アフリカ,2605,19
144,ウズベキスタン,5946,19
145,赤道ギニア,1664,12
146,リベリア,581,33
147,タンザニア,509,21
148,ソマリア,2719,88
149,ベナン,650,11
150,バハマ,104,11
151,モンテネグロ,355,9
152,バルバドス,97,7
