,Country,Infected,Deaths
0,中国,86551,4634
1,香港,6397,109
2,マカオ,46,0
3,日本,150386,2172
4,韓国,35163,526
5,台湾,679,7
6,シンガポール,58228,29
7,ネパール,233452,1529
8,タイ,4026,60
9,ベトナム,1351,35
10,マレーシア,67169,363
11,豪州,27923,908
12,米国,13721304,270642
13,カナダ,387052,12229
14,フランス,2236617,52804
15,ドイツ,1094678,17177
16,カンボジア,329,0
17,スリランカ,24532,122
18,アラブ首長国連邦,170149,576
19,フィンランド,25462,399
20,フィリピン,432925,8418
21,インド,9462809,137621
22,イタリア,1620901,56361
23,英国,1647230,59148
24,ロシア,2302062,40050
25,スウェーデン,260758,6798
26,スペイン,1656444,45511
27,ベルギー,579212,16786
28,エジプト,116303,6666
29,イラン,975951,48628
30,イスラエル,338127,2877
31,レバノン,129455,1033
32,クウェート,142992,881
33,バーレーン,87137,341
34,オマーン,123908,1430
35,アフガニスタン,46717,1797
36,イラク,554767,12306
37,アルジェリア,84152,2447
38,オーストリア,285489,3325
39,スイス,325770,4430
40,クロアチア,131342,1861
41,ブラジル,6386787,173817
42,ジョージア,139343,1303
43,パキスタン,403311,8166
44,北マケドニア,62945,1792
45,ギリシア,107470,2517
46,ノルウェー,36591,334
47,ルーマニア,479634,11530
48,デンマーク,82470,846
49,エストニア,12497,121
50,オランダ,536129,9518
51,サンマリノ,1650,46
52,リトアニア,62515,519
53,ナイジェリア,67838,1176
54,アイスランド,5413,27
55,アゼルバイジャン,125602,1433
56,ベラルーシ,138219,1166
57,ニュージーランド,2060,25
58,メキシコ,1122362,106765
59,カタール,139001,238
60,ルクセンブルク,35129,330
61,モナコ,617,3
62,エクアドル,193673,13501
63,アイルランド,72798,2069
64,チェコ,528474,8407
65,アルメニア,135967,2193
66,ドミニカ共和国,144302,2333
67,インドネシア,543975,17081
68,アンドラ,6790,76
69,ポルトガル,300462,4577
70,ラトビア,17687,210
71,セネガル,16107,333
72,サウジアラビア,357623,5907
73,ヨルダン,223617,2802
74,アルゼンチン,1432570,38928
75,チリ,552864,15430
76,ウクライナ,765117,12962
77,モロッコ,359844,5915
78,チュニジア,96769,3260
79,ハンガリー,221073,4977
80,リヒテンシュタイン,1286,16
81,ポーランド,999924,17599
82,スロベニア,77135,1490
83,パレスチナ,88004,747
84,ボスニア・ヘルツェゴビナ,89085,2727
85,南アフリカ,792299,21644
86,ブータン,414,0
87,カメルーン,24487,441
88,トーゴ,2997,64
89,セルビア,183437,1652
90,スロバキア,107183,868
91,バチカン,27,0
92,コロンビア,1324792,36934
93,ペルー,963605,35966
94,コスタリカ,140172,1731
95,マルタ,9975,141
96,パラグアイ,83479,1771
97,バングラデシュ,467225,6675
98,モルドバ,108863,2323
99,ブルガリア,148775,4188
100,モルディブ,13049,47
101,ブルネイ,151,3
102,キプロス,10883,49
103,アルバニア,39014,822
104,ブルキナファソ,2931,68
105,モンゴル,812,0
106,パナマ,167311,3098
107,ボリビア,144810,8963
108,ホンジュラス,108253,2918
109,コンゴ民主共和国,12859,335
110,ジャマイカ,10810,258
111,トルコ,668957,13936
112,コートジボワール,21334,132
113,ガイアナ,5423,151
114,キューバ,8381,136
115,トリニダード・トバゴ,6685,120
116,スーダン,18045,1255
117,ギニア,13119,76
118,エチオピア,110554,1709
119,ケニア,84169,1474
120,グアテマラ,122774,4178
121,ベネズエラ,102621,901
122,ガボン,9214,60
123,ガーナ,51667,323
124,アンティグア・バーブーダ,142,4
125,カザフスタン,175565,2434
126,ウルグアイ,6024,78
127,ナミビア,14416,151
128,セーシェル,183,0
129,セントルシア,259,2
130,ルワンダ,5948,49
131,エスワティニ,6442,122
132,スリナム,5319,117
133,モーリタニア,8710,177
134,コソボ,40117,1026
135,コンゴ共和国,5774,94
136,セントビンセント及びクレナディーン諸島,85,0
137,中央アフリカ,4918,63
138,ウズベキスタン,73276,611
139,赤道ギニア,5156,85
140,リベリア,1595,83
141,タンザニア,509,21
142,ソマリア,4451,113
143,ベナン,3015,43
144,バハマ,7543,163
145,モンテネグロ,35849,504
146,バルバドス,278,7
147,キルギス,73178,1275
148,ザンビア,17665,357
149,ジブチ,5680,61
150,ガンビア,3743,123
151,モーリシャス,505,10
152,フィジー,42,2
153,エルサルバドル,39130,1120
154,チャド,1700,102
155,ニカラグア,5838,161
156,マダガスカル,17341,251
157,ハイチ,9296,233
158,アンゴラ,15251,350
159,ニジェール,1586,75
160,パプアニューギニア,669,7
161,ジンバブエ,10129,277
162,カーボベルデ,10816,106
163,エリトリア,577,0
164,東ティモール,30,0
165,ウガンダ,21035,205
166,シリア,7973,422
167,モザンビーク,15770,131
168,グレナダ,41,0
169,ベリーズ,5854,148
170,ミャンマー,92189,1972
171,ドミニカ国,85,0
172,ラオス,39,0
173,ギニアビサウ,2441,44
174,マリ,4762,160
175,セントクリストファー・ネービス,22,0
176,リビア,83417,1196
177,シエラレオネ,2413,74
178,ブルンジ,689,1
179,ボツワナ,10742,34
180,マラウイ,6028,185
181,西サハラ,10,1
182,南スーダン共和国,3111,61
183,サントメ・プリンシペ,996,17
184,イエメン共和国,2197,619
185,タジキスタン共和国,12231,86
186,コモロ連合,613,7
187,レソト王国,2137,44
188,ソロモン諸島,17,0
189,マーシャル諸島共和国,4,0
190,バヌアツ共和国,1,0
191,ダイヤモンド・プリンセス,712,13
192,その他,9,2
193,計,63794518,1479537
