,Country,Infected,Deaths
0,中国,86338,4634
1,香港,5445,108
2,マカオ,46,0
3,日本,116677,1883
4,韓国,28546,493
5,台湾,600,7
6,シンガポール,58116,28
7,ネパール,208299,1215
8,タイ,3874,60
9,ベトナム,1265,35
10,マレーシア,46209,306
11,豪州,27711,907
12,米国,10903890,245598
13,カナダ,295131,10947
14,フランス,1934019,43944
15,ドイツ,799733,12511
16,カンボジア,302,0
17,スリランカ,16583,53
18,アラブ首長国連邦,149135,528
19,フィンランド,19102,369
20,フィリピン,406337,7791
21,インド,8814579,129635
22,イタリア,1144552,44683
23,英国,1347907,51858
24,ロシア,1887836,32536
25,スウェーデン,177355,6164
26,スペイン,1458591,40769
27,ベルギー,531280,14303
28,エジプト,110547,6442
29,イラン,749525,41034
30,イスラエル,323339,2721
31,レバノン,104267,806
32,クウェート,136341,835
33,バーレーン,84523,333
34,オマーン,119442,1326
35,アフガニスタン,43035,1605
36,イラク,516915,11623
37,アルジェリア,66819,2139
38,オーストリア,198291,1746
39,スイス,256186,2956
40,クロアチア,81844,1006
41,ブラジル,5848959,165658
42,ジョージア,76658,669
43,パキスタン,356904,7141
44,北マケドニア,46062,1281
45,ギリシア,72510,1035
46,ノルウェー,28434,294
47,ルーマニア,353185,8813
48,デンマーク,61593,757
49,エストニア,7412,80
50,オランダ,449501,8516
51,サンマリノ,1253,42
52,リトアニア,33387,266
53,ナイジェリア,64996,1163
54,アイスランド,5186,25
55,アゼルバイジャン,73429,946
56,ベラルーシ,112870,1039
57,ニュージーランド,2001,25
58,メキシコ,1003253,98259
59,カタール,135570,234
60,ルクセンブルク,25931,219
61,モナコ,545,2
62,エクアドル,179627,12997
63,アイルランド,67526,1978
64,チェコ,458229,6058
65,アルメニア,115855,1738
66,ドミニカ共和国,133225,2282
67,インドネシア,463007,15148
68,アンドラ,5725,75
69,ポルトガル,211266,3305
70,ラトビア,10231,121
71,セネガル,15779,327
72,サウジアラビア,352950,5641
73,ヨルダン,141305,1704
74,アルゼンチン,1304846,35307
75,チリ,529676,14777
76,ウクライナ,540593,9806
77,モロッコ,288211,4697
78,チュニジア,79339,2279
79,ハンガリー,136723,2990
80,リヒテンシュタイン,970,5
81,ポーランド,691118,10045
82,スロベニア,54122,765
83,パレスチナ,62167,558
84,ボスニア・ヘルツェゴビナ,70900,1857
85,南アフリカ,749182,20206
86,ブータン,375,0
87,カメルーン,22692,433
88,トーゴ,2651,61
89,セルビア,81086,989
90,スロバキア,85567,510
91,バチカン,27,0
92,コロンビア,1191634,33829
93,ペルー,932650,35106
94,コスタリカ,123223,1546
95,マルタ,7917,95
96,パラグアイ,71065,1569
97,バングラデシュ,430496,6173
98,モルドバ,88772,2006
99,ブルガリア,97435,2091
100,モルディブ,12154,42
101,ブルネイ,148,3
102,キプロス,7051,39
103,アルバニア,27233,612
104,ブルキナファソ,2635,68
105,モンゴル,428,0
106,パナマ,145309,2867
107,ボリビア,143181,8841
108,ホンジュラス,102555,2822
109,コンゴ民主共和国,11760,319
110,ジャマイカ,9780,229
111,トルコ,411055,11418
112,コートジボワール,20945,127
113,ガイアナ,4794,138
114,キューバ,7568,131
115,トリニダード・トバゴ,6077,112
116,スーダン,14401,1116
117,ギニア,12585,74
118,エチオピア,102321,1565
119,ケニア,69273,1228
120,グアテマラ,114719,3920
121,ベネズエラ,96933,848
122,ガボン,9062,58
123,ガーナ,50018,320
124,アンティグア・バーブーダ,134,4
125,カザフスタン,120463,1899
126,ウルグアイ,3957,64
127,ナミビア,13449,138
128,セーシェル,160,0
129,セントルシア,160,2
130,ルワンダ,5394,42
131,エスワティニ,6093,119
132,スリナム,5274,114
133,モーリタニア,7948,165
134,コソボ,27851,798
135,コンゴ共和国,5515,92
136,セントビンセント及びクレナディーン諸島,78,0
137,中央アフリカ,4896,63
138,ウズベキスタン,69987,594
139,赤道ギニア,5104,85
140,リベリア,1498,82
141,タンザニア,509,21
142,ソマリア,4301,107
143,ベナン,2844,43
144,バハマ,7163,155
145,モンテネグロ,26686,385
146,バルバドス,249,7
147,キルギス,65953,1196
148,ザンビア,17097,350
149,ジブチ,5645,61
150,ガンビア,3702,122
151,モーリシャス,470,10
152,フィジー,35,2
153,エルサルバドル,36358,1039
154,チャド,1591,100
155,ニカラグア,5661,158
156,マダガスカル,17223,249
157,ハイチ,9168,232
158,アンゴラ,13374,322
159,ニジェール,1301,70
160,パプアニューギニア,600,7
161,ジンバブエ,17482,512
162,カーボベルデ,9780,102
163,エリトリア,493,0
164,東ティモール,30,0
165,ウガンダ,15789,144
166,シリア,6613,341
167,モザンビーク,14340,110
168,グレナダ,32,0
169,ベリーズ,4783,88
170,ミャンマー,68011,1552
171,ドミニカ国,68,0
172,ラオス,24,0
173,ギニアビサウ,2419,43
174,マリ,3868,139
175,セントクリストファー・ネービス,19,0
176,リビア,72628,995
177,シエラレオネ,2391,74
178,ブルンジ,627,1
179,ボツワナ,8225,27
180,マラウイ,5964,185
181,西サハラ,10,1
182,南スーダン共和国,3003,59
183,サントメ・プリンシペ,964,16
184,イエメン共和国,2072,605
185,タジキスタン共和国,11573,85
186,コモロ連合,579,7
187,レソト王国,2041,44
188,ソロモン諸島,16,0
189,マーシャル諸島共和国,1,0
190,バヌアツ共和国,1,0
191,ダイヤモンド・プリンセス,712,13
192,その他,9,2
193,計,53952776,1312414
