,Country,Infected,Deaths
0,中国,85521,4634
1,香港,5162,105
2,マカオ,46,0
3,日本,87639,1616
4,韓国,24476,428
5,台湾,524,7
6,シンガポール,57849,27
7,ネパール,98617,590
8,タイ,3628,59
9,ベトナム,1100,35
10,マレーシア,14368,146
11,豪州,27226,897
12,米国,7605873,212762
13,カナダ,177730,9609
14,フランス,655826,32454
15,ドイツ,315941,9545
16,カンボジア,281,0
17,スリランカ,4488,13
18,アラブ首長国連邦,102929,438
19,フィンランド,11345,346
20,フィリピン,331869,6069
21,インド,6835655,105526
22,イタリア,338398,36083
23,英国,564502,42682
24,ロシア,1253603,21939
25,スウェーデン,97532,5892
26,スペイン,848324,32688
27,ベルギー,143596,10126
28,エジプト,104156,6017
29,イラン,488236,27888
30,イスラエル,285336,1864
31,レバノン,49744,439
32,クウェート,109441,642
33,バーレーン,74422,264
34,オマーン,104129,1009
35,アフガニスタン,39616,1470
36,イラク,394566,9683
37,アルジェリア,52658,1783
38,オーストリア,52057,838
39,スイス,56502,1786
40,クロアチア,18989,310
41,ブラジル,5028444,148957
42,ジョージア,10225,66
43,パキスタン,317595,6552
44,北マケドニア,19777,775
45,ギリシア,21381,430
46,ノルウェー,15221,275
47,ルーマニア,145700,5247
48,デンマーク,31648,665
49,エストニア,3760,67
50,オランダ,161332,6587
51,サンマリノ,741,42
52,リトアニア,5625,102
53,ナイジェリア,59841,1113
54,アイスランド,3267,10
55,アゼルバイジャン,41304,603
56,ベラルーシ,81982,880
57,ニュージーランド,1866,25
58,メキシコ,804488,83096
59,カタール,127394,218
60,ルクセンブルク,9119,128
61,モナコ,229,2
62,エクアドル,145045,12141
63,アイルランド,40086,1817
64,チェコ,100757,869
65,アルメニア,54473,1004
66,ドミニカ共和国,116872,2163
67,インドネシア,320564,11580
68,アンドラ,2568,54
69,ポルトガル,82534,2050
70,ラトビア,2370,40
71,セネガル,15190,313
72,サウジアラビア,338132,4972
73,ヨルダン,21517,144
74,アルゼンチン,856369,22710
75,チリ,476016,13167
76,ウクライナ,251243,4807
77,モロッコ,142953,2486
78,チュニジア,26899,409
79,ハンガリー,34046,898
80,リヒテンシュタイン,135,1
81,ポーランド,111599,2867
82,スロベニア,7507,160
83,パレスチナ,43256,359
84,ボスニア・ヘルツェゴビナ,29528,913
85,南アフリカ,686891,17408
86,ブータン,304,0
87,カメルーン,21203,423
88,トーゴ,1907,49
89,セルビア,34344,760
90,スロバキア,15726,57
91,バチカン,12,0
92,コロンビア,886179,27180
93,ペルー,835662,33009
94,コスタリカ,84828,1040
95,マルタ,3506,41
96,パラグアイ,47316,1012
97,バングラデシュ,374592,5460
98,モルドバ,59915,1424
99,ブルガリア,23259,880
100,モルディブ,10742,34
101,ブルネイ,146,3
102,キプロス,1918,24
103,アルバニア,14899,411
104,ブルキナファソ,2241,60
105,モンゴル,315,0
106,パナマ,118054,2463
107,ボリビア,137969,8228
108,ホンジュラス,81672,2477
109,コンゴ民主共和国,10822,276
110,ジャマイカ,7273,128
111,トルコ,330753,8667
112,コートジボワール,19982,120
113,ガイアナ,3329,98
114,キューバ,5917,123
115,トリニダード・トバゴ,4963,86
116,スーダン,13670,836
117,ギニア,10901,68
118,エチオピア,81797,1262
119,ケニア,40178,751
120,グアテマラ,96480,3347
121,ベネズエラ,81019,678
122,ガボン,8815,54
123,ガーナ,46947,306
124,アンティグア・バーブーダ,111,3
125,カザフスタン,108561,1746
126,ウルグアイ,2226,49
127,ナミビア,11781,127
128,セーシェル,148,0
129,セントルシア,28,0
130,ルワンダ,4885,29
131,エスワティニ,5632,113
132,スリナム,5004,106
133,モーリタニア,7540,162
134,コソボ,15938,638
135,コンゴ共和国,5089,89
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4853,62
138,ウズベキスタン,60026,496
139,赤道ギニア,5062,83
140,リベリア,1360,82
141,タンザニア,509,21
142,ソマリア,3745,99
143,ベナン,2411,41
144,バハマ,4713,102
145,モンテネグロ,13004,191
146,バルバドス,203,7
147,キルギス,48342,1073
148,ザンビア,15301,335
149,ジブチ,5423,61
150,ガンビア,3617,117
151,モーリシャス,395,10
152,フィジー,32,2
153,エルサルバドル,29842,877
154,チャド,1262,89
155,ニカラグア,5264,153
156,マダガスカル,16654,235
157,ハイチ,8854,230
158,アンゴラ,5958,208
159,ニジェール,1201,69
160,パプアニューギニア,549,7
161,ジンバブエ,7951,229
162,カーボベルデ,6717,71
163,エリトリア,405,0
164,東ティモール,28,0
165,ウガンダ,9442,85
166,シリア,4566,215
167,モザンビーク,9639,68
168,グレナダ,24,0
169,ベリーズ,2373,34
170,ミャンマー,22445,535
171,ドミニカ国,31,0
172,ラオス,23,0
173,ギニアビサウ,2385,40
174,マリ,3235,131
175,セントクリストファー・ネービス,19,0
176,リビア,40292,616
177,シエラレオネ,2293,72
178,ブルンジ,515,1
179,ボツワナ,3219,18
180,マラウイ,5809,180
181,西サハラ,10,1
182,南スーダン共和国,2749,53
183,サントメ・プリンシペ,921,15
184,イエメン共和国,2050,593
185,タジキスタン共和国,10097,78
186,コモロ連合,495,7
187,レソト王国,1786,41
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,36386771,1060526
