,Country,Infected,Deaths
0,中国,82295,3342
1,香港,1013,4
2,マカオ,45,0
3,日本,8100,119
4,韓国,10591,225
5,台湾,393,6
6,シンガポール,3252,9
7,ネパール,16,0
8,タイ,2613,41
9,ベトナム,266,0
10,マレーシア,4987,77
11,豪州,6415,61
12,米国,602989,25575
13,カナダ,27046,903
14,フランス,103573,15729
15,ドイツ,131359,3294
16,カンボジア,122,0
17,スリランカ,233,7
18,アラブ首長国連邦,4933,25
19,フィンランド,3161,59
20,フィリピン,5223,335
21,インド,10815,353
22,イタリア,162488,21067
23,英国,93873,12107
24,ロシア,21063,170
25,スウェーデン,11445,1033
26,スペイン,172541,18056
27,ベルギー,31119,4157
28,エジプト,2350,164
29,イラン,74877,4683
30,イスラエル,12046,110
31,レバノン,641,20
32,クウェート,1355,2
33,バーレーン,1528,7
34,オマーン,813,4
35,アフガニスタン,714,22
36,イラク,1400,78
37,アルジェリア,2070,313
38,オーストリア,14159,384
39,スイス,25755,899
40,クロアチア,1704,25
41,ブラジル,25262,1532
42,ジョージア,300,3
43,パキスタン,5837,96
44,北マケドニア,908,38
45,ギリシア,2170,99
46,ノルウェー,6623,114
47,ルーマニア,6879,318
48,デンマーク,6706,285
49,エストニア,1373,28
50,オランダ,27419,2945
51,サンマリノ,371,36
52,リトアニア,1070,24
53,ナイジェリア,362,10
54,アイスランド,1720,8
55,アゼルバイジャン,1197,12
56,ベラルーシ,3281,29
57,ニュージーランド,1366,9
58,メキシコ,5014,296
59,カタール,3428,7
60,ルクセンブルク,3307,69
61,モナコ,93,0
62,エクアドル,7603,355
63,アイルランド,11497,416
64,チェコ,6111,143
65,アルメニア,1067,14
66,ドミニカ共和国,3286,177
67,インドネシア,4839,399
68,アンドラ,659,29
69,ポルトガル,17448,567
70,ラトビア,657,5
71,セネガル,299,2
72,サウジアラビア,5369,65
73,ヨルダン,397,7
74,アルゼンチン,2277,95
75,チリ,7917,82
76,ウクライナ,3372,98
77,モロッコ,1888,126
78,チュニジア,747,34
79,ハンガリー,1512,122
80,リヒテンシュタイン,79,1
81,ポーランド,7202,245
82,スロベニア,1220,55
83,パレスチナ,308,2
84,ボスニア・ヘルツェゴビナ,1083,38
85,南アフリカ,2415,27
86,ジブラルタル（英領）,129,0
87,ブータン,5,0
88,カメルーン,848,10
89,トーゴ,77,3
90,セルビア,4465,85
91,スロバキア,835,2
92,バチカン,8,0
93,コロンビア,2979,109
94,ペルー,10303,230
95,コスタリカ,618,3
96,マルタ,393,3
97,パラグアイ,159,6
98,バングラデシュ,1012,39
99,モルドバ,1934,36
100,ブルガリア,713,32
101,ブルネイ,136,1
102,キプロス,695,17
103,アルバニア,475,23
104,ブルキナファソ,515,27
105,チャンネル諸島（英王室属領）,1,0
106,モンゴル,30,0
107,パナマ,3472,87
108,ボリビア,354,27
109,ホンジュラス,407,25
110,コンゴ民主共和国,241,20
111,ジャマイカ,73,4
112,トルコ,65111,1403
113,コートジボワール,638,6
114,ガイアナ,47,6
115,ガーンジー（英領）,218,6
116,ジャージー（英領）,213,4
117,ケイマン諸島（英領）,53,1
118,キューバ,766,21
119,トリニダード・トバゴ,113,8
120,スーダン,32,4
121,ギニア,363,0
122,エチオピア,82,3
123,ケニア,216,9
124,グアテマラ,167,5
125,ベネズエラ,189,9
126,ガボン,57,1
127,ガーナ,636,8
128,アンティグア・バーブーダ,23,2
129,カザフスタン,1232,12
130,ウルグアイ,512,7
131,アルバ,92,0
132,ナミビア,16,0
133,セーシェル,11,0
134,セントルシア,15,0
135,ルワンダ,134,0
136,エスワティニ,15,0
137,キュラソー,14,1
138,スリナム,10,1
139,モーリタニア,7,1
140,コソボ,283,8
141,コンゴ共和国,60,5
142,セントビンセント及びクレナディーン諸島,12,0
143,中央アフリカ,11,0
144,ウズベキスタン,1165,4
145,赤道ギニア,41,0
146,リベリア,59,6
147,タンザニア,53,3
148,ソマリア,60,2
149,ベナン,35,1
150,バハマ,49,8
151,モンテネグロ,283,4
152,バルバドス,72,4
153,キルギス,430,5
154,ザンビア,45,2
155,ジブチ,363,2
156,ガンビア,9,1
157,モーリシャス,324,9
158,フィジー,16,0
159,エルサルバドル,149,6
160,チャド,23,0
161,ニカラグア,9,1
162,モントセラト（英領）,11,0
163,マダガスカル,108,0
164,ハイチ,40,3
165,アンゴラ,19,2
166,ニジェール,548,13
167,パプアニューギニア,2,0
168,ジンバブエ,17,3
169,カーボベルデ,11,1
170,エリトリア,34,0
171,東ティモール,6,0
172,マン島（英王室属領）,228,2
173,ウガンダ,55,0
174,ニューカレドニア,18,0
175,シリア,29,2
176,モザンビーク,28,0
177,グレナダ,14,0
178,ベリーズ,18,2
179,バミューダ（英領）,57,4
180,ミャンマー,63,4
181,ドミニカ国,16,0
182,ラオス,19,0
183,タークス・カイコス諸島（英領）,9,1
184,ギニアビサウ,38,0
185,マリ,144,9
186,セントクリストファー・ネービス,12,0
187,リビア,35,1
188,アンギラ（英領）,3,0
189,バージン諸島（英領）,3,0
190,シエラレオネ,11,0
191,ブルンジ,5,0
192,ボツワナ,13,1
193,マラウイ,16,2
194,ボネール、シント・ユースタティウス及びサバ,3,0
195,フォークランド諸島（英領）,5,0
196,西サハラ,6,0
197,南スーダン共和国,4,0
198,サントメ・プリンシペ,4,0
199,イエメン共和国,1,0
200,その他,712,12
201,計,1943114,124967
