,Country,Infected,Deaths
0,中国,85450,4634
1,香港,5109,105
2,マカオ,46,0
3,日本,85339,1597
4,韓国,24091,421
5,台湾,517,7
6,シンガポール,57800,27
7,ネパール,84570,528
8,タイ,3585,59
9,ベトナム,1096,35
10,マレーシア,12088,137
11,豪州,27135,894
12,米国,7382194,209382
13,カナダ,166360,9488
14,フランス,591644,32163
15,ドイツ,300027,9531
16,カンボジア,278,0
17,スリランカ,3395,13
18,アラブ首長国連邦,97760,426
19,フィンランド,10391,345
20,フィリピン,319330,5678
21,インド,6473544,100842
22,イタリア,322751,35968
23,英国,482654,42407
24,ロシア,1198663,21153
25,スウェーデン,94283,5895
26,スペイン,789932,32086
27,ベルギー,127623,10044
28,エジプト,103575,5970
29,イラン,468119,26746
30,イスラエル,264443,1682
31,レバノン,43494,398
32,クウェート,106458,620
33,バーレーン,72310,258
34,オマーン,98585,935
35,アフガニスタン,39297,1462
36,イラク,375931,9347
37,アルジェリア,51995,1756
38,オーストリア,47432,809
39,スイス,54263,1783
40,クロアチア,17401,293
41,ブラジル,4906833,145987
42,ジョージア,7564,48
43,パキスタン,314616,6513
44,北マケドニア,18602,753
45,ギリシア,19613,405
46,ノルウェー,14362,275
47,ルーマニア,134065,4947
48,デンマーク,29789,654
49,エストニア,3577,67
50,オランダ,137194,6503
51,サンマリノ,732,42
52,リトアニア,5081,94
53,ナイジェリア,59287,1113
54,アイスランド,2872,10
55,アゼルバイジャン,40561,595
56,ベラルーシ,79852,851
57,ニュージーランド,1854,25
58,メキシコ,757953,78880
59,カタール,126339,216
60,ルクセンブルク,8709,125
61,モナコ,222,2
62,エクアドル,140351,11597
63,アイルランド,37668,1810
64,チェコ,80605,711
65,アルメニア,51925,972
66,ドミニカ共和国,113926,2128
67,インドネシア,299506,11055
68,アンドラ,2110,53
69,ポルトガル,78247,1995
70,ラトビア,2019,38
71,セネガル,15068,312
72,サウジアラビア,335997,4850
73,ヨルダン,14749,88
74,アルゼンチン,790818,20795
75,チリ,468471,12919
76,ウクライナ,228161,4451
77,モロッコ,131228,2293
78,チュニジア,20944,276
79,ハンガリー,29717,812
80,リヒテンシュタイン,123,1
81,ポーランド,98140,2604
82,スロベニア,6330,155
83,パレスチナ,41078,329
84,ボスニア・ヘルツェゴビナ,27975,871
85,南アフリカ,679716,16938
86,ブータン,283,0
87,カメルーン,20924,420
88,トーゴ,1840,48
89,セルビア,33842,753
90,スロバキア,12321,54
91,バチカン,12,0
92,コロンビア,848147,26556
93,ペルー,821564,32609
94,コスタリカ,79182,950
95,マルタ,3204,38
96,パラグアイ,43452,913
97,バングラデシュ,367565,5325
98,モルドバ,55888,1353
99,ブルガリア,21518,841
100,モルディブ,10465,34
101,ブルネイ,146,3
102,キプロス,1811,22
103,アルバニア,14117,392
104,ブルキナファソ,2154,59
105,モンゴル,313,0
106,パナマ,114653,2414
107,ボリビア,136569,8073
108,ホンジュラス,78788,2399
109,コンゴ民主共和国,10752,274
110,ジャマイカ,6795,119
111,トルコ,323014,8384
112,コートジボワール,19849,120
113,ガイアナ,2968,85
114,キューバ,5780,122
115,トリニダード・トバゴ,4715,79
116,スーダン,13653,836
117,ギニア,10735,66
118,エチオピア,77860,1214
119,ケニア,39184,728
120,グアテマラ,93748,3285
121,ベネズエラ,77646,649
122,ガボン,8797,54
123,ガーナ,46803,303
124,アンティグア・バーブーダ,107,3
125,カザフスタン,108177,1725
126,ウルグアイ,2122,48
127,ナミビア,11572,123
128,セーシェル,146,0
129,セントルシア,27,0
130,ルワンダ,4852,29
131,エスワティニ,5530,111
132,スリナム,4924,106
133,モーリタニア,7517,162
134,コソボ,12683,488
135,コンゴ共和国,5089,89
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4845,62
138,ウズベキスタン,58238,477
139,赤道ギニア,5045,83
140,リベリア,1347,82
141,タンザニア,509,21
142,ソマリア,3593,99
143,ベナン,2357,41
144,バハマ,4332,96
145,モンテネグロ,11934,174
146,バルバドス,196,7
147,キルギス,47184,1066
148,ザンビア,14974,333
149,ジブチ,5418,61
150,ガンビア,3590,115
151,モーリシャス,385,10
152,フィジー,32,2
153,エルサルバドル,29358,857
154,チャド,1214,85
155,ニカラグア,5170,151
156,マダガスカル,16529,232
157,ハイチ,8811,229
158,アンゴラ,5370,193
159,ニジェール,1200,69
160,パプアニューギニア,540,7
161,ジンバブエ,7885,228
162,カーボベルデ,6296,62
163,エリトリア,398,0
164,東ティモール,28,0
165,ウガンダ,8662,79
166,シリア,4329,204
167,モザンビーク,9049,64
168,グレナダ,24,0
169,ベリーズ,2080,28
170,ミャンマー,16503,371
171,ドミニカ国,31,0
172,ラオス,23,0
173,ギニアビサウ,2362,39
174,マリ,3170,131
175,セントクリストファー・ネービス,19,0
176,リビア,36087,578
177,シエラレオネ,2259,72
178,ブルンジ,513,1
179,ボツワナ,3172,16
180,マラウイ,5783,179
181,西サハラ,10,1
182,南スーダン共和国,2715,50
183,サントメ・プリンシペ,913,15
184,イエメン共和国,2041,589
185,タジキスタン共和国,9895,77
186,コモロ連合,487,7
187,レソト王国,1680,39
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,34788680,1031937
