,Country,Infected,Deaths
0,中国,85470,4634
1,香港,5114,105
2,マカオ,46,0
3,日本,85739,1599
4,韓国,24164,422
5,台湾,517,7
6,シンガポール,57812,27
7,ネパール,86823,535
8,タイ,3590,59
9,ベトナム,1096,35
10,マレーシア,12381,137
11,豪州,27148,894
12,米国,7420971,209794
13,カナダ,168501,9533
14,フランス,608616,32206
15,ドイツ,301573,9533
16,カンボジア,278,0
17,スリランカ,3402,13
18,アラブ首長国連邦,98801,426
19,フィンランド,10538,345
20,フィリピン,322497,5776
21,インド,6549373,101782
22,イタリア,325329,35986
23,英国,505619,42440
24,ロシア,1209039,21260
25,スウェーデン,94283,5895
26,スペイン,789932,32086
27,ベルギー,130235,10064
28,エジプト,103683,5981
29,イラン,471772,26957
30,イスラエル,266775,1719
31,レバノン,44482,406
32,クウェート,107025,624
33,バーレーン,72662,260
34,オマーン,101270,977
35,アフガニスタン,39341,1462
36,イラク,379141,9399
37,アルジェリア,52136,1760
38,オーストリア,48146,813
39,スイス,54263,1783
40,クロアチア,17659,298
41,ブラジル,4915289,146352
42,ジョージア,8118,50
43,パキスタン,314616,6513
44,北マケドニア,18790,756
45,ギリシア,19842,409
46,ノルウェー,14457,275
47,ルーマニア,135900,5003
48,デンマーク,30168,658
49,エストニア,3607,67
50,オランダ,141226,6508
51,サンマリノ,732,42
52,リトアニア,5185,94
53,ナイジェリア,59345,1113
54,アイスランド,2921,10
55,アゼルバイジャン,40691,596
56,ベラルーシ,79852,851
57,ニュージーランド,1855,25
58,メキシコ,761665,79088
59,カタール,126498,216
60,ルクセンブルク,8709,125
61,モナコ,222,2
62,エクアドル,141034,11647
63,アイルランド,38032,1810
64,チェコ,82446,727
65,アルメニア,52496,977
66,ドミニカ共和国,114480,2134
67,インドネシア,303498,11151
68,アンドラ,2110,53
69,ポルトガル,79151,2005
70,ラトビア,2086,38
71,セネガル,15094,312
72,サウジアラビア,336387,4875
73,ヨルダン,15640,101
74,アルゼンチン,798486,21018
75,チリ,470179,12979
76,ウクライナ,232424,4495
77,モロッコ,133272,2330
78,チュニジア,22230,321
79,ハンガリー,30575,822
80,リヒテンシュタイン,126,1
81,ポーランド,100074,2630
82,スロベニア,6498,155
83,パレスチナ,41498,330
84,ボスニア・ヘルツェゴビナ,28354,879
85,南アフリカ,681289,16976
86,ブータン,298,0
87,カメルーン,20924,420
88,トーゴ,1854,48
89,セルビア,33901,754
90,スロバキア,13139,55
91,バチカン,12,0
92,コロンビア,855052,26712
93,ペルー,821564,32609
94,コスタリカ,79182,950
95,マルタ,3270,39
96,パラグアイ,44182,929
97,バングラデシュ,368690,5348
98,モルドバ,56579,1366
99,ブルガリア,21587,844
100,モルディブ,10530,34
101,ブルネイ,146,3
102,キプロス,1824,22
103,アルバニア,14266,396
104,ブルキナファソ,2167,59
105,モンゴル,314,0
106,パナマ,115286,2423
107,ボリビア,136868,8101
108,ホンジュラス,79629,2422
109,コンゴ民主共和国,10760,274
110,ジャマイカ,6895,120
111,トルコ,324443,8441
112,コートジボワール,19882,120
113,ガイアナ,3093,87
114,キューバ,5809,122
115,トリニダード・トバゴ,4763,81
116,スーダン,13653,836
117,ギニア,10754,66
118,エチオピア,78819,1222
119,ケニア,39427,731
120,グアテマラ,93963,3293
121,ベネズエラ,78434,653
122,ガボン,8797,54
123,ガーナ,46829,303
124,アンティグア・バーブーダ,107,3
125,カザフスタン,108236,1725
126,ウルグアイ,2145,48
127,ナミビア,11626,123
128,セーシェル,146,0
129,セントルシア,27,0
130,ルワンダ,4866,29
131,エスワティニ,5569,111
132,スリナム,4941,106
133,モーリタニア,7520,162
134,コソボ,12683,488
135,コンゴ共和国,5089,89
136,セントビンセント及びクレナディーン諸島,64,0
137,中央アフリカ,4845,62
138,ウズベキスタン,58612,480
139,赤道ギニア,5045,83
140,リベリア,1348,82
141,タンザニア,509,21
142,ソマリア,3745,99
143,ベナン,2357,41
144,バハマ,4409,96
145,モンテネグロ,12127,179
146,バルバドス,199,7
147,キルギス,47428,1066
148,ザンビア,15052,333
149,ジブチ,5419,61
150,ガンビア,3594,115
151,モーリシャス,385,10
152,フィジー,32,2
153,エルサルバドル,29450,863
154,チャド,1217,86
155,ニカラグア,5170,151
156,マダガスカル,16558,232
157,ハイチ,8819,229
158,アンゴラ,5402,195
159,ニジェール,1200,69
160,パプアニューギニア,540,7
161,ジンバブエ,7888,228
162,カーボベルデ,6360,65
163,エリトリア,398,0
164,東ティモール,28,0
165,ウガンダ,8808,81
166,シリア,4366,205
167,モザンビーク,9196,66
168,グレナダ,24,0
169,ベリーズ,2131,29
170,ミャンマー,17794,412
171,ドミニカ国,31,0
172,ラオス,23,0
173,ギニアビサウ,2362,39
174,マリ,3184,131
175,セントクリストファー・ネービス,19,0
176,リビア,36809,592
177,シエラレオネ,2269,72
178,ブルンジ,513,1
179,ボツワナ,3172,16
180,マラウイ,5786,179
181,西サハラ,10,1
182,南スーダン共和国,2726,50
183,サントメ・プリンシペ,913,15
184,イエメン共和国,2041,591
185,タジキスタン共和国,9935,78
186,コモロ連合,487,7
187,レソト王国,1683,39
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,35058132,1035853
