,Country,Infected,Deaths
0,中国,85004,4634
1,香港,4735,79
2,マカオ,46,0
3,日本,64668,1226
4,韓国,18706,313
5,台湾,487,7
6,シンガポール,56495,27
7,ネパール,34418,175
8,タイ,3404,58
9,ベトナム,1034,30
10,マレーシア,9291,125
11,豪州,25322,572
12,米国,5821819,179708
13,カナダ,128380,9141
14,フランス,248491,30544
15,ドイツ,239010,9285
16,カンボジア,273,0
17,スリランカ,2984,12
18,アラブ首長国連邦,68020,378
19,フィンランド,8002,335
20,フィリピン,202361,3137
21,インド,3310234,60472
22,イタリア,262540,35458
23,英国,330967,41552
24,ロシア,968297,16638
25,スウェーデン,87072,5817
26,スペイン,419849,28971
27,ベルギー,83030,9879
28,エジプト,97825,5317
29,イラン,365606,21020
30,イスラエル,108403,875
31,レバノン,14248,139
32,クウェート,82271,521
33,バーレーン,50393,186
34,オマーン,84818,646
35,アフガニスタン,38113,1401
36,イラク,215784,6668
37,アルジェリア,42619,1465
38,オーストリア,26033,733
39,スイス,40161,1722
40,クロアチア,8888,175
41,ブラジル,3717156,117665
42,ジョージア,1436,19
43,パキスタン,294193,6267
44,北マケドニア,13914,578
45,ギリシア,9280,248
46,ノルウェー,10504,264
47,ルーマニア,81646,3421
48,デンマーク,16962,623
49,エストニア,2311,64
50,オランダ,70382,6241
51,サンマリノ,710,42
52,リトアニア,2726,85
53,ナイジェリア,53021,1010
54,アイスランド,2082,10
55,アゼルバイジャン,35707,522
56,ベラルーシ,70974,657
57,ニュージーランド,1702,22
58,メキシコ,573888,62076
59,カタール,117742,194
60,ルクセンブルク,7928,124
61,モナコ,154,4
62,エクアドル,110549,6410
63,アイルランド,28363,1777
64,チェコ,22951,418
65,アルメニア,43067,861
66,ドミニカ共和国,92557,1613
67,インドネシア,160165,6944
68,アンドラ,1098,53
69,ポルトガル,56274,1807
70,ラトビア,1360,33
71,セネガル,13186,275
72,サウジアラビア,310836,3755
73,ヨルダン,1756,15
74,アルゼンチン,370188,7839
75,チリ,402365,10990
76,ウクライナ,112653,2399
77,モロッコ,55864,984
78,チュニジア,3206,71
79,ハンガリー,5288,614
80,リヒテンシュタイン,102,1
81,ポーランド,63802,1994
82,スロベニア,2722,133
83,パレスチナ,20155,137
84,ボスニア・ヘルツェゴビナ,18609,571
85,南アフリカ,615701,13502
86,ブータン,173,0
87,カメルーン,18973,410
88,トーゴ,1326,27
89,セルビア,30974,707
90,スロバキア,3536,33
91,バチカン,12,0
92,コロンビア,572243,18184
93,ペルー,607382,28001
94,コスタリカ,36307,386
95,マルタ,1751,10
96,パラグアイ,14872,247
97,バングラデシュ,302147,4082
98,モルドバ,34982,967
99,ブルガリア,15751,586
100,モルディブ,7225,28
101,ブルネイ,144,3
102,キプロス,1484,20
103,アルバニア,8927,263
104,ブルキナファソ,1352,55
105,モンゴル,301,0
106,パナマ,89082,1932
107,ボリビア,112094,4726
108,ホンジュラス,56649,1747
109,コンゴ民主共和国,9912,254
110,ジャマイカ,1804,19
111,トルコ,262507,6183
112,コートジボワール,17603,114
113,ガイアナ,1093,31
114,キューバ,3759,92
115,トリニダード・トバゴ,1411,15
116,スーダン,12974,819
117,ギニア,9167,57
118,エチオピア,45221,725
119,ケニア,33016,564
120,グアテマラ,70714,2662
121,ベネズエラ,41965,351
122,ガボン,8468,53
123,ガーナ,43769,270
124,アンティグア・バーブーダ,94,3
125,カザフスタン,105243,1523
126,ウルグアイ,1543,43
127,ナミビア,6431,59
128,セーシェル,136,0
129,セントルシア,26,0
130,ルワンダ,3625,15
131,エスワティニ,4387,88
132,スリナム,3724,62
133,モーリタニア,6977,158
134,コソボ,12683,488
135,コンゴ共和国,3979,78
136,セントビンセント及びクレナディーン諸島,58,0
137,中央アフリカ,4698,61
138,ウズベキスタン,39964,291
139,赤道ギニア,4928,83
140,リベリア,1298,82
141,タンザニア,509,21
142,ソマリア,3275,95
143,ベナン,2145,40
144,バハマ,1765,29
145,モンテネグロ,4499,88
146,バルバドス,165,7
147,キルギス,43358,1057
148,ザンビア,11376,282
149,ジブチ,5383,60
150,ガンビア,2708,93
151,モーリシャス,348,10
152,フィジー,28,1
153,エルサルバドル,25140,687
154,チャド,998,77
155,ニカラグア,4494,137
156,マダガスカル,14554,181
157,ハイチ,8122,197
158,アンゴラ,2332,103
159,ニジェール,1173,69
160,パプアニューギニア,419,4
161,ジンバブエ,6251,179
162,カーボベルデ,3630,38
163,エリトリア,315,0
164,東ティモール,26,0
165,ウガンダ,2524,26
166,シリア,2440,98
167,モザンビーク,3590,21
168,グレナダ,24,0
169,ベリーズ,760,11
170,ミャンマー,580,6
171,ドミニカ国,20,0
172,ラオス,22,0
173,ギニアビサウ,2205,34
174,マリ,2717,126
175,セントクリストファー・ネービス,17,0
176,リビア,11834,210
177,シエラレオネ,2003,69
178,ブルンジ,430,1
179,ボツワナ,1562,3
180,マラウイ,5474,173
181,西サハラ,10,1
182,南スーダン共和国,2510,47
183,サントメ・プリンシペ,892,15
184,イエメン共和国,1930,560
185,タジキスタン共和国,8413,67
186,コモロ連合,417,7
187,レソト王国,1051,31
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,24133359,825406
