,Country,Infected,Deaths
0,中国,82985,4634
1,香港,1066,4
2,マカオ,45,0
3,日本,16581,830
4,韓国,11206,267
5,台湾,441,7
6,シンガポール,31616,23
7,ネパール,603,3
8,タイ,3040,56
9,ベトナム,325,0
10,マレーシア,7245,115
11,豪州,7106,102
12,米国,1642021,97698
13,カナダ,84688,6424
14,フランス,144921,28367
15,ドイツ,180328,8283
16,カンボジア,124,0
17,スリランカ,1141,9
18,アラブ首長国連邦,29485,244
19,フィンランド,6579,306
20,フィリピン,14035,868
21,インド,131868,3867
22,イタリア,229858,32785
23,英国,259559,36793
24,ロシア,344000,3536
25,スウェーデン,33459,3998
26,スペイン,235772,28752
27,ベルギー,57092,9280
28,エジプト,17265,735
29,イラン,135701,7417
30,イスラエル,16717,279
31,レバノン,1114,26
32,クウェート,21302,148
33,バーレーン,9138,13
34,オマーン,7770,36
35,アフガニスタン,10582,218
36,イラク,4469,152
37,アルジェリア,8306,592
38,オーストリア,16503,639
39,スイス,30654,1640
40,クロアチア,2244,99
41,ブラジル,363211,22666
42,ジョージア,730,12
43,パキスタン,54601,1133
44,北マケドニア,1978,113
45,ギリシア,2878,171
46,ノルウェー,8352,235
47,ルーマニア,18070,1170
48,デンマーク,11559,561
49,エストニア,1823,64
50,オランダ,45236,5822
51,サンマリノ,665,42
52,リトアニア,1623,63
53,ナイジェリア,7839,221
54,アイスランド,1804,10
55,アゼルバイジャン,4122,49
56,ベラルーシ,36198,194
57,ニュージーランド,1504,21
58,メキシコ,65856,7179
59,カタール,43714,23
60,ルクセンブルク,3992,109
61,モナコ,98,1
62,エクアドル,36756,3108
63,アイルランド,24639,1604
64,チェコ,8955,314
65,アルメニア,6661,81
66,ドミニカ共和国,14801,458
67,インドネシア,22271,1351
68,アンドラ,762,51
69,ポルトガル,30623,1302
70,ラトビア,1047,22
71,セネガル,3047,34
72,サウジアラビア,72560,390
73,ヨルダン,708,9
74,アルゼンチン,12076,439
75,チリ,69102,718
76,ウクライナ,20986,617
77,モロッコ,7433,198
78,チュニジア,1048,48
79,ハンガリー,3741,486
80,リヒテンシュタイン,82,1
81,ポーランド,21326,993
82,スロベニア,1468,106
83,パレスチナ,423,5
84,ボスニア・ヘルツェゴビナ,2401,140
85,南アフリカ,22583,407
86,ジブラルタル（英領）,151,0
87,ブータン,24,0
88,カメルーン,4890,159
89,トーゴ,381,12
90,セルビア,11159,238
91,スロバキア,1509,28
92,バチカン,12,0
93,コロンビア,21175,682
94,ペルー,119959,3456
95,コスタリカ,930,10
96,マルタ,610,6
97,パラグアイ,862,11
98,バングラデシュ,33610,452
99,モルドバ,7093,250
100,ブルガリア,2427,126
101,モルディブ,1371,4
102,ブルネイ,141,1
103,キプロス,935,17
104,アルバニア,998,32
105,ブルキナファソ,814,52
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,141,0
108,パナマ,10926,295
109,ボリビア,5915,230
110,ホンジュラス,3743,167
111,コンゴ民主共和国,2141,62
112,ジャマイカ,550,9
113,トルコ,156827,4340
114,コートジボワール,2376,30
115,ガイアナ,135,10
116,ガーンジー（英領）,252,13
117,ジャージー（英領）,306,29
118,ケイマン諸島（英領）,129,1
119,キューバ,1941,81
120,トリニダード・トバゴ,116,8
121,スーダン,3628,146
122,ギニア,3275,20
123,エチオピア,582,5
124,ケニア,1214,50
125,グアテマラ,3054,53
126,ベネズエラ,1121,10
127,ガボン,1934,12
128,ガーナ,6683,31
129,アンティグア・バーブーダ,25,3
130,カザフスタン,8322,35
131,ウルグアイ,769,20
132,アルバ,101,3
133,ナミビア,21,0
134,セーシェル,11,0
135,セントルシア,18,0
136,ルワンダ,327,0
137,エスワティニ,250,2
138,キュラソー,16,1
139,スリナム,11,1
140,モーリタニア,237,6
141,コソボ,1032,29
142,コンゴ共和国,487,16
143,セントビンセント及びクレナディーン諸島,18,0
144,中央アフリカ,604,1
145,ウズベキスタン,3164,13
146,赤道ギニア,960,12
147,リベリア,265,26
148,タンザニア,509,21
149,ソマリア,1594,61
150,ベナン,191,3
151,バハマ,100,11
152,モンテネグロ,324,9
153,バルバドス,92,7
154,キルギス,1403,14
155,ザンビア,920,7
156,ジブチ,2270,10
157,ガンビア,25,1
158,モーリシャス,334,10
159,フィジー,18,0
160,エルサルバドル,1915,33
161,チャド,675,60
162,ニカラグア,279,17
163,モントセラト（英領）,11,1
164,マダガスカル,527,2
165,ハイチ,865,25
166,アンゴラ,69,3
167,ニジェール,945,61
168,パプアニューギニア,8,0
169,ジンバブエ,56,4
170,カーボベルデ,380,3
171,エリトリア,39,0
172,東ティモール,24,0
173,マン島（英王室属領）,336,24
174,ウガンダ,198,0
175,ニューカレドニア,18,0
176,シリア,86,4
177,モザンビーク,194,0
178,グレナダ,22,0
179,ベリーズ,18,2
180,バミューダ（英領）,128,9
181,ミャンマー,201,6
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,12,1
185,ギニアビサウ,1114,6
186,マリ,1030,62
187,セントクリストファー・ネービス,15,0
188,リビア,75,3
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,8,1
191,シエラレオネ,707,39
192,ブルンジ,42,1
193,ボツワナ,29,1
194,マラウイ,83,4
195,ボネール、シント・ユースタティウス及びサバ,6,0
196,フォークランド諸島（英領）,13,0
197,西サハラ,9,0
198,南スーダン共和国,655,6
199,サントメ・プリンシペ,251,8
200,イエメン共和国,222,40
201,タジキスタン共和国,2929,44
202,コモロ連合,87,1
203,レソト王国,2,0
204,その他,712,13
205,計,5355798,343930
