,Country,Infected,Deaths
0,中国,82947,4634
1,香港,1053,4
2,マカオ,45,0
3,日本,16285,744
4,韓国,11050,262
5,台湾,440,7
6,シンガポール,27356,21
7,ネパール,281,0
8,タイ,3025,56
9,ベトナム,318,0
10,マレーシア,6872,112
11,豪州,7019,98
12,米国,1465066,88675
13,カナダ,75853,5679
14,フランス,142291,27625
15,ドイツ,175752,7938
16,カンボジア,122,0
17,スリランカ,957,9
18,アラブ首長国連邦,22627,210
19,フィンランド,6286,293
20,フィリピン,12305,817
21,インド,85940,2752
22,イタリア,224760,31763
23,英国,240161,34466
24,ロシア,271650,2533
25,スウェーデン,29677,3674
26,スペイン,230698,27563
27,ベルギー,54989,9005
28,エジプト,11719,592
29,イラン,118392,6937
30,イスラエル,16608,266
31,レバノン,902,26
32,クウェート,13802,96
33,バーレーン,6747,12
34,オマーン,5029,20
35,アフガニスタン,6402,168
36,イラク,3260,117
37,アルジェリア,6821,536
38,オーストリア,16201,628
39,スイス,30490,1601
40,クロアチア,2224,95
41,ブラジル,233142,15633
42,ジョージア,683,12
43,パキスタン,38799,834
44,北マケドニア,1762,97
45,ギリシア,2819,160
46,ノルウェー,8226,232
47,ルーマニア,16704,1056
48,デンマーク,11056,537
49,エストニア,1770,63
50,オランダ,43870,5670
51,サンマリノ,653,41
52,リトアニア,1534,54
53,ナイジェリア,5450,171
54,アイスランド,1802,10
55,アゼルバイジャン,3138,36
56,ベラルーシ,28681,156
57,ニュージーランド,1498,21
58,メキシコ,45032,4767
59,カタール,30972,14
60,ルクセンブルク,3930,104
61,モナコ,96,1
62,エクアドル,32763,2688
63,アイルランド,24048,1518
64,チェコ,8436,295
65,アルメニア,4283,55
66,ドミニカ共和国,12110,424
67,インドネシア,17025,1076
68,アンドラ,761,49
69,ポルトガル,28810,1190
70,ラトビア,997,19
71,セネガル,2429,23
72,サウジアラビア,52016,302
73,ヨルダン,607,9
74,アルゼンチン,7479,353
75,チリ,41428,421
76,ウクライナ,17858,497
77,モロッコ,6741,190
78,チュニジア,1035,45
79,ハンガリー,3473,448
80,リヒテンシュタイン,82,1
81,ポーランド,18257,907
82,スロベニア,1465,103
83,パレスチナ,376,4
84,ボスニア・ヘルツェゴビナ,2267,127
85,南アフリカ,14355,247
86,ジブラルタル（英領）,147,0
87,ブータン,21,0
88,カメルーン,3105,139
89,トーゴ,298,11
90,セルビア,10496,225
91,スロバキア,1493,27
92,バチカン,12,0
93,コロンビア,14939,525
94,ペルー,88541,2523
95,コスタリカ,853,8
96,マルタ,546,6
97,パラグアイ,778,11
98,バングラデシュ,20995,298
99,モルドバ,5934,204
100,ブルガリア,2175,102
101,モルディブ,1078,4
102,ブルネイ,141,1
103,キプロス,914,17
104,アルバニア,933,31
105,ブルキナファソ,782,51
106,チャンネル諸島（英王室属領）,1,0
107,モンゴル,135,0
108,パナマ,9268,260
109,ボリビア,3577,152
110,ホンジュラス,2460,133
111,コンゴ民主共和国,1370,60
112,ジャマイカ,511,9
113,トルコ,148067,4096
114,コートジボワール,2061,24
115,ガイアナ,116,10
116,ガーンジー（英領）,252,13
117,ジャージー（英領）,297,27
118,ケイマン諸島（英領）,93,1
119,キューバ,1862,79
120,トリニダード・トバゴ,116,8
121,スーダン,2289,91
122,ギニア,2658,15
123,エチオピア,306,5
124,ケニア,830,46
125,グアテマラ,1643,29
126,ベネズエラ,459,10
127,ガボン,1320,10
128,ガーナ,5735,28
129,アンティグア・バーブーダ,25,3
130,カザフスタン,5850,34
131,ウルグアイ,733,19
132,アルバ,101,3
133,ナミビア,16,0
134,セーシェル,11,0
135,セントルシア,18,0
136,ルワンダ,289,0
137,エスワティニ,202,2
138,キュラソー,16,1
139,スリナム,10,1
140,モーリタニア,40,3
141,コソボ,944,29
142,コンゴ共和国,391,15
143,セントビンセント及びクレナディーン諸島,17,0
144,中央アフリカ,301,0
145,ウズベキスタン,2738,11
146,赤道ギニア,594,7
147,リベリア,223,20
148,タンザニア,509,21
149,ソマリア,1357,53
150,ベナン,339,2
151,バハマ,96,11
152,モンテネグロ,324,9
153,バルバドス,86,7
154,キルギス,1117,14
155,ザンビア,679,7
156,ジブチ,1331,4
157,ガンビア,23,1
158,モーリシャス,332,10
159,フィジー,18,0
160,エルサルバドル,1265,23
161,チャド,474,48
162,ニカラグア,25,8
163,モントセラト（英領）,11,1
164,マダガスカル,283,0
165,ハイチ,358,20
166,アンゴラ,48,2
167,ニジェール,889,51
168,パプアニューギニア,8,0
169,ジンバブエ,42,4
170,カーボベルデ,328,2
171,エリトリア,39,0
172,東ティモール,24,0
173,マン島（英王室属領）,333,24
174,ウガンダ,227,0
175,ニューカレドニア,18,0
176,シリア,51,3
177,モザンビーク,129,0
178,グレナダ,22,0
179,ベリーズ,18,2
180,バミューダ（英領）,122,9
181,ミャンマー,182,6
182,ドミニカ国,16,0
183,ラオス,19,0
184,タークス・カイコス諸島（英領）,12,1
185,ギニアビサウ,969,3
186,マリ,835,46
187,セントクリストファー・ネービス,15,0
188,リビア,64,3
189,アンギラ（英領）,3,0
190,バージン諸島（英領）,8,1
191,シエラレオネ,462,27
192,ブルンジ,15,1
193,ボツワナ,24,1
194,マラウイ,65,3
195,ボネール、シント・ユースタティウス及びサバ,6,0
196,フォークランド諸島（英領）,13,0
197,西サハラ,6,0
198,南スーダン共和国,236,1
199,サントメ・プリンシペ,235,7
200,イエメン共和国,122,16
201,タジキスタン共和国,1322,36
202,コモロ連合,11,1
203,レソト王国,1,0
204,その他,712,13
205,計,4583544,310633
