,Country,Infected,Deaths
0,中国,83449,4634
1,香港,1180,6
2,マカオ,45,0
3,日本,18110,968
4,韓国,12563,282
5,台湾,446,7
6,シンガポール,42623,26
7,ネパール,10728,24
8,タイ,3158,58
9,ベトナム,352,0
10,マレーシア,8596,121
11,豪州,7558,104
12,米国,2381361,121979
13,カナダ,104087,8544
14,フランス,161348,29720
15,ドイツ,192871,8928
16,カンボジア,130,0
17,スリランカ,2001,11
18,アラブ首長国連邦,46133,307
19,フィンランド,7167,327
20,フィリピン,32295,1204
21,インド,473105,14894
22,イタリア,239410,34644
23,英国,308337,43165
24,ロシア,606043,8503
25,スウェーデン,62324,5209
26,スペイン,247086,28327
27,ベルギー,60898,9722
28,エジプト,59561,2450
29,イラン,212501,9996
30,イスラエル,22044,308
31,レバノン,1644,33
32,クウェート,41879,337
33,バーレーン,23570,69
34,オマーン,33536,142
35,アフガニスタン,29640,639
36,イラク,36702,1330
37,アルジェリア,12248,869
38,オーストリア,17449,693
39,スイス,31249,1679
40,クロアチア,2388,107
41,ブラジル,1188631,53830
42,ジョージア,914,14
43,パキスタン,192970,3903
44,北マケドニア,5445,259
45,ギリシア,3310,190
46,ノルウェー,8788,249
47,ルーマニア,24826,1555
48,デンマーク,12815,603
49,エストニア,1983,69
50,オランダ,50012,6116
51,サンマリノ,698,42
52,リトアニア,1804,78
53,ナイジェリア,22020,542
54,アイスランド,1824,10
55,アゼルバイジャン,14305,174
56,ベラルーシ,59945,362
57,ニュージーランド,1519,22
58,メキシコ,196847,24324
59,カタール,90778,104
60,ルクセンブルク,4140,110
61,モナコ,102,4
62,エクアドル,51643,4274
63,アイルランド,25396,1726
64,チェコ,10777,343
65,アルメニア,21717,386
66,ドミニカ共和国,28631,691
67,インドネシア,49009,2573
68,アンドラ,855,52
69,ポルトガル,40104,1543
70,ラトビア,1111,30
71,セネガル,6129,93
72,サウジアラビア,167267,1387
73,ヨルダン,1071,9
74,アルゼンチン,49851,1116
75,チリ,254416,4731
76,ウクライナ,39852,1061
77,モロッコ,10907,216
78,チュニジア,1160,50
79,ハンガリー,4114,576
80,リヒテンシュタイン,82,1
81,ポーランド,32821,1396
82,スロベニア,1541,109
83,パレスチナ,1328,3
84,ボスニア・ヘルツェゴビナ,3676,173
85,南アフリカ,111796,2205
86,ブータン,70,0
87,カメルーン,12592,313
88,トーゴ,583,14
89,セルビア,13235,263
90,スロバキア,1607,28
91,バチカン,12,0
92,コロンビア,73760,2524
93,ペルー,264689,8586
94,コスタリカ,2515,12
95,マルタ,665,9
96,パラグアイ,1528,13
97,バングラデシュ,122660,1582
98,モルドバ,15078,495
99,ブルガリア,4242,209
100,モルディブ,2261,8
101,ブルネイ,141,3
102,キプロス,991,19
103,アルバニア,2114,47
104,ブルキナファソ,919,53
105,モンゴル,216,0
106,パナマ,28030,547
107,ボリビア,27487,876
108,ホンジュラス,14571,417
109,コンゴ民主共和国,6213,142
110,ジャマイカ,678,10
111,トルコ,191657,5025
112,コートジボワール,8164,58
113,ガイアナ,209,12
114,キューバ,2319,85
115,トリニダード・トバゴ,123,8
116,スーダン,8889,548
117,ギニア,5174,29
118,エチオピア,5034,78
119,ケニア,5206,130
120,グアテマラ,14819,601
121,ベネズエラ,4366,38
122,ガボン,4956,39
123,ガーナ,15013,95
124,アンティグア・バーブーダ,26,3
125,カザフスタン,19285,136
126,ウルグアイ,902,26
127,ナミビア,76,0
128,セーシェル,11,0
129,セントルシア,19,0
130,ルワンダ,830,2
131,エスワティニ,690,7
132,スリナム,357,10
133,モーリタニア,3519,116
134,コソボ,2169,37
135,コンゴ共和国,1087,37
136,セントビンセント及びクレナディーン諸島,29,0
137,中央アフリカ,3099,38
138,ウズベキスタン,6990,19
139,赤道ギニア,1664,32
140,リベリア,662,34
141,タンザニア,509,21
142,ソマリア,2835,90
143,ベナン,902,13
144,バハマ,104,11
145,モンテネグロ,389,9
146,バルバドス,97,7
147,キルギス,3954,43
148,ザンビア,1489,18
149,ジブチ,4630,52
150,ガンビア,42,2
151,モーリシャス,341,10
152,フィジー,18,0
153,エルサルバドル,5150,119
154,チャド,860,74
155,ニカラグア,2170,74
156,マダガスカル,1787,16
157,ハイチ,5429,92
158,アンゴラ,197,10
159,ニジェール,1051,67
160,パプアニューギニア,10,0
161,ジンバブエ,530,6
162,カーボベルデ,999,8
163,エリトリア,144,0
164,東ティモール,24,0
165,ウガンダ,805,0
166,シリア,231,7
167,モザンビーク,762,5
168,グレナダ,23,0
169,ベリーズ,23,2
170,ミャンマー,293,6
171,ドミニカ国,18,0
172,ラオス,19,0
173,ギニアビサウ,1556,19
174,マリ,2005,112
175,セントクリストファー・ネービス,15,0
176,リビア,670,18
177,シエラレオネ,1354,55
178,ブルンジ,144,1
179,ボツワナ,92,1
180,マラウイ,941,11
181,西サハラ,10,1
182,南スーダン共和国,1942,36
183,サントメ・プリンシペ,710,13
184,イエメン共和国,1015,274
185,タジキスタン共和国,5630,52
186,コモロ連合,265,7
187,レソト王国,17,0
188,ダイヤモンド・プリンセス,712,13
189,その他,9,2
190,計,9393868,482460
