,Country,Infected,Deaths
0,中国,86115,4634
1,香港,5349,106
2,マカオ,46,0
3,日本,103838,1794
4,韓国,27050,475
5,台湾,568,7
6,シンガポール,58036,28
7,ネパール,182923,1034
8,タイ,3810,59
9,ベトナム,1203,35
10,マレーシア,35425,271
11,豪州,27624,907
12,米国,9480242,233663
13,カナダ,250698,10385
14,フランス,1511437,38327
15,ドイツ,608611,10949
16,カンボジア,292,0
17,スリランカ,12187,24
18,アラブ首長国連邦,137310,505
19,フィンランド,16930,361
20,フィリピン,388137,7367
21,インド,8313876,123611
22,イタリア,790377,39764
23,英国,1102305,47832
24,ロシア,1680579,28996
25,スウェーデン,137730,5997
26,スペイン,1284408,38118
27,ベルギー,468213,12331
28,エジプト,108329,6318
29,イラン,646164,36579
30,イスラエル,317332,2597
31,レバノン,87097,676
32,クウェート,128843,794
33,バーレーン,82624,327
34,オマーン,116847,1275
35,アフガニスタン,41814,1548
36,イラク,485870,11128
37,アルジェリア,59527,1999
38,オーストリア,125099,1227
39,スイス,181660,2200
40,クロアチア,56567,654
41,ブラジル,5590025,161106
42,ジョージア,46817,381
43,パキスタン,338875,6893
44,北マケドニア,35097,1071
45,ギリシア,46892,673
46,ノルウェー,22578,282
47,ルーマニア,267088,7419
48,デンマーク,51042,729
49,エストニア,5333,73
50,オランダ,390120,7748
51,サンマリノ,994,42
52,リトアニア,18092,182
53,ナイジェリア,63328,1155
54,アイスランド,4989,17
55,アゼルバイジャン,59509,780
56,ベラルーシ,102313,995
57,ニュージーランド,1973,25
58,メキシコ,943630,93228
59,カタール,133370,232
60,ルクセンブルク,20344,171
61,モナコ,412,2
62,エクアドル,171433,12704
63,アイルランド,63483,1930
64,チェコ,378716,4133
65,アルメニア,97150,1448
66,ドミニカ共和国,128278,2257
67,インドネシア,421731,14259
68,アンドラ,5045,75
69,ポルトガル,156940,2694
70,ラトビア,6752,85
71,セネガル,15650,326
72,サウジアラビア,348936,5471
73,ヨルダン,91234,1029
74,アルゼンチン,1205928,32520
75,チリ,515042,14340
76,ウクライナ,433492,7952
77,モロッコ,235310,3982
78,チュニジア,64363,1512
79,ハンガリー,90988,2063
80,リヒテンシュタイン,659,3
81,ポーランド,439536,6475
82,スロベニア,39408,441
83,パレスチナ,56090,504
84,ボスニア・ヘルツェゴビナ,55598,1358
85,南アフリカ,730548,19585
86,ブータン,358,0
87,カメルーン,22103,429
88,トーゴ,2406,57
89,セルビア,53495,850
90,スロバキア,66772,261
91,バチカン,27,0
92,コロンビア,1108086,32013
93,ペルー,911787,34671
94,コスタリカ,113261,1431
95,マルタ,6590,65
96,パラグアイ,65258,1454
97,バングラデシュ,414164,6004
98,モルドバ,78507,1851
99,ブルガリア,64591,1466
100,モルディブ,11822,38
101,ブルネイ,148,3
102,キプロス,5100,27
103,アルバニア,22300,536
104,ブルキナファソ,2539,67
105,モンゴル,353,0
106,パナマ,136024,2744
107,ボリビア,142062,8758
108,ホンジュラス,98688,2706
109,コンゴ民主共和国,11450,315
110,ジャマイカ,9326,215
111,トルコ,384509,10558
112,コートジボワール,20778,126
113,ガイアナ,4324,130
114,キューバ,7144,129
115,トリニダード・トバゴ,5764,110
116,スーダン,13943,837
117,ギニア,12331,73
118,エチオピア,97881,1503
119,ケニア,58587,1051
120,グアテマラ,109147,3752
121,ベネズエラ,93480,814
122,ガボン,9005,55
123,ガーナ,48643,320
124,アンティグア・バーブーダ,130,3
125,カザフスタン,114235,1857
126,ウルグアイ,3245,61
127,ナミビア,13046,133
128,セーシェル,157,0
129,セントルシア,105,0
130,ルワンダ,5174,35
131,エスワティニ,5955,117
132,スリナム,5220,112
133,モーリタニア,7744,164
134,コソボ,21545,714
135,コンゴ共和国,5348,92
136,セントビンセント及びクレナディーン諸島,75,0
137,中央アフリカ,4866,62
138,ウズベキスタン,67779,577
139,赤道ギニア,5089,83
140,リベリア,1438,82
141,タンザニア,509,21
142,ソマリア,4229,107
143,ベナン,2745,43
144,バハマ,6843,150
145,モンテネグロ,20851,326
146,バルバドス,239,7
147,キルギス,60774,1163
148,ザンビア,16698,349
149,ジブチ,5580,61
150,ガンビア,3680,120
151,モーリシャス,452,10
152,フィジー,34,2
153,エルサルバドル,34015,992
154,チャド,1517,99
155,ニカラグア,5514,156
156,マダガスカル,17111,244
157,ハイチ,9100,232
158,アンゴラ,11813,296
159,ニジェール,1225,69
160,パプアニューギニア,597,7
161,ジンバブエ,8427,248
162,カーボベルデ,9053,95
163,エリトリア,480,0
164,東ティモール,30,0
165,ウガンダ,13351,117
166,シリア,5964,301
167,モザンビーク,13283,95
168,グレナダ,30,0
169,ベリーズ,3905,64
170,ミャンマー,56940,1330
171,ドミニカ国,50,0
172,ラオス,24,0
173,ギニアビサウ,2414,42
174,マリ,3609,137
175,セントクリストファー・ネービス,19,0
176,リビア,64587,900
177,シエラレオネ,2369,74
178,ブルンジ,606,1
179,ボツワナ,6642,24
180,マラウイ,5934,184
181,西サハラ,10,1
182,南スーダン共和国,2943,59
183,サントメ・プリンシペ,958,16
184,イエメン共和国,2063,601
185,タジキスタン共和国,11180,83
186,コモロ連合,554,7
187,レソト王国,1963,44
188,ソロモン諸島,13,0
189,マーシャル諸島共和国,2,0
190,ダイヤモンド・プリンセス,712,13
191,その他,9,2
192,計,47943777,1223655
