,Country,Infected,Deaths
0,中国,85940,4634
1,香港,5314,105
2,マカオ,46,0
3,日本,99622,1744
4,韓国,26385,463
5,台湾,553,7
6,シンガポール,57994,28
7,ネパール,164718,904
8,タイ,3775,59
9,ベトナム,1177,35
10,マレーシア,30090,246
11,豪州,27579,907
12,米国,8944934,228656
13,カナダ,231383,10127
14,フランス,1241652,35811
15,ドイツ,498354,10305
16,カンボジア,291,0
17,スリランカ,9791,19
18,アラブ首長国連邦,130336,488
19,フィンランド,15566,354
20,フィリピン,376935,7147
21,インド,8088851,121090
22,イタリア,616595,38122
23,英国,968456,46045
24,ロシア,1570446,27111
25,スウェーデン,121167,5934
26,スペイン,1160083,35639
27,ベルギー,392258,11308
28,エジプト,107209,6247
29,イラン,596941,34113
30,イスラエル,313114,2508
31,レバノン,77778,610
32,クウェート,124666,767
33,バーレーン,81262,317
34,オマーン,114434,1208
35,アフガニスタン,41268,1532
36,イラク,467755,10815
37,アルジェリア,57332,1949
38,オーストリア,93949,1056
39,スイス,135197,1953
40,クロアチア,43775,511
41,ブラジル,5494376,158969
42,ジョージア,35567,273
43,パキスタン,332186,6795
44,北マケドニア,29558,977
45,ギリシア,35510,615
46,ノルウェー,19564,281
47,ルーマニア,229040,6764
48,デンマーク,44545,716
49,エストニア,4671,73
50,オランダ,336629,7321
51,サンマリノ,928,42
52,リトアニア,13088,150
53,ナイジェリア,62521,1141
54,アイスランド,4719,12
55,アゼルバイジャン,53152,708
56,ベラルーシ,96529,973
57,ニュージーランド,1950,25
58,メキシコ,912811,90773
59,カタール,132150,231
60,ルクセンブルク,16356,150
61,モナコ,347,2
62,エクアドル,166302,12622
63,アイルランド,60297,1902
64,チェコ,310068,2862
65,アルメニア,85034,1272
66,ドミニカ共和国,125913,2234
67,インドネシア,404048,13701
68,アンドラ,4567,73
69,ポルトガル,132616,2428
70,ラトビア,5395,64
71,セネガル,15593,323
72,サウジアラビア,346482,5363
73,ヨルダン,65385,740
74,アルゼンチン,1143800,30442
75,チリ,507050,14118
76,ウクライナ,381664,7058
77,モロッコ,212038,3572
78,チュニジア,54278,1153
79,ハンガリー,68127,1634
80,リヒテンシュタイン,476,1
81,ポーランド,319205,5149
82,スロベニア,30705,292
83,パレスチナ,52571,473
84,ボスニア・ヘルツェゴビナ,46639,1182
85,南アフリカ,721770,19164
86,ブータン,346,0
87,カメルーン,21793,426
88,トーゴ,2296,55
89,セルビア,43592,809
90,スロバキア,51728,200
91,バチカン,27,0
92,コロンビア,1048055,30926
93,ペルー,894928,34315
94,コスタリカ,107570,1357
95,マルタ,5866,59
96,パラグアイ,62050,1373
97,バングラデシュ,404760,5886
98,モルドバ,74233,1747
99,ブルガリア,48150,1225
100,モルディブ,11616,37
101,ブルネイ,148,3
102,キプロス,4051,25
103,アルバニア,20315,499
104,ブルキナファソ,2471,67
105,モンゴル,340,0
106,パナマ,132045,2678
107,ボリビア,141484,8705
108,ホンジュラス,96150,2661
109,コンゴ民主共和国,11211,305
110,ジャマイカ,8927,202
111,トルコ,370832,10099
112,コートジボワール,20628,124
113,ガイアナ,4098,123
114,キューバ,6766,128
115,トリニダード・トバゴ,5636,107
116,スーダン,13772,837
117,ギニア,12020,71
118,エチオピア,95301,1457
119,ケニア,52612,964
120,グアテマラ,106790,3704
121,ベネズエラ,91280,789
122,ガボン,8957,55
123,ガーナ,48055,320
124,アンティグア・バーブーダ,124,3
125,カザフスタン,111492,1825
126,ウルグアイ,3044,57
127,ナミビア,12858,133
128,セーシェル,153,0
129,セントルシア,76,0
130,ルワンダ,5131,35
131,エスワティニ,5899,117
132,スリナム,5197,111
133,モーリタニア,7700,163
134,コソボ,18626,673
135,コンゴ共和国,5290,92
136,セントビンセント及びクレナディーン諸島,74,0
137,中央アフリカ,4863,62
138,ウズベキスタン,66392,561
139,赤道ギニア,5083,83
140,リベリア,1426,82
141,タンザニア,509,21
142,ソマリア,3941,104
143,ベナン,2643,41
144,バハマ,6607,138
145,モンテネグロ,17746,290
146,バルバドス,234,7
147,キルギス,57798,1139
148,ザンビア,16325,348
149,ジブチ,5558,61
150,ガンビア,3666,119
151,モーリシャス,439,10
152,フィジー,34,2
153,エルサルバドル,33445,967
154,チャド,1473,97
155,ニカラグア,5514,156
156,マダガスカル,16968,244
157,ハイチ,9057,232
158,アンゴラ,10269,275
159,ニジェール,1219,69
160,パプアニューギニア,589,7
161,ジンバブエ,8349,242
162,カーボベルデ,8603,95
163,エリトリア,461,0
164,東ティモール,30,0
165,ウガンダ,12201,108
166,シリア,5633,281
167,モザンビーク,12525,91
168,グレナダ,28,0
169,ベリーズ,3261,52
170,ミャンマー,50403,1199
171,ドミニカ国,38,0
172,ラオス,24,0
173,ギニアビサウ,2403,41
174,マリ,3537,136
175,セントクリストファー・ネービス,19,0
176,リビア,59656,831
177,シエラレオネ,2362,74
178,ブルンジ,560,1
179,ボツワナ,6642,24
180,マラウイ,5916,184
181,西サハラ,10,1
182,南スーダン共和国,2903,58
183,サントメ・プリンシペ,944,16
184,イエメン共和国,2062,599
185,タジキスタン共和国,10939,82
186,コモロ連合,517,7
187,レソト王国,1947,43
188,ソロモン諸島,8,0
189,マーシャル諸島共和国,2,0
190,ダイヤモンド・プリンセス,712,13
191,その他,9,2
192,計,44922256,1180529
